count,mean,ci_lower,ci_upper,ci_width,year,half_year,country_list
955,0.03468628116558,0.0200495925554973,0.0593608512068521,0.0393112586513548,2021,H2,RS
974,0.0568237964946752,0.038441495938997,0.0832354035716566,0.0447939076326595,2021,H2,SK
857,0.0634108839104592,0.0426859860856142,0.0932183130866895,0.0505323270010752,2021,H2,QA
701,0.0220365601276686,0.0105623091093576,0.045403744395403,0.0348414352860453,2021,H2,TN
4354,0.0396249719636341,0.0312889052622116,0.050067167472332,0.0187782622101204,2021,H2,IL
4644,0.0385021072049387,0.0309607392994704,0.0477897990532834,0.0168290597538129,2021,H2,FI
468,0.0480923180143558,0.0246642457446297,0.0916823653594685,0.0670181196148387,2021,H2,UG
412,0.0398626460936891,0.0176506270698394,0.0875360717764528,0.0698854447066133,2021,H2,TZ
4377,0.0382532074550929,0.0298665311209691,0.0488762575810878,0.0190097264601186,2021,H2,IR
632,0.036633222048193,0.0204371067051314,0.0648152548121956,0.0443781481070641,2021,H2,UA
6984,0.0477491981491474,0.0409598718058281,0.0555986518102076,0.0146387800043794,2021,H2,DK
1253,0.0330131827840146,0.0204722153452898,0.0528222725160253,0.0323500571707355,2021,H2,SI
2688,0.0482024126173337,0.0368110766923097,0.0628886822775036,0.0260776055851939,2021,H2,NZ
22183,0.0283167766974398,0.0252198490150824,0.0317815994720264,0.0065617504569439,2021,H1,ES
2950,0.0653146905064227,0.0517758407716237,0.0820873306261298,0.0303114898545061,2021,H2,MY
2155,0.0324618067474707,0.0229217247194829,0.0457864311104722,0.0228647063909893,2021,H2,RO
19240,0.0461589592815602,0.0417171508708869,0.051048512715699,0.009331361844812,2021,H1,JP
2590,0.0587445739332967,0.046152555079032,0.0745037870084998,0.0283512319294678,2021,H2,TH
3126,0.0380412785075221,0.028977290379884,0.0497950571750641,0.02081776679518,2021,H2,MX
5750,0.0421712276565827,0.0345977653449092,0.051314403910654,0.0167166385657448,2021,H2,HK
3407,0.062363792578416,0.0501468929771197,0.0773147397388759,0.0271678467617561,2021,H2,PK
3714,0.0454521393948387,0.0357296738364068,0.0576619994905354,0.0219323256541285,2021,H2,TR
4200,0.0444630565608354,0.0352708230856867,0.0559121133401909,0.0206412902545042,2021,H2,SG
10,0.0654913985147615,2.364331449305217e-05,0.9952089469887728,0.9951853036742798,2021,H2,VI
90,0.0,0.0,0.1497824275159812,0.1497824275159812,2021,H2,UZ
13,0.0,0.0,0.8536622592255444,0.8536622592255444,2021,H2,VU
32,0.0,0.0,0.4170007000561205,0.4170007000561205,2021,H2,XK
115,0.0449515356191755,0.0126528191406604,0.1473909367212301,0.1347381175805697,2021,H2,VE
174,0.0488825633102437,0.0182539344573075,0.1243919018355329,0.1061379673782253,2021,H2,YE
153,0.0965154799642214,0.0402069021098678,0.2140923091238941,0.1738854070140262,2021,H2,ZW
184,0.0380308428981286,0.008400515253489,0.1557569602672826,0.1473564450137935,2021,H2,ZM
239,0.0227365057139279,0.0074013050655125,0.0676791477549768,0.0602778426894643,2021,H2,UY
4643,0.0336747237745042,0.0267433555916911,0.0423244462500127,0.0155810906583215,2021,H2,PT
5266,0.0410293365305953,0.0337987415900354,0.0497271679902845,0.0159284264002491,2021,H2,NO
5805,0.0597691800937761,0.0505302430104342,0.0705718046217673,0.020041561611333,2021,H2,SA
11111,0.037753038936564,0.0327830820452951,0.0434426062750592,0.010659524229764,2021,H2,CH
6124,0.0308489611709105,0.0249386393539705,0.0381052573905547,0.0131666180365841,2021,H2,RU
1185,0.0223948797229967,0.0118514626085851,0.041920121642351,0.0300686590337659,2021,H2,VN
5649,0.0347163729494639,0.028118520852797,0.0427942051797059,0.0146756843269089,2021,H2,AT
20850,0.0344457464860698,0.0308699118058151,0.0384193695657806,0.0075494577599655,2021,H1,FR
7335,0.0608726743753937,0.0528376930474588,0.0700391752326376,0.0172014821851788,2021,H2,TW
11687,0.0543748564566239,0.0478238673794701,0.0617650008435287,0.0139411334640585,2021,H2,IN
3453,0.0467436108350534,0.0367209517964374,0.059333366425488,0.0226124146290505,2021,H2,ZA
12,0.0,0.0,0.4533181755881721,0.4533181755881721,2022,H1,AO
52,0.1271875811571907,0.0401079793610558,0.3369602884205922,0.2968523090595363,2022,H1,AF
137,0.0,0.0,0.1002212218126689,0.1002212218126689,2022,H1,AM
98,0.0275286330991634,0.0027852149038768,0.2229448683860062,0.2201596534821294,2022,H1,AL
9391,0.0503621052068961,0.0439992257711826,0.0575897120036789,0.0135904862324963,2021,H2,PL
25670,0.0325932476123286,0.0294945267765366,0.0360054448130949,0.0065109180365582,2021,H1,IT
1652,0.0720463884356509,0.0545586961574154,0.0945786710305511,0.0400199748731357,2022,H1,AE
29,0.1706465843483683,0.0512548595038042,0.4393566004313056,0.3881017409275014,2022,H1,BB
101,0.0314487151820343,0.0057539586225749,0.1541012287326967,0.1483472701101218,2022,H1,AZ
152,0.0569645983037009,0.0177325591237752,0.1681372999528077,0.1504047408290324,2022,H1,BA
35,0.0,0.0,0.2901369831487326,0.2901369831487326,2022,H1,BI
10203,0.0434175964420888,0.0378514373287078,0.049759942944579,0.0119085056158711,2021,H2,SE
93,0.012842720091921,1.972068604658029e-05,0.8956424393687256,0.895622718682679,2022,H1,BN
19237,0.0545936673439611,0.0496165350818099,0.0600385254358116,0.0104219903540017,2021,H2,AU
79,0.028452221086689,2.6847773727640574e-05,0.9696451056461864,0.9696182578724588,2022,H1,BO
123,0.0786793676347434,0.0300097360217571,0.1907583489548194,0.1607486129330622,2022,H1,BH
20066,0.0582495677195242,0.0533680447288871,0.0635476246598521,0.010179579930965,2021,H2,CA
125,0.0104550651669456,0.0006875622696904,0.1395963182899853,0.1389087560202949,2022,H1,BF
107,0.0173987701642159,0.0017625263107295,0.1507968744175666,0.149034348106837,2022,H1,BJ
1725,0.0275200694150726,0.0183903673743274,0.04099284035584,0.0226024729815126,2022,H1,AR
11,0.0,0.0,0.6765191979508229,0.6765191979508229,2022,H1,BS
22,0.0,0.0,0.5502242667121593,0.5502242667121593,2022,H1,BT
14720,0.070177251259011,0.0635916255783056,0.0773885278293843,0.0137969022510787,2021,H2,KR
93,0.0,0.0,0.2167642592108524,0.2167642592108524,2022,H1,BW
173,0.0624159046263678,0.0263730273998832,0.1406035376398203,0.114230510239937,2022,H1,BY
1340,0.0593717676346912,0.0417904040283382,0.0837035519649916,0.0419131479366533,2022,H1,BD
598,0.0180852914440051,0.0070407697731454,0.0456581926040828,0.0386174228309374,2022,H1,BG
68,0.0,0.0,0.1995947445017565,0.1995947445017565,2022,H1,CG
138,0.0702123789294404,0.0296995697673564,0.1570438414974831,0.1273442717301267,2022,H1,CD
81,0.0,0.0,0.081442212506707,0.081442212506707,2022,H1,CI
271,0.0170705932244779,0.0028898037147707,0.0942606871542602,0.0913708834394894,2022,H1,CM
17916,0.0316482483146522,0.0280792667855604,0.035654219826275,0.0075749530407145,2021,H2,FR
17614,0.0439362784200124,0.0393245731855228,0.0490611917283374,0.0097366185428146,2021,H2,JP
6056,0.0382732928235701,0.0318566948881273,0.0459210235610239,0.0140643286728966,2022,H1,AT
2644,0.0237469290075976,0.0162758250988407,0.0345271304816253,0.0182513053827845,2022,H1,CL
20238,0.0285172713586099,0.0253059058528992,0.032122734195042,0.0068168283421427,2021,H2,ES
11,0.0,0.0,0.7117848365407339,0.7117848365407339,2022,H1,CV
12,0.0,0.0,0.7021216466206956,0.7021216466206956,2022,H1,CW
117,0.0265703301558513,0.0043543106646066,0.1455627705107899,0.1412084598461832,2022,H1,CU
180,0.031125320301458,0.009695146997694,0.0953632774435861,0.0856681304458921,2022,H1,CR
673,0.0547351944723007,0.0333137651763339,0.0886676048071543,0.0553538396308203,2022,H1,CY
7279,0.0409991497928743,0.0345842646345079,0.0485440738747808,0.0139598092402729,2022,H1,BE
49,0.1184545664474766,0.037492325045185,0.3167196325594766,0.2792273075142915,2022,H1,DO
1376,0.0299966596007868,0.0183341618111131,0.0487096532067413,0.0303754913956282,2022,H1,CO
15374,0.0389398137849187,0.0346490064894786,0.0437379044448659,0.0090888979553872,2021,H2,NL
624,0.0405436692477718,0.0222659365695852,0.0727095164079535,0.0504435798383682,2022,H1,EE
521,0.0435567905178309,0.0219401310422686,0.0846285592308595,0.0626884281885909,2022,H1,EC
477,0.0118165484587467,0.0031086235286824,0.0438444268542106,0.0407358033255281,2022,H1,DZ
35218,0.0358380140585001,0.0330026793571875,0.0389071379219081,0.0059044585647206,2021,H1,DE
69,0.0193500946098224,0.0003533278580582,0.5241622507124115,0.5238089228543532,2022,H1,FJ
32,0.0491785583775382,0.0069220339660134,0.2773514355483099,0.2704294015822965,2022,H1,FO
49,0.0457041171552731,0.006979940079253,0.2460372078510009,0.2390572677717478,2022,H1,GA
7865,0.0391319095966613,0.0331667795651398,0.0461187080027664,0.0129519284376265,2022,H1,BR
22,0.0,0.0,0.4705343177359946,0.4705343177359946,2022,H1,GN
48,0.0,0.0,0.2715698476441223,0.2715698476441223,2022,H1,GF
36,0.0,0.0,0.4001477515754162,0.4001477515754162,2022,H1,GL
57,0.0,0.0,0.3028149114669303,0.3028149114669303,2022,H1,GM
41,0.0,0.0,0.3618630254084186,0.3618630254084186,2022,H1,GP
41,0.1236721283461215,0.0407691585748064,0.3190791560967467,0.2783099975219402,2022,H1,GD
1217,0.0377208579887189,0.0234096528402015,0.060241359201614,0.0368317063614124,2022,H1,ET
16,0.0,0.0,0.6171884322282496,0.6171884322282496,2022,H1,GY
11,0.2737039500187701,0.0555325219471315,0.7072015243547329,0.6516690024076014,2022,H1,GW
17,0.117742294425645,0.0108587131691673,0.6186678018421664,0.6078090886729991,2022,H1,GU
70,0.0297545939717513,0.0042524099546849,0.1804764168188641,0.1762240068641792,2022,H1,GT
194,0.0654975713582038,0.028670140109074,0.1426817754764483,0.1140116353673742,2022,H1,GE
37,0.0,0.0,0.1775555085453551,0.1775555085453551,2022,H1,HN
31,0.0,0.0,0.4871065483098821,0.4871065483098821,2022,H1,HT
694,0.0618178830635482,0.0377516335799999,0.0996374930137566,0.0618858594337567,2022,H1,GH
3835,0.0349862616319832,0.027254809015113,0.0448098875685975,0.0175550785534845,2022,H1,CZ
43,0.1461286494746015,0.0458686198284857,0.3785832087320786,0.3327145889035929,2022,H1,JM
357,0.039934297463808,0.018343064126319,0.0847460837196937,0.0664030195933747,2022,H1,IS
1433,0.0659636831574465,0.0473599263500089,0.0911758757691418,0.0438159494191329,2022,H1,ID
640,0.0309613793531588,0.0140752157295126,0.0667347802050269,0.0526595644755142,2022,H1,IQ
34,0.0,0.0,0.2128806602494476,0.2128806602494476,2022,H1,KG
11,0.0,0.0,0.7863912102187534,0.7863912102187534,2022,H1,KP
24,0.1026770515526803,0.0164250323625897,0.4394813951211382,0.4230563627585486,2022,H1,KN
117,0.1095402273681746,0.0493305512690715,0.2257844890732668,0.1764539378041953,2022,H1,KH
1264,0.0332622094747602,0.0213606372062847,0.0514464179182307,0.0300857807119459,2022,H1,HR
732,0.058908883731804,0.0349341074062265,0.0976719814060742,0.0627378739998476,2022,H1,JO
10,0.0,0.0,0.6467224060654791,0.6467224060654791,2022,H1,KY
17,0.0,0.0,0.5646395035514401,0.5646395035514401,2022,H1,LR
45,0.0898306712607532,0.0174416019069331,0.3543192448065827,0.3368776428996495,2022,H1,LA
12,0.1271650784915427,0.0172132762434233,0.5479002561039715,0.5306869798605481,2022,H1,LS
45,0.0321022785856929,0.0045019979200269,0.1956547470556145,0.1911527491355876,2022,H1,LI
39,0.0,0.0,0.2964478265343783,0.2964478265343783,2022,H1,LY
50,0.0,0.0,0.076873150069709,0.076873150069709,2022,H1,MC
22283,0.0312833397556606,0.0280166854208174,0.0349171927071549,0.0069005072863374,2021,H2,IT
84,0.0,0.0,0.123744298214608,0.123744298214608,2022,H1,ME
10,0.3099147969034732,0.0691076309623602,0.7309490872806909,0.6618414563183306,2022,H1,MS
37,0.0,0.0,0.3666532624385476,0.3666532624385476,2022,H1,MQ
74,0.057467126609434,0.0120935136733668,0.2329377596477741,0.2208442459744072,2022,H1,MG
108,0.1182754130408777,0.0516209344255646,0.2484491484058228,0.1968282139802583,2022,H1,MK
51,0.0537143969774439,0.0092329766083737,0.2569219388429462,0.2476889622345724,2022,H1,MD
64,0.0522801250847016,0.0113381245719769,0.20970510339269,0.198366978820713,2022,H1,ML
37,0.0230535954224409,0.0005395800606635,0.507739270761963,0.5071996907012994,2022,H1,MU
86,0.0419425056251922,0.0076939083661144,0.1981951141259259,0.1905012057598115,2022,H1,MM
53,0.0,0.0,0.3001132657749265,0.3001132657749265,2022,H1,
36,0.0,0.0,0.2585179244510123,0.2585179244510123,2022,H1,NE
192,0.0587067985784702,0.0204619497146007,0.156978416395884,0.1365164666812833,2022,H1,MW
813,0.084816823289121,0.0595067774061571,0.1195239008644127,0.0600171234582555,2022,H1,KE
16,0.0,0.0,0.7258688869954424,0.7258688869954424,2022,H1,NI
108,0.023993007784932,0.0035168478275017,0.1461967501696697,0.1426799023421679,2022,H1,MN
39,0.0515763315050866,0.0073306493400643,0.2859485049921971,0.2786178556521327,2022,H1,NC
392,0.0369196845601951,0.0145554114187039,0.090491054522472,0.0759356431037681,2022,H1,KZ
358,0.0308290230475026,0.0118805463693726,0.0776246159615323,0.0657440695921597,2022,H1,KW
157,0.0330598712498395,0.0089932496219828,0.1141144706019009,0.105121220979918,2022,H1,MT
341,0.0289571216908544,0.0079795532775741,0.0995488339119523,0.0915692806343781,2022,H1,LK
117,0.0512822336957989,0.0146904096166752,0.1638614681854049,0.1491710585687296,2022,H1,MZ
414,0.0449625951310071,0.0217227407738173,0.0907587385218709,0.0690359977480536,2022,H1,LV
479,0.0515030744557595,0.0296995427108509,0.0878639177721048,0.0581643750612538,2022,H1,LU
797,0.0564829314729629,0.0368686329172292,0.0856046645330518,0.0487360316158226,2022,H1,LT
511,0.0413061592933019,0.0196695640823057,0.0846870695864549,0.0650175055041492,2022,H1,LB
19,0.0,0.0,0.284398821195287,0.284398821195287,2022,H1,PF
727,0.0201201174468082,0.0079331132353853,0.0500838725560712,0.0421507593206858,2022,H1,MA
4576,0.0650791875718452,0.0543140680951482,0.0778024296504519,0.0234883615553036,2022,H1,EG
51,0.0490329878363559,0.006255675087773,0.2969255670208932,0.2906698919331202,2022,H1,PG
291,0.0690483559025482,0.0348655427348589,0.1321556326002335,0.0972900898653746,2022,H1,NP
294,0.062386255957305,0.0283318912855969,0.1318202022687538,0.1034883109831569,2022,H1,OM
1055,0.0347672138960401,0.0206340430284798,0.0580074517854282,0.0373734087569483,2022,H1,MO
53,0.0335015580926902,0.0047909002924204,0.1997366746597381,0.1949457743673176,2022,H1,PY
154,0.0384819614018064,0.0123039686906915,0.1139317558030995,0.101627787112408,2022,H1,PA
71,0.0114414516492728,9.09987934094188e-06,0.9363881498123996,0.9363790499330588,2022,H1,RE
165,0.0675771350509346,0.0270570167333706,0.1588707475615663,0.1318137308281956,2022,H1,PS
610,0.073156703191317,0.0462625163923882,0.1138196719239536,0.0675571555315654,2022,H1,PH
2624,0.0448331519167526,0.0345285684862251,0.0580281647164264,0.0234995962302013,2022,H1,HU
15,0.0,0.0,0.6190633420309135,0.6190633420309135,2022,H1,SC
399,0.09364016348624,0.0612278197404091,0.1406401990424964,0.0794123793020872,2022,H1,PR
112,0.0748396230165512,0.0225619944631464,0.2208755722841116,0.1983135778209652,2022,H1,RW
571,0.0329819381399846,0.0159433517560626,0.0669899951639249,0.0510466434078623,2022,H1,PE
164,0.0392167494657557,0.0113396491143381,0.1268342472113052,0.1154945980969671,2022,H1,SD
1222,0.0489493649607806,0.0320937838118594,0.073980826553937,0.0418870427420775,2022,H1,NG
3659,0.0460357384337591,0.035735105889799,0.0591234725754822,0.0233883666856832,2022,H1,IE
3732,0.0431241312775717,0.0344196782867416,0.0539069741230923,0.0194872958363507,2022,H1,GR
10,0.0,0.0,0.751840544347071,0.751840544347071,2022,H1,SO
12,0.0,0.0,0.6140091594562216,0.6140091594562216,2022,H1,SR
26,0.0,0.0,0.274105713617565,0.274105713617565,2022,H1,SZ
15,0.171592874523337,0.0246869805992848,0.6289517238315862,0.6042647432323014,2022,H1,SV
10,0.0,0.0,0.7842683526661043,0.7842683526661043,2022,H1,TD
116,0.0,0.0,0.1629841410505489,0.1629841410505489,2022,H1,SN
29,0.0,0.0,0.2212880320786783,0.2212880320786783,2022,H1,TG
48,0.0666280881682018,0.0111442226431311,0.3113688130890368,0.3002245904459057,2022,H1,SS
83,0.0028997575184319,4.235343247027598e-14,0.9999999949922472,0.9999999949922048,2022,H1,SY
57,0.0371280868120871,0.0053605554915722,0.2162287022506829,0.2108681467591106,2022,H1,SL
10,0.073502738958831,0.0003425467466508,0.9483671186946688,0.948024571948018,2022,H1,TL
31,0.0,0.0,0.4387418898458162,0.4387418898458162,2022,H1,TJ
5002,0.0465447623405505,0.03858835612918,0.0560460395887634,0.0174576834595833,2022,H1,FI
57,0.0108636498790579,4.3549366505597085e-06,0.965154912279559,0.9651505573429084,2022,H1,TT
798,0.0654378859480079,0.0420628579212255,0.1004408000222373,0.0583779421010117,2022,H1,QA
407,0.0953817529520414,0.0596441866067996,0.1491364862312947,0.0894922996244951,2022,H1,TZ
528,0.0976006260898272,0.0650133273208431,0.1440062261740842,0.078992898853241,2022,H1,UG
1012,0.0567550705308484,0.0379551637086629,0.0840533450717816,0.0460981813631186,2022,H1,SK
1024,0.0472462225486091,0.0312885763665171,0.0707481179866664,0.0394595416201493,2022,H1,RS
1259,0.0463971753152671,0.0324198756917786,0.0659895765022577,0.033569700810479,2022,H1,SI
12061,0.0375769151231353,0.0328873287848819,0.0429055483276543,0.0100182195427723,2022,H1,CH
4636,0.0583479248358599,0.048111096773466,0.0706013397808592,0.0224902430073932,2022,H1,IR
924,0.0415360054154755,0.025761970091669,0.0663110742390508,0.0405491041473818,2022,H1,UA
4721,0.0475937441813011,0.0390176031018009,0.0579412799535018,0.0189236768517008,2022,H1,IL
1082,0.0268386651152623,0.0145732286162109,0.04891478415451,0.034341555538299,2022,H1,TN
7427,0.0421386266857695,0.0358238244046611,0.0495094050269865,0.0136855806223253,2022,H1,DK
2963,0.0624707122951787,0.0490475366214274,0.0792613071390991,0.0302137705176716,2022,H1,MY
2929,0.0431877229922078,0.0326300104484277,0.0569603298489032,0.0243303194004755,2022,H1,NZ
3193,0.034696202460093,0.0262856750981309,0.0456715902464195,0.0193859151482885,2022,H1,MX
6902,0.0495223976528009,0.0418841575265885,0.0584685875561287,0.0165844300295402,2022,H1,HK
48382,0.0378947198930349,0.0352243572962917,0.0407589704634151,0.0055346131671233,2021,H1,GB
2604,0.0359046074713262,0.0263105203516094,0.0488217457620046,0.0225112254103952,2022,H1,RO
3987,0.059755176880461,0.0483485624223666,0.0736446381851705,0.0252960757628039,2022,H1,PK
14,0.0,0.0,0.6584006601528615,0.6584006601528615,2022,H1,VI
10,0.2211404695189641,0.0249126960213977,0.7593436123805242,0.7344309163591264,2022,H1,VU
11,0.0,0.0,0.5947271324526654,0.5947271324526654,2022,H1,WS
46,0.0,0.0,0.2526084329387406,0.2526084329387406,2022,H1,XK
144,0.0334989823513583,0.0061394476592495,0.1628092796024758,0.1566698319432262,2022,H1,UZ
98,0.0228556301706831,0.0034483904504589,0.1365222519710553,0.1330738615205964,2022,H1,VE
20444,0.0458066381646695,0.0412852620309171,0.0507969392649735,0.0095116772340564,2022,H1,AU
147,0.0567066151271686,0.0204330869705238,0.1476669556911383,0.1272338687206145,2022,H1,ZW
174,0.0196339140316516,0.0033561339293021,0.106430535223341,0.1030744012940388,2022,H1,ZM
233,0.0107547044241694,0.0015697324515556,0.0699199937557328,0.0683502613041772,2022,H1,UY
230,0.0274090018563188,0.0075908884280488,0.094063638819105,0.0864727503910562,2022,H1,YE
2967,0.0630602666468636,0.050218853429181,0.0789125217509578,0.0286936683217768,2022,H1,TH
11,0.104268947655875,0.0020925435194906,0.8659886156384468,0.8638960721189561,2022,H2,AD
10,0.0,0.0,0.7984925057066344,0.7984925057066344,2022,H2,AG
37,0.0,0.0,0.3334160532541212,0.3334160532541212,2022,H2,AF
12,0.0,0.0,0.649845822024284,0.649845822024284,2022,H2,AO
85,0.0512511010283841,0.0136447358923385,0.1741995993597744,0.1605548634674358,2022,H2,AL
121,0.0409232863836706,0.0097321721186802,0.1563019046598061,0.1465697325411259,2022,H2,AM
4731,0.0413608104968127,0.0329290156968736,0.0518359216229156,0.0189069059260419,2022,H1,SG
1223,0.0406120737871507,0.0254400178296236,0.0642361166321075,0.0387960988024838,2022,H1,VN
4476,0.0371732560399235,0.0292954804289262,0.0470667100371165,0.0177712296081902,2022,H1,TR
29,0.1518950134614226,0.0133399469643375,0.7034816709158856,0.690141723951548,2022,H2,BB
120,0.0619678165348392,0.0183516528242958,0.1892601517122434,0.1709084988879476,2022,H2,BA
124,0.0196495336521486,0.0029020030266759,0.121290572099345,0.118388569072669,2022,H2,AZ
5577,0.0374283182882353,0.0304535737701395,0.0459248145913469,0.0154712408212074,2022,H1,PT
5632,0.0367515713855698,0.0300763364136164,0.044839837437523,0.0147635010239066,2022,H1,NO
12,0.0,0.0,0.4020682478566579,0.4020682478566579,2022,H2,BM
36,0.0,0.0,0.1428057374840279,0.1428057374840279,2022,H2,BI
70,0.0,0.0,0.1494850790829118,0.1494850790829118,2022,H2,BO
1715,0.0691018189114217,0.0518648249776093,0.0915145049366573,0.0396496799590479,2022,H2,AE
94,0.0107482418623683,7.352815719603109e-05,0.6161775969458326,0.6161040687886365,2022,H2,BJ
145,0.0365430671519685,0.0089594463018634,0.1372849716801001,0.1283255253782366,2022,H2,BF
130,0.0979290735984657,0.0436110670718017,0.2053728947411596,0.1617618276693579,2022,H2,BN
119,0.041903211742767,0.0070728724717285,0.2116877313021203,0.2046148588303918,2022,H2,BH
16,0.0,0.0,0.6317417180002284,0.6317417180002284,2022,H2,BS
10,0.0,0.0,0.890843226133804,0.890843226133804,2022,H2,BZ
22,0.1702487590554358,0.0337420477515532,0.5466032085954913,0.5128611608439381,2022,H2,BT
128,0.0,0.0,0.1658852277799929,0.1658852277799929,2022,H2,BY
100,0.0565248327566365,0.0151192314229677,0.1895054364106299,0.1743862049876622,2022,H2,BW
1670,0.0373862021154252,0.0256401457955213,0.0542138648323842,0.0285737190368628,2022,H2,AR
567,0.0405362180862029,0.0217578580571484,0.0742906508612486,0.0525327928041001,2022,H2,BG
1253,0.0452123001992194,0.0290254842509753,0.0697774052510929,0.0407519210001176,2022,H2,BD
21,0.0,0.0,0.349625950518043,0.349625950518043,2022,H2,CF
56,0.0,0.0,0.2324533716340253,0.2324533716340253,2022,H2,CG
126,0.0681212998364196,0.0243276527008715,0.1764898812615877,0.1521622285607161,2022,H2,CD
7390,0.0605019371249978,0.0520126270898311,0.0702741273502604,0.0182615002604293,2022,H1,SA
97,0.0357770430665141,0.0074502896166069,0.1549873566989878,0.1475370670823808,2022,H2,CI
3728,0.0455070559224303,0.0353811214439971,0.0583556742904118,0.0229745528464147,2022,H1,ZA
294,0.0096207896832523,0.0014087213084173,0.0626989407637598,0.0612902194553424,2022,H2,CM
6779,0.0305002593483147,0.0249231275580237,0.037277692412943,0.0123545648549193,2022,H1,RU
7692,0.0629898717684585,0.055029965109738,0.0720134102939899,0.0169834451842518,2022,H1,TW
8639,0.045372795055438,0.0389077426138942,0.0528530279516034,0.0139452853377091,2022,H1,PL
12,0.0,0.0,0.8317868316166452,0.8317868316166452,2022,H2,CW
14,0.0,0.0,0.4782679521198956,0.4782679521198956,2022,H2,CV
99,0.0,0.0,0.1262183846288217,0.1262183846288217,2022,H2,CU
181,0.0424219390522876,0.0136649521072031,0.1240829194910239,0.1104179673838208,2022,H2,CR
48,0.0,0.0,0.1340713356679571,0.1340713356679571,2022,H2,DO
803,0.0441893529970262,0.0257581677865424,0.0747963971235448,0.0490382293370023,2022,H2,CY
10,0.2636629381703647,0.049602627136399,0.7107035604891717,0.6611009333527726,2022,H2,ER
13857,0.0611464559066775,0.0546449712655191,0.0683655271733166,0.0137205559077975,2022,H1,IN
32273,0.0348849063985255,0.0319822872958127,0.0380406064951401,0.0060583191993273,2021,H2,DE
2481,0.031134372286049,0.0223553031920851,0.0432086650416657,0.0208533618495806,2022,H2,CL
10,0.0,0.0,0.7010906932980578,0.7010906932980578,2022,H2,FK
36,0.0,0.0,0.3732943533305423,0.3732943533305423,2022,H2,FO
71,0.0119630703280325,8.1172429939654e-06,0.9475351489068118,0.9475270316638178,2022,H2,FJ
425,0.0263687012422686,0.0116598628826193,0.0585337275979854,0.046873864715366,2022,H2,DZ
531,0.0282180022197703,0.0121030619297234,0.0643910599849497,0.0522879980552263,2022,H2,EC
540,0.031066100962495,0.0150709484845896,0.0629522534518069,0.0478813049672172,2022,H2,EE
48,0.1397039193002137,0.0443662526601605,0.3622511142327829,0.3178848615726223,2022,H2,GA
1537,0.0443801363373927,0.0311163245139458,0.0629306213769428,0.0318142968629969,2022,H2,CO
5449,0.0392927007977067,0.032281700444554,0.0477512289189533,0.0154695284743993,2022,H2,AT
37,0.0,0.0,0.277112090508731,0.277112090508731,2022,H2,GF
19,0.0,0.0,0.5535364984529977,0.5535364984529977,2022,H2,GN
16139,0.0698555344618104,0.0635653920479852,0.0767171272591464,0.0131517352111611,2022,H1,KR
45,0.0,0.0,0.3289508359957956,0.3289508359957956,2022,H2,GP
69,0.0,0.0,0.1728281267371754,0.1728281267371754,2022,H2,GM
49,0.1181042661717695,0.0265799641789825,0.3964320441416686,0.3698520799626861,2022,H2,GD
40,0.0557475069255711,0.0083772501727583,0.2920809421248162,0.2837036919520578,2022,H2,GL
10,0.0,0.0,0.7519238764928895,0.7519238764928895,2022,H2,GY
14,0.0,0.0,0.4499574832927563,0.4499574832927563,2022,H2,GW
25,0.1426816285410901,0.0235410479896468,0.5346443859884131,0.5111033379987663,2022,H2,GU
69,0.0742754327506607,0.020108034763086,0.2387999285555842,0.2186918937924982,2022,H2,GT
10416,0.0442468563312778,0.0387347772750419,0.0505021119651952,0.0117673346901532,2022,H1,SE
38,0.0049876358351506,9.772182605866617e-14,0.9999999961108108,0.9999999961107132,2022,H2,HN
22,0.1915759094308612,0.0416812876945028,0.5635353784308311,0.5218540907363283,2022,H2,HT
1330,0.0574212535336749,0.0405774453012737,0.0806690865467031,0.0400916412454294,2022,H2,ET
177,0.011540687387359,0.0016432478782694,0.0764843691757842,0.0748411212975148,2022,H2,GE
716,0.0626116807239049,0.0380619244524833,0.1013279499433955,0.0632660254909122,2022,H2,GH
6336,0.044525398904522,0.0374036410241414,0.0529285992669463,0.0155249582428049,2022,H2,BE
41,0.0024136056098606,3.65021529934978e-37,1.0,1.0,2022,H2,JM
362,0.0221082842398094,0.0077276789419568,0.0615890384692056,0.0538613595272487,2022,H2,IS
1128,0.0460089418724874,0.0303370424949555,0.0691990698105009,0.0388620273155454,2022,H2,HR
750,0.060910036830217,0.0383423171540425,0.0954424699910123,0.0571001528369697,2022,H2,IQ
31,0.0430718151302875,0.0031546630687148,0.3903110133828816,0.3871563503141667,2022,H2,KN
40,0.059064766400133,0.0106665299463135,0.2676538373849377,0.2569873074386241,2022,H2,KG
114,0.0892140954175704,0.0318181032848857,0.2259796777710386,0.1941615744861529,2022,H2,KH
21230,0.054055486510637,0.0494790394727588,0.0590289343523953,0.0095498948796364,2022,H1,CA
44,0.0,0.0,0.1172832816389718,0.1172832816389718,2022,H2,LI
14,0.0,0.0,0.5262651194797389,0.5262651194797389,2022,H2,LS
3558,0.0355891566271989,0.0272592362614899,0.046343275995168,0.019084039733678,2022,H2,CZ
20,0.0979273862529072,0.0136062077437263,0.4607290454932594,0.447122837749533,2022,H2,LR
35,0.0558616185575996,0.008057577173341,0.3011688106932713,0.2931112335199303,2022,H2,LA
