count,mean,ci_lower,ci_upper,ci_width,year,half_year,has_ai_policy,country_list
149,0.0495635101875747,0.0138812468167855,0.1619086367869494,0.1480273899701639,2022,H1,False,ET
1314,0.0403956507482553,0.0274778610291795,0.0590177703192568,0.0315399092900773,2022,H1,False,CZ
13,0.0,0.0,0.6310082199516343,0.6310082199516343,2022,H1,False,GA
2567,0.0355745140208837,0.0262694390622656,0.0480130811676702,0.0217436421054045,2022,H1,False,BR
858,0.0462989985576585,0.0279971472161487,0.0756338985364166,0.0476367513202679,2022,H1,False,EG
21531,0.0421844309544263,0.0381419284407934,0.0466346084886448,0.0084926800478513,2021,H2,False,CN
12,0.0,0.0,0.3696246393407875,0.3696246393407875,2022,H1,False,GF
16,0.0,0.0,0.6789970244233344,0.6789970244233344,2022,H1,False,GM
12,0.0,0.0,0.6356285001781145,0.6356285001781145,2022,H1,False,GL
17,0.1838646711166952,0.0460480701448441,0.5125391366069091,0.4664910664620649,2022,H1,False,GD
11,0.0,0.0,0.6333863966366584,0.6333863966366584,2022,H1,False,GT
69,0.0452078201011879,0.0081138874204274,0.2151062886187999,0.2069924011983724,2022,H1,False,GE
10731,0.0415139448623365,0.0362406600089459,0.047516701106282,0.0112760410973361,2021,H2,True,NL
136,0.0599466901560822,0.01726488110577,0.1879636281470647,0.1706987470412946,2022,H1,False,GH
13,0.0,0.0,0.6976366228335428,0.6976366228335428,2022,H1,False,HN
30579,0.0427398963288258,0.0392235032130478,0.0465562588229449,0.0073327556098971,2021,H1,True,GB
329,0.0778383238610457,0.0394442445556478,0.1478518761236239,0.108407631567976,2022,H1,False,ID
120,0.0243025244030324,0.0037425760468154,0.1417399422903805,0.137997366243565,2022,H1,False,IQ
1465,0.0403697999528097,0.0274623397223613,0.0589759564979882,0.0315136167756269,2022,H1,False,FI
363,0.0124283415502196,0.0031872585420965,0.047194321566884,0.0440070630247875,2022,H1,False,HR
116,0.0219869896512042,0.0032532150902399,0.1340875161410372,0.1308343010507972,2022,H1,False,IS
31,0.1869542819875664,0.0580588885978834,0.4617345875407517,0.4036756989428683,2022,H1,False,KH
163,0.0308946586662386,0.0059874839949647,0.1443646989473264,0.1383772149523616,2022,H1,False,JO
842,0.0390163767516025,0.0236386327579457,0.0637447467390566,0.0401061139811109,2022,H1,False,HU
12,0.2198778335932867,0.0373972924376558,0.6715680263250269,0.6341707338873711,2022,H1,False,LA
14957,0.030460019146466,0.0266215160989345,0.0348321825664042,0.0082106664674696,2021,H2,True,ES
143,0.0,0.0,0.1284770094553291,0.1284770094553291,2022,H1,False,LB
20,0.0,0.0,0.4628606299819098,0.4628606299819098,2022,H1,False,ML
21,0.0167520889099876,2.145368579325875e-05,0.9311772951218096,0.9311558414360164,2022,H1,False,MC
27,0.0,0.0,0.3086867317630853,0.3086867317630853,2022,H1,False,ME
20,0.0,0.0,0.4360055987202363,0.4360055987202363,2022,H1,False,MM
35,0.0,0.0,0.4868095494916852,0.4868095494916852,2022,H1,False,MN
26,0.0193568556756004,1.379915833964292e-05,0.9657945194125712,0.9657807202542316,2022,H1,False,MG
17,0.1958743344224597,0.0410660478989619,0.58080430115375,0.5397382532547881,2022,H1,False,MD
213,0.0541673600045573,0.021089110077264,0.1321260109880722,0.1110369009108082,2022,H1,False,KE
35,0.1292434219163676,0.0369963143785348,0.3644524665579493,0.3274561521794144,2022,H1,False,MK
87,0.0215547639214025,6.336351736542945e-05,0.8845072556233861,0.8844438921060206,2022,H1,False,LK
43,0.0,0.0,0.2803909786109654,0.2803909786109654,2022,H1,False,MT
254,0.0,0.0,0.0199926247913689,0.0199926247913689,2022,H1,False,MA
10,0.1857285719248027,0.0195362945531479,0.7230690945824819,0.703532800029334,2022,H1,False,MU
41,0.0,0.0,0.1475589481061039,0.1475589481061039,2022,H1,False,MW
2643,0.0350571899778308,0.0260937074829716,0.0469512906579338,0.0208575831749621,2022,H1,False,DK
12,0.0,0.0,0.5867040199455896,0.5867040199455896,2022,H1,False,NC
15,0.0,0.0,0.4456262216301334,0.4456262216301334,2022,H1,False,
106,0.0584047414556947,0.018852466682101,0.1668278537747735,0.1479753870926724,2022,H1,False,KW
109,0.0304178233271179,0.0025033615652088,0.2816971576131728,0.279193796047964,2022,H1,False,LV
138,0.0440382291041276,0.0108648682012306,0.161918371838106,0.1510535036368753,2022,H1,False,KZ
166,0.0818323287694146,0.0406299993260996,0.1579387902423772,0.1173087909162775,2022,H1,False,LU
29,0.0064347804592498,3.2735698186731013e-15,0.9999999999219548,0.9999999999219514,2022,H1,False,MZ
1268,0.0338953712069368,0.0219588938665456,0.0519754996352644,0.0300166057687187,2022,H1,False,GR
6321,0.0344536393197362,0.0276877093487267,0.0428001521198293,0.0151124427711026,2022,H1,False,AU
217,0.041749567910085,0.0158524563387092,0.1054212469633485,0.0895687906246392,2022,H1,False,LT
4297,0.0324947300223738,0.0255473655560579,0.0412513863126045,0.0157040207565465,2022,H1,False,CH
265,0.0405581477377588,0.0143693124493501,0.1091898552409108,0.0948205427915606,2022,H1,False,MO
1248,0.055724631073083,0.0379545542799827,0.0811130714637358,0.0431585171837531,2022,H1,False,IR
13,0.0,0.0,0.6098832083730187,0.6098832083730187,2022,H1,False,PG
74,0.0691777421444632,0.0182354692912604,0.2292068070373096,0.2109713377460492,2022,H1,False,NP
38,0.0846165439380827,0.0205989542113811,0.2889014078059689,0.2683024535945879,2022,H1,False,PA
1160,0.0252126358702968,0.0133103890977092,0.0472483073407654,0.0339379182430562,2022,H1,False,IE
72,0.0249474857418809,0.003574683722653,0.154316552926328,0.150741869203675,2022,H1,False,OM
289,0.0386274485134967,0.0162345447628853,0.0891099162885075,0.0728753715256221,2022,H1,False,NG
171,0.0441279127317441,0.0132138849850984,0.137302449210597,0.1240885642254985,2022,H1,False,PE
31,0.0717429267937054,0.0109372752581347,0.3507241061216409,0.3397868308635062,2022,H1,False,PS
14,0.1560356026552441,0.0233446463451752,0.5884869301309429,0.5651422837857677,2022,H1,False,PY
205,0.0697018857706353,0.0315990580423736,0.146785763086538,0.1151867050441644,2022,H1,False,PH
18,0.187010063873246,0.0404999240601581,0.5562606650399874,0.5157607409798293,2022,H1,False,RE
105,0.0626125548518993,0.0210380508598639,0.1719169807510361,0.1508789298911722,2022,H1,False,PR
596,0.0602839393244128,0.0352806504866372,0.1011490977881891,0.0658684473015519,2022,H1,False,MY
27,0.1840129696246118,0.0425463345422461,0.5336737461283579,0.4911274115861118,2022,H1,False,RW
30,0.0,0.0,0.4267611624033453,0.4267611624033453,2022,H1,False,SD
13,0.0,0.0,0.3250050186075497,0.3250050186075497,2022,H1,False,SL
34,0.0,0.0,0.3963270944320542,0.3963270944320542,2022,H1,False,SN
21,0.0,0.0,0.4198984650525062,0.4198984650525062,2022,H1,False,SY
34,0.0,0.0,0.4606385919038513,0.4606385919038513,2022,H1,False,SS
203,0.0178418434709114,0.0030594882215125,0.0970914160458056,0.0940319278242931,2022,H1,False,QA
10,0.0,0.0,0.7267244387209524,0.7267244387209524,2022,H1,False,TJ
302,0.0267361105318805,0.0092501654748487,0.0747814805591142,0.0655313150842654,2022,H1,False,RS
2284,0.0391985103422686,0.0277879584344156,0.0550293598677939,0.0272414014333783,2022,H1,False,HK
17,0.0,0.0,0.579566135673233,0.579566135673233,2022,H1,False,TT
1861,0.0353275604705321,0.0243700846100781,0.0509545129447412,0.0265844283346631,2022,H1,False,IL
256,0.0346706974141369,0.0123218306356313,0.0937091486326374,0.081387317997006,2022,H1,False,SK
744,0.0378789129822755,0.0190742064772834,0.0738273335545681,0.0547531270772847,2022,H1,False,PK
114,0.0792714359680378,0.0274840848838212,0.2077905043385375,0.1803064194547163,2022,H1,False,UG
483,0.0124768426296505,0.0036454428301155,0.0418053790741805,0.0381599362440649,2022,H1,False,RO
91,0.123853235518466,0.0567303315955243,0.249397262213693,0.1926669306181686,2022,H1,False,TZ
343,0.0254380232577527,0.0099190005017791,0.0636761358069357,0.0537571353051566,2022,H1,False,SI
1005,0.0265018737600318,0.0151885220629486,0.045849780586727,0.0306612585237784,2022,H1,False,MX
854,0.026172494470589,0.0133139321900799,0.0508103080601543,0.0374963758700743,2022,H1,False,NZ
769,0.0708019814334869,0.0468992436031609,0.1055380618337762,0.0586388182306152,2022,H1,False,TH
433,0.0471836135328596,0.0245351170848153,0.0888350723031008,0.0642999552182855,2022,H1,False,UA
557,0.0359682446920046,0.0166778109966095,0.0758499164929484,0.0591721054963388,2022,H1,False,TN
1202,0.0299282254910137,0.0169177747310641,0.0524108134217187,0.0354930386906545,2022,H1,False,SA
1637,0.0247323695210822,0.0160672471608269,0.0378906630799624,0.0218234159191354,2022,H1,False,NO
1700,0.0326607602781568,0.0220454855513598,0.0481358797796541,0.0260903942282943,2022,H1,False,PT
1561,0.0348787506203704,0.0221737634363984,0.0544579403740642,0.0322841769376658,2022,H1,False,SG
7951,0.0415007545214069,0.0352510864442202,0.0488023777494601,0.0135512913052399,2022,H1,False,CA
1487,0.0405119237916408,0.0278354030646065,0.0586133942662456,0.030777991201639,2022,H1,False,TR
43,0.0,0.0,0.156070253806925,0.156070253806925,2022,H1,False,UZ
41,0.0,0.0,0.3971862386928462,0.3971862386928462,2022,H1,False,VE
15,0.0,0.0,0.5990996065868878,0.5990996065868878,2022,H1,False,XK
24,0.1037283660486902,0.0155145626742229,0.4594403609486421,0.4439257982744191,2022,H1,False,YE
46,0.0,0.0,0.1249419838246126,0.1249419838246126,2022,H1,False,ZM
72,0.0315023959531918,0.0048137617551908,0.1794742186796347,0.1746604569244439,2022,H1,False,UY
34,0.024908266087052,2.6404515656858843e-05,0.9611075227572714,0.9610811182416146,2022,H1,False,ZW
4984,0.0483330191927187,0.0392508056339864,0.0593868573255932,0.0201360516916067,2022,H1,False,IN
326,0.0591744541586736,0.0302787188006813,0.1124484187827447,0.0821696999820633,2022,H1,False,VN
2005,0.0421234661845903,0.0301651304124077,0.0585363040960484,0.0283711736836407,2022,H1,False,TW
10,0.0,0.0,0.6780169343773859,0.6780169343773859,2022,H1,True,AO
43,0.1576804593487376,0.0523944347477318,0.3879257199957431,0.3355312852480113,2022,H1,True,AF
107,0.0,0.0,0.1614611659487246,0.1614611659487246,2022,H1,True,AM
67,0.0354377852521184,0.0035909873582683,0.2724830724115387,0.2688920850532704,2022,H1,True,AL
1040,0.0374363127969129,0.0222162484285377,0.0624178237458301,0.0402015753172923,2022,H1,False,ZA
2757,0.0248093252927246,0.017559668707522,0.034945598928395,0.0173859302208729,2022,H1,False,RU
3306,0.0415347885766007,0.0324575591194343,0.0530115091455644,0.0205539500261301,2022,H1,False,SE
2406,0.0278140501392891,0.0191658329563251,0.0402046525666216,0.0210388196102964,2022,H1,False,PL
73,0.0,0.0,0.2167562242737464,0.2167562242737464,2022,H1,True,AZ
21,0.14569833239868,0.0292146571322486,0.4914864796093214,0.4622718224770727,2022,H1,True,BB
102,0.0553232932962096,0.0141093308804841,0.1933187350596838,0.1792094041791997,2022,H1,True,BA
16,0.0,0.0,0.353100074996131,0.353100074996131,2022,H1,True,BI
68,0.0,0.0,0.1340429613641087,0.1340429613641087,2022,H1,True,BN
54,0.0,0.0,0.1873246430645057,0.1873246430645057,2022,H1,True,BO
94,0.1112444786420213,0.0452373299211332,0.2484971470878276,0.2032598171666944,2022,H1,True,BH
82,0.0299428574552994,0.0040504495417179,0.1898077879948841,0.1857573384531661,2022,H1,True,BJ
1224,0.0802463553806525,0.0589707512585347,0.1083143144442193,0.0493435631856846,2022,H1,True,AE
90,0.0153710730492122,0.0012988728875411,0.1578123383553918,0.1565134654678506,2022,H1,True,BF
16141,0.0344180065256846,0.0303932062570653,0.0389543755473415,0.0085611692902761,2021,H2,True,IT
1085,0.0384922006912617,0.0251337199735253,0.0585244299151507,0.0333907099416253,2022,H1,True,AR
17,0.0,0.0,0.5975798849744308,0.5975798849744308,2022,H1,True,BT
71,0.0,0.0,0.2525292834154496,0.2525292834154496,2022,H1,True,BW
111,0.0686118809246146,0.0248905841375175,0.1753231708894214,0.1504325867519038,2022,H1,True,BY
5161,0.0523302201932987,0.0428483639122501,0.0637705085821797,0.0209221446699296,2022,H1,False,KR
407,0.015407114159049,0.0040836199090628,0.056352914222885,0.0522692943138222,2022,H1,True,BG
58,0.0,0.0,0.2067179447608939,0.2067179447608939,2022,H1,True,CG
1075,0.0560238626737511,0.0373271194271759,0.0832754852779477,0.0459483658507717,2022,H1,True,BD
98,0.059504589540269,0.0195621650174954,0.1671022826529261,0.1475401176354307,2022,H1,True,CD
7230,0.0237393628998643,0.018926752595655,0.0297386082345307,0.0108118556388757,2022,H1,False,ES
62,0.0,0.0,0.0844256827494023,0.0844256827494023,2022,H1,True,CI
5444,0.0435739954131389,0.0364937208280732,0.0519538683463339,0.0154601475182606,2022,H1,False,NL
216,0.0251438131971447,0.0047016469295506,0.1234425380426529,0.1187408911131022,2022,H1,True,CM
6956,0.0396631346578787,0.0330149334896476,0.0475842027994996,0.014569269309852,2022,H1,False,JP
11683,0.0331280229810798,0.0285816088116307,0.0383690608655107,0.00978745205388,2021,H2,True,FR
1682,0.02666694698203,0.0171545598250602,0.0412327672864289,0.0240782074613687,2022,H1,True,CL
4103,0.0414479082204319,0.0332717474096972,0.0515261798819528,0.0182544324722555,2022,H1,True,AT
7878,0.0241340667503879,0.0197062179048893,0.029526855154467,0.0098206372495776,2022,H1,False,FR
7999,0.0249079400371861,0.0203748763066787,0.0304182176850955,0.0100433413784168,2022,H1,False,IT
79,0.0535429844922871,0.0107781330874005,0.2270433009574364,0.2162651678700359,2022,H1,True,CU
132,0.0302094962051854,0.0078676603336167,0.1090237783505764,0.1011561180169596,2022,H1,True,CR
22072,0.0365277110900639,0.0329583272771313,0.0404674824246196,0.0075091551474882,2021,H2,True,DE
4557,0.0456390422103996,0.0371927602558898,0.0558920824395653,0.0186993221836755,2022,H1,True,BE
480,0.0546184349979649,0.0295632945503919,0.0987472956504888,0.0691840011000969,2022,H1,True,CY
50999,0.0493450863042474,0.0464289122386409,0.0524343519718751,0.0060054397332341,2021,H1,False,US
31,0.0917844316023369,0.0196751445472511,0.337255157692616,0.3175800131453648,2022,H1,True,DO
971,0.0214399583817604,0.0099411991792192,0.0456261340340567,0.0356849348548375,2022,H1,True,CO
388,0.0366952674705673,0.0162039893468093,0.0809668104215041,0.0647628210746947,2022,H1,True,EC
418,0.0548520786914931,0.0289578694731124,0.1014811275478165,0.0725232580747041,2022,H1,True,EE
351,0.0149754436685748,0.0039500433804081,0.0550734865580176,0.0511234431776095,2022,H1,True,DZ
27,0.0,0.0,0.4283586368202028,0.4283586368202028,2022,H1,True,FO
51,0.0359715058346402,0.0019342412422087,0.4180743443894957,0.4161401031472869,2022,H1,True,FJ
36,0.0795953026609066,0.0133911029467797,0.3552516702960827,0.341860567349303,2022,H1,True,GA
12208,0.0298013338451627,0.025614205556687,0.0346485885649632,0.0090343830082762,2022,H1,False,DE
5298,0.0409843308818839,0.0336439840905085,0.0498435698677278,0.0161995857772193,2022,H1,True,BR
36,0.0,0.0,0.4003254144066729,0.4003254144066729,2022,H1,True,GF
24,0.0,0.0,0.5150069195321052,0.5150069195321052,2022,H1,True,GL
18,0.0,0.0,0.5199845443894554,0.5199845443894554,2022,H1,True,GN
33,0.0,0.0,0.4053032906259867,0.4053032906259867,2022,H1,True,GP
24,0.0758528434652917,0.0108339367889201,0.3808425593784111,0.370008622589491,2022,H1,True,GD
41,0.0,0.0,0.3383232965414118,0.3383232965414118,2022,H1,True,GM
14,0.0,0.0,0.6465248493701231,0.6465248493701231,2022,H1,True,GY
125,0.0772057356583893,0.0299151064903583,0.1849980651829415,0.1550829586925831,2022,H1,True,GE
13,0.1644733914214814,0.0202686953561182,0.6519391652362563,0.631670469880138,2022,H1,True,GU
59,0.0368371972199264,0.0052836321881383,0.2159230977007403,0.210639465512602,2022,H1,True,GT
24,0.0,0.0,0.1836014799845589,0.1836014799845589,2022,H1,True,HN
25,0.0,0.0,0.5401734920015727,0.5401734920015727,2022,H1,True,HT
1068,0.03641913549473,0.0218202041785485,0.0601845984426132,0.0383643942640647,2022,H1,True,ET
2521,0.0318540520088543,0.0229262742311208,0.0441014977072708,0.0211752234761499,2022,H1,True,CZ
558,0.0623311957856964,0.036363648812746,0.1048251676304943,0.0684615188177483,2022,H1,True,GH
241,0.0482070152083278,0.0207567780250748,0.1079572441988378,0.0872004661737629,2022,H1,True,IS
36,0.1290740732531372,0.0286229505900699,0.4270652270433864,0.3984422764533165,2022,H1,True,JM
901,0.0419716024300353,0.0264526441558374,0.0659780406966528,0.0395253965408154,2022,H1,True,HR
520,0.0329821642036631,0.0139222418738947,0.0761213124368685,0.0621990705629737,2022,H1,True,IQ
26,0.0,0.0,0.2965912187623101,0.2965912187623101,2022,H1,True,KG
17,0.0,0.0,0.3099586052211207,0.3099586052211207,2022,H1,True,KN
86,0.0855635952265465,0.0302638418695745,0.2190817245098796,0.188817882640305,2022,H1,True,KH
1104,0.0631283816231879,0.0432339971125279,0.0913036760257259,0.0480696789131979,2022,H1,True,ID
33,0.0,0.0,0.1607347536179783,0.1607347536179783,2022,H1,True,LA
37,0.0,0.0,0.3819581416206928,0.3819581416206928,2022,H1,True,LI
13,0.0,0.0,0.6227277718672687,0.6227277718672687,2022,H1,True,LR
29,0.0,0.0,0.3331681359325665,0.3331681359325665,2022,H1,True,MC
34,0.0,0.0,0.3094464079318228,0.3094464079318228,2022,H1,True,LY
34,0.0,0.0,0.3139149035781818,0.3139149035781818,2022,H1,True,MD
57,0.0,0.0,0.1350723483929728,0.1350723483929728,2022,H1,True,ME
28,0.0,0.0,0.4331388127802323,0.4331388127802323,2022,H1,True,MQ
27,0.0,0.0,0.4700953013326645,0.4700953013326645,2022,H1,True,MU
48,0.0732219706950733,0.0138637213692335,0.3074819269451111,0.2936182055758775,2022,H1,True,MG
73,0.1105920997804864,0.0349098040106241,0.2994410907456509,0.2645312867350268,2022,H1,True,MK
252,0.0134040392940747,0.001402327306834,0.1161720394887468,0.1147697121819127,2022,H1,True,KW
3718,0.0697144475760606,0.0574575204021274,0.0843520440355667,0.0268945236334393,2022,H1,True,EG
44,0.072957342551672,0.0163890975874241,0.2709841272629478,0.2545950296755237,2022,H1,True,ML
569,0.067426868489578,0.0391206937078494,0.1137888447756759,0.0746681510678264,2022,H1,True,JO
66,0.0614144292038686,0.0126422453299598,0.2505896403739198,0.23794739504396,2022,H1,True,MM
38,0.0,0.0,0.4059864408251298,0.4059864408251298,2022,H1,True,
29,0.0,0.0,0.2746415729223436,0.2746415729223436,2022,H1,True,NE
73,0.0385809018247052,0.0059471078087134,0.2120820591425811,0.2061349513338676,2022,H1,True,MN
10,0.0,0.0,0.9911903802059204,0.9911903802059204,2022,H1,True,NI
600,0.0949112763185724,0.0648409260087038,0.1368856547124399,0.0720447287037361,2022,H1,True,KE
27,0.0742736191067118,0.0104262948937079,0.3792571408563341,0.3688308459626262,2022,H1,True,NC
254,0.0314920288665184,0.0085383702543131,0.1093464334148454,0.1008080631605323,2022,H1,True,LK
88,0.0561697225379962,0.0155251171678576,0.1833988085897826,0.167873691421925,2022,H1,True,MZ
114,0.0523438357897144,0.0151213874054887,0.1657701396221876,0.1506487522166988,2022,H1,True,MT
254,0.0330512032739371,0.0096433923283304,0.1071314293689789,0.0974880370406485,2022,H1,True,KZ
151,0.0839244552488337,0.0320312752269845,0.2023168287493771,0.1702855535223926,2022,H1,True,MW
305,0.0478524802607605,0.021981628660912,0.10102632283567,0.079044694174758,2022,H1,True,LV
313,0.0345289129249377,0.0136179108600544,0.0847896566499437,0.0711717457898893,2022,H1,True,LU
368,0.0622247739503868,0.0307477391605783,0.1218736426010188,0.0911259034404405,2022,H1,True,LB
1782,0.0476143117125428,0.0350233908094119,0.0644294520899303,0.0294060612805183,2022,H1,True,HU
14,0.0,0.0,0.2961863430662038,0.2961863430662038,2022,H1,True,PF
38,0.0770664989054958,0.0113073610358067,0.3787522972939103,0.3674449362581036,2022,H1,True,PG
217,0.0690070143160565,0.0309629593261881,0.1467182187307107,0.1157552594045225,2022,H1,True,NP
473,0.0346199594422212,0.014478944767506,0.0804900006393767,0.0660110558718706,2022,H1,True,MA
580,0.0621769892256874,0.0386085532244412,0.098656287349179,0.0600477341247377,2022,H1,True,LT
39,0.0,0.0,0.313271081257319,0.313271081257319,2022,H1,True,PY
222,0.0879243173469012,0.0400667660830995,0.1821011165925963,0.1420343505094967,2022,H1,True,OM
53,0.0,0.0,0.3367327054729362,0.3367327054729362,2022,H1,True,RE
116,0.020335855170403,0.0030395035638158,0.1238320617544836,0.1207925581906678,2022,H1,True,PA
405,0.0751815335021496,0.0427488349352324,0.1289067457714128,0.0861579108361804,2022,H1,True,PH
294,0.1039161645103834,0.0653668071070576,0.1612766811609375,0.0959098740538798,2022,H1,True,PR
85,0.0519882643341467,0.0104558430372054,0.2215572681157752,0.2111014250785698,2022,H1,True,RW
3537,0.0489730534805567,0.0395064407873814,0.0605650377714793,0.0210585969840978,2022,H1,True,FI
933,0.0535941478765703,0.0332223477737912,0.0853549616829112,0.0521326139091199,2022,H1,True,NG
134,0.0663355597061069,0.0230291071309598,0.1763777352127144,0.1533486280817546,2022,H1,True,PS
2464,0.0487099192109374,0.0374630948171733,0.0631117758640217,0.0256486810468483,2022,H1,True,GR
400,0.0277683749494587,0.0111047386495121,0.06772477038638,0.0566200317368678,2022,H1,True,PE
134,0.0512884433221922,0.0155536403615006,0.1561056850529427,0.140552044691442,2022,H1,True,SD
790,0.0332168575444044,0.0181857018032237,0.0599136766291933,0.0417279748259695,2022,H1,True,MO
10,0.0,0.0,0.5635120886732983,0.5635120886732983,2022,H1,True,SV
82,0.0,0.0,0.1788030795548587,0.1788030795548587,2022,H1,True,SN
14,0.2404225156233206,0.0549205092898106,0.632894211536943,0.5779737022471324,2022,H1,True,SS
21,0.0,0.0,0.229428132067461,0.229428132067461,2022,H1,True,TG
19,0.0,0.0,0.2830231475039393,0.2830231475039393,2022,H1,True,SZ
2499,0.0562290219515464,0.042917146601471,0.0733534636269257,0.0304363170254546,2022,H1,True,IE
21,0.0,0.0,0.5503588008336645,0.5503588008336645,2022,H1,True,TJ
44,0.0419618720314178,0.0058692175574405,0.2452506573287417,0.2393814397713012,2022,H1,True,SL
595,0.0838302475168173,0.0539306287055595,0.1280626228692623,0.0741319941637028,2022,H1,True,QA
62,0.0220816666846536,0.0002604379207848,0.6618453628633857,0.6615849249426008,2022,H1,True,SY
40,0.02444001319784,0.0002844129530153,0.688092993849335,0.6878085808963196,2022,H1,True,TT
722,0.0554169608283207,0.0355444798651502,0.0854159158595094,0.0498714359943591,2022,H1,True,RS
29571,0.0417272090935206,0.0382642536331297,0.0454887422579878,0.007224488624858,2021,H2,True,GB
916,0.05453656768918,0.0371201225317415,0.0794503909240336,0.0423302683922921,2022,H1,True,SI
756,0.0659457629646961,0.0428586489537198,0.1001679250008254,0.0573092760471056,2022,H1,True,SK
7764,0.0406139646662363,0.0346100939362709,0.0476079754677567,0.0129978815314858,2022,H1,True,CH
316,0.0844977407157861,0.046392429253438,0.149010867600678,0.1026184383472399,2022,H1,True,TZ
4784,0.0464330639572227,0.0382481612694764,0.0562670196948342,0.0180188584253578,2022,H1,True,DK
414,0.1021286758742391,0.0656856142676003,0.1554272111574003,0.0897415968898,2022,H1,True,UG
525,0.0199869017794111,0.0078170093914205,0.0501458792912548,0.0423288698998343,2022,H1,True,TN
2075,0.0505701311694663,0.0372500654155161,0.0683152738030244,0.0310652083875083,2022,H1,True,NZ
2860,0.0557696697355023,0.0441103819973097,0.0702841524138554,0.0261737704165457,2022,H1,True,IL
491,0.0366992601243764,0.018238109203533,0.0724679712327499,0.0542298620292169,2022,H1,True,UA
3388,0.0593064462722469,0.047419244074616,0.0739422583157348,0.0265230142411187,2022,H1,True,IR
2367,0.063095263625855,0.0480844419394576,0.0823865410089258,0.0343020990694681,2022,H1,True,MY
2121,0.0420045780546067,0.0306010137837001,0.0574060643667429,0.0268050505830427,2022,H1,True,RO
31,0.0,0.0,0.2785835175438041,0.2785835175438041,2022,H1,True,XK
161,0.0,0.0,0.1125608392736342,0.1125608392736342,2022,H1,True,UY
57,0.0445991166321428,0.0074368018346784,0.2253102726425089,0.2178734708078305,2022,H1,True,VE
101,0.0491416117192651,0.0106792966244327,0.1983551801159009,0.1876758834914681,2022,H1,True,UZ
113,0.0599885276787362,0.0208979618356901,0.1602332978738394,0.1393353360381492,2022,H1,True,ZW
128,0.0267786265429054,0.0046827661698274,0.1386148482588985,0.1339320820890711,2022,H1,True,ZM
206,0.016918922514061,0.0026946077735447,0.0987925327610071,0.0960979249874624,2022,H1,True,YE
2188,0.0388809301380643,0.0282448863624027,0.0533024485833542,0.0250575622209515,2022,H1,True,MX
40634,0.0468525707246108,0.0437042728778679,0.0502157515635546,0.0065114786856867,2021,H2,True,
3243,0.0644619363730724,0.0515943470572472,0.0802670886055443,0.028672741548297,2022,H1,True,PK
2198,0.0602286268254933,0.0457779401160337,0.0788639432550691,0.0330860031390353,2022,H1,True,TH
11,0.0,0.0,0.4634780696666819,0.4634780696666819,2022,H2,False,AF
21,0.0723250515042549,0.0102705588359874,0.3693814070168477,0.3591108481808602,2022,H2,False,AL
38,0.0708866252641371,0.0094678607115235,0.3784908672516166,0.369023006540093,2022,H2,False,AM
4618,0.0543214717493111,0.0448236336192408,0.0656934261127115,0.0208697924934706,2022,H1,True,HK
3170,0.04440907871097,0.0341064050042917,0.0576382127404729,0.0235318077361812,2022,H1,True,SG
897,0.0322585253366193,0.0167966114421613,0.0610696433444146,0.0442730319022533,2022,H1,True,VN
399,0.0713700668660703,0.0407234956402361,0.1221431979011448,0.0814197022609086,2022,H2,False,AE
24,0.0226856978354678,0.0001677779271173,0.7625216190938443,0.762353841166727,2022,H2,False,BA
42,0.0690992463286547,0.0114760229333856,0.3218539753957266,0.310377952462341,2022,H2,False,AZ
41,0.0,0.0,0.1900597792168298,0.1900597792168298,2022,H2,False,BF
20,0.0,0.0,0.2774313941120266,0.2774313941120266,2022,H2,False,BO
18,0.0957428952040647,0.0040484145855744,0.7338957218254194,0.7298473072398449,2022,H2,False,BI
33,0.0208799521417628,5.617038796384677e-05,0.8900581392845487,0.8900019688965849,2022,H2,False,BH
28,0.121736198499463,0.025553301221534,0.4228516545175977,0.3972983532960637,2022,H2,False,BN
27,0.0548014499264638,0.0052909871684472,0.3872441226240817,0.3819531354556344,2022,H2,False,BJ
24,0.0,0.0,0.553410045287585,0.553410045287585,2022,H2,False,BW
29,0.0,0.0,0.3994248524419715,0.3994248524419715,2022,H2,False,BY
233,0.0291174324266026,0.0084985654008665,0.0949694081447119,0.0864708427438454,2022,H2,False,BD
137,0.053509826198144,0.0206497782814195,0.1316319541025593,0.1109821758211398,2022,H2,False,BG
2989,0.0353599354390843,0.0259618294016837,0.0479925017272325,0.0220306723255488,2022,H1,True,TR
20,0.0,0.0,0.5069427269199187,0.5069427269199187,2022,H2,False,CG
37,0.0944531683213548,0.0248709717015747,0.2990132197353606,0.2741422480337859,2022,H2,False,CD
646,0.0311613009284942,0.0167846493344959,0.0571364719071734,0.0403518225726775,2022,H2,False,AR
3877,0.0396820192952992,0.0311408091736837,0.0504439164331965,0.0193031072595128,2022,H1,True,PT
34,0.0,0.0,0.3985402685851448,0.3985402685851448,2022,H2,False,CI
79,0.0,0.0,0.2404701852559866,0.2404701852559866,2022,H2,False,CM
3995,0.0425789510141569,0.0340362123029398,0.0531478574234905,0.0191116451205507,2022,H1,True,NO
16608,0.0319074134700458,0.0279643747849089,0.0363856177743499,0.008421242989441,2022,H1,False,GB
25,0.0,0.0,0.4623078818049644,0.4623078818049644,2022,H2,False,CU
