year,half_year,Publisher,count,alpha,ci_lower,ci_upper
2023,H1,ACAD CONFERENCES & PUBL INT LTD,10,0.0,0.0,0.6981571542159803
2023,H1,ACAD MANAGEMENT,72,0.0,0.0,0.10973140866498728
2023,H1,ACAD MEDICINE SINGAPORE,53,0.004800096702989299,4.38106280959824e-13,0.9999999811678394
2022,H2,ZHEJIANG UNIV PRESS,140,0.06336940043990005,0.017591803913233603,0.2035841669298806
2021,H2,ELSEVIER,65875,0.04019102690245571,0.03790861936368299,0.04260476854202851
2023,H1,"ADAM MICKIEWICZ UNIV, KALISZ",19,0.0005427147575107387,0.0,0.1762219530872893
2023,H1,ACTA DERMATO-VENEREOLOGICA,120,0.1458978669412493,0.05992814239615371,0.31400147567494296
2023,H1,AGH UNIV SCIENCE & TECHNOLOGY PRESS,28,0.06928180143569089,0.006351859139576155,0.464332449860467
2022,H1,MDPI,44145,0.057553712364124765,0.054254613104293935,0.061040474471111224
2023,H1,AKADEMIAI KIADO ZRT,44,0.010588251822734478,6.920331757998543e-08,0.9993960928180918
2023,H1,ALEXANDER VON HUMBOLDT INST INTERNET & SOC,23,0.0,0.0,0.5328555097408986
2023,H1,AMER ACCOUNTING ASSOC,34,0.0,0.0,0.4028765347637023
2023,H1,AMER ACAD SLEEP MEDICINE,126,0.0,0.0,0.10007450030127406
2022,H2,WILEY-HINDAWI,1704,0.06841173007109137,0.05133116590462657,0.09063289809434505
2023,H1,AMER ACAD PEDIATRICS,206,0.027621689380486678,0.008070334307305672,0.0902299916483076
2023,H1,AME PUBLISHING COMPANY,184,0.06201203815246295,0.021526323786905225,0.1657434532727388
2023,H1,ADIS INT LTD,584,0.04701295120840822,0.0255397981966263,0.08496595268984163
2022,H2,eLIFE SCIENCES PUBL LTD,1023,0.053358569393824405,0.034433806200726426,0.08180317261576456
2022,H2,WORLD SCIENTIFIC PUBL CO PTE LTD,636,0.022046490624830273,0.010229914475371185,0.04686609375724342
2022,H2,WOLTERS KLUWER MEDKNOW PUBLICATIONS,554,0.07040159239971897,0.0469249286161789,0.10433786091234527
2023,H1,AMER ASSOC INTELLECTUAL and DEVELOPMENTAL DISABILITIES-AAIDD,11,0.0,0.0,0.7684514898948605
2023,H1,AMER ASSOC CRITICAL CARE NURSES,29,0.0,0.0,0.43177392215985244
2022,H2,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",6238,0.028351501947393307,0.021316503684332785,0.0376189882721177
2022,H2,SPRINGER HEIDELBERG,4629,0.0361721423432818,0.028794267112936395,0.045352153962980334
2022,H2,TAYLOR & FRANCIS LTD,4496,0.06087330918421851,0.050481662598904055,0.07323907901393116
2023,H1,AMER BOARD FAMILY MEDICINE,60,0.014667562048203221,1.229094495973108e-05,0.9474472618091586
2023,H1,AMER ASSOC NEUROLOGICAL SURGEONS,304,0.07337354719705397,0.041490977118262225,0.1265215185154284
2023,H1,ACOUSTICAL SOC AMER AMER INST PHYSICS,1447,0.03145191804316751,0.020018924238017616,0.04908733825296425
2022,H2,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,15590,0.042967550276044306,0.03785781306515033,0.04873202645410112
2022,H2,SPRINGERNATURE,6077,0.06917366213879363,0.059768089216780264,0.07993353623094418
2022,H2,FRONTIERS MEDIA SA,16688,0.07249079371522381,0.06678430109530757,0.0786437958400946
2023,H1,AMER ECONOMIC ASSOC,191,0.0,0.0,0.08537917828780488
2023,H1,AMER INST AERONAUTICS ASTRONAUTICS,64,0.026966487177597885,0.0037770343879303496,0.16845519888886595
2023,H1,AMER COLL PHYSICIANS,270,0.04040408682614747,0.01587158834564124,0.09904001428769228
2023,H1,"AMER OCCUPATIONAL THERAPY ASSOC, INC",103,0.0,0.0,0.13973996279891807
2023,H1,AMER ASSOC ADVANCEMENT SCIENCE,2423,0.06767181222792848,0.051562168040745315,0.08834578382739135
2023,H1,AMER MATHEMATICAL SOC,212,0.15079571639262754,0.09269940627227821,0.23583781494196393
2023,H1,AMER DIABETES ASSOC,865,0.11541019822829904,0.08759645388254275,0.1505977148271864
2023,H1,AMER PUBLIC HEALTH ASSOC INC,94,0.032748460534674374,0.000647013081179794,0.6390611427674959
2023,H1,AMER SOC CELL BIOLOGY,33,0.09194259933244965,0.012189254568484223,0.4537947229464866
2023,H1,AMER SOC ENGINEERING EDUCATION,29,0.0035001148912881612,2.0676697682984893e-15,0.9999999998324012
2023,H1,AMER ROENTGEN RAY SOC,174,0.01244207322777522,0.0002752383601519834,0.36570084709154477
2023,H1,"AMER PSYCHIATRIC PUBLISHING, INC",127,0.059443918544088606,0.020006545776539767,0.1636400992586987
2023,H1,AMER METEOROLOGICAL SOC,394,0.046093640724548024,0.023923696927475552,0.08697760487249674
2023,H1,AMER SPINAL INJURY ASSOC,25,0.05868844796385877,0.00019873021900305076,0.9513532787774116
2023,H1,ANNALS FAMILY MEDICINE,72,0.08991457700970211,0.018445170413575455,0.3418588527252715
2023,H1,AMER SOC HEMATOLOGY,275,0.08814427987308154,0.046755216713404324,0.1600215650827768
2023,H1,ASOC ESPANOLA HISTORIA ECONOMICA,14,0.0,0.0,0.6834046611961669
2023,H1,AMER SOC NEURORADIOLOGY,128,0.11662441905654239,0.053640726392583465,0.23518349930763924
2023,H1,ASSOC INFORMATION SYSTEMS,32,0.0,0.0,0.2148700920602926
2023,H1,ASSOC BRASILEIRA PSIQUIATRIA,40,0.0654295407994756,0.009197290400033475,0.3455585955675185
2023,H1,ATOMIC SPECTROSCOPY PRESS LTD,14,0.0,0.0,0.6555091927255623
2023,H1,AUSTRALASIAN SOC COMPUTERS LEARNING TERTIARY EDUCATION-ASCILITE,10,0.0,0.0,0.7261809694961154
2023,H1,AUSTRALIAN PHYSIOTHERAPY ASSOC,11,0.0,0.0,0.5957761687862116
2023,H1,ATHABASCA UNIV PRESS,24,0.10885510096417245,0.018916769533188722,0.436256180169096
2023,H1,ASSOCIACAO BRASILEIRA PESQUISA POS-GRADUACAO FISIOTERAPIA-ABRAPG-FT,20,0.08473750653669998,0.012289761197974994,0.4078930467059323
2023,H1,AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS,100,0.029168556016642037,0.004725119320860373,0.15976239720348842
2023,H1,AMER THORACIC SOC,316,0.0877669328952307,0.032755660048429516,0.21466258406721256
2023,H1,BASTAS PUBL LTD - UK,48,0.0,0.0,0.12238433886800693
2023,H1,BIEMDAS ACAD PUBLISHERS INC,35,0.0,0.0,0.4649810620324817
2023,H1,ASIAN-AUSTRALASIAN ASSOC ANIMAL PRODUCTION SOC,97,0.03203774653684973,0.008147886760997126,0.11766385844441987
2023,H1,BIOSCIENTIFICA LTD,54,0.47865373615533346,0.3133098100101403,0.6488109607285949
2023,H1,AMER SOC CLINICAL INVESTIGATION INC,513,0.1955343030076017,0.14542949076845893,0.25769617457610455
2023,H1,BENTHAM SCIENCE PUBL LTD,55,0.06855398892118665,0.010690586600064401,0.33390189778214135
2023,H1,Accscience Publishing,111,0.011141751185697813,0.0001735865529055056,0.42237226618746665
2023,H1,AMER SPEECH-LANGUAGE-HEARING ASSOC,303,0.028940895537231316,0.008643198759338565,0.09245999599352644
2023,H1,ASSOC RESEARCH VISION OPHTHALMOLOGY INC,181,0.09802104031985916,0.048555219090078275,0.18792677561432297
2023,H1,AMER SOC NEPHROLOGY,420,0.11279732645940163,0.07678378652982033,0.16272489641121876
2023,H1,ASCE-AMER SOC CIVIL ENGINEERS,413,0.06683540769688666,0.0368247075301587,0.11829971735419627
2023,H1,AMER PSYCHOLOGICAL ASSOC,728,0.033986515222627287,0.01779562608823939,0.06394917115089822
2023,H1,BAISHIDENG PUBLISHING GROUP INC,386,0.09034609098765153,0.0528140024229702,0.15031740313219125
2023,H1,ANNUAL REVIEWS,581,0.041075141932956326,0.020383293958024015,0.08103450983996675
2023,H1,AMER PHYTOPATHOLOGICAL SOC,534,0.021503377340701464,0.009706512362304895,0.046957778414450604
2023,H1,AMER SOC MICROBIOLOGY,768,0.08890841645209539,0.05963212165083628,0.13056226887964226
2022,H2,PUBLIC LIBRARY SCIENCE,9874,0.056492795054961985,0.0502093171373341,0.06351004175251353
2023,H1,AIP Publishing,2891,0.01950971069493917,0.013445809664667352,0.028230104919290507
2023,H1,BRAZILIAN SOC UROL,38,0.0,0.0,0.39434146823972466
2023,H1,BRISTOL UNIV PRESS & POLICY PRESS,25,0.0,0.0,0.32224518602557384
2023,H1,ASSOC COMPUTING MACHINERY,609,0.03159993229254613,0.015532497120425662,0.06322080503473149
2023,H1,BRITISH INST RADIOLOGY,33,0.09493670697229169,0.014963201683994808,0.42006565726769635
2023,H1,"CAIRO UNIV, FAC COMPUTERS & INFORMATION",28,0.0,0.0,0.44622383106573543
2023,H1,BRILL,119,0.0,0.0,0.13520092931552832
2023,H1,C EJ PUBLISHING GROUP,110,0.039033713486024704,0.007888785076337198,0.1718411986065121
2023,H1,AMER PHYSIOLOGICAL SOC,2428,0.1643146803738627,0.14501553666636807,0.18562459683770222
2023,H1,"CAS, INST OPTICS & ELECTRONICS, ED OFF OPTO-ELECTRONIC JOURNALS",34,0.0,0.0,0.4022434670628138
2023,H1,CANADIAN OPHTHAL SOC,56,0.14536031475006964,0.059113682946560435,0.3152756877840731
2023,H1,CANADIAN SCIENCE PUBLISHING,65,0.013480104378332238,6.951024584704615e-05,0.7286985543115271
2023,H1,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,186,0.023638507541181183,0.005351988979981978,0.09823503156107519
2023,H1,AMER INST MATHEMATICAL SCIENCES-AIMS,2012,0.027227031801351345,0.016725162198422176,0.04402784605276544
2023,H1,CHIN SOCIETY IMMUNOLOGY,53,0.11307887472487574,0.01750471648184832,0.4770871187568116
2023,H1,CHINA ANTI-CANCER ASSOC,39,0.1031362113086781,0.006118711380243732,0.682342802401761
2023,H1,"CHINA UNIV GEOSCIENCES, WUHAN",72,0.0,0.0,0.260101412395298
2023,H1,CHINA ELECTRIC POWER RESEARCH INST,57,0.01260579413481067,3.592894353701984e-08,0.9997796112271219
2023,H1,CHINESE LASER PRESS,106,0.0,0.0,0.07235616186698855
2023,H1,CHINESE JOURNAL NATURAL MEDICINES,37,0.23127347980955082,0.07630903413075849,0.5228135210800047
2023,H1,CHINESE CHEMICAL SOC,90,0.0,0.0,0.14085266348027042
2023,H1,CHINESE JOURNAL CANCER RESEARCH CO,43,0.23416312287410482,0.09451223738535815,0.47248831811765735
2023,H1,"CHINA UNIV GEOSCIENCES, BEIJING",63,0.0478030025509805,0.008288283200271952,0.23169278519941233
2023,H1,CODON PUBLICATIONS,43,0.0,0.0,0.3917400681509181
2023,H1,CLEVELAND CLINIC,34,0.09198872626508663,0.005657194918720711,0.6433587942212325
2023,H1,COLEGIO OFICIAL PSICOLOGOS MADRID,10,0.16124046559428482,0.018682774146929274,0.6599876959218064
2023,H1,CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC,13,0.0,0.0,0.661721166401202
2023,H1,COLEGIO OFICIAL DE PSICOLOGOS DE ASTURIAS,39,0.0016935067849947023,3.372614309263814e-44,1.0
2023,H1,COLL FAMILY PHYSICIANS CANADA,57,0.025734904059605556,2.6329089286143703e-05,0.9636361759257909
2023,H1,COGITATIO PRESS,154,0.0,0.0,0.060008277506493034
2023,H1,CMA-CANADIAN MEDICAL ASSOC,147,0.12370070979717392,0.05763254182107307,0.24575587380662461
2023,H1,CROATIAN SOC MEDICAL BIOCHEMISTRY & LABORATORY MEDICINE,14,0.0,0.0,0.33468061588817105
2023,H1,CZECH ACADEMY AGRICULTURAL SCIENCES,30,0.0,0.0,0.29217904435253006
2023,H1,Cherkas Global Univ Press,91,0.0,0.0,0.14071026529102146
2023,H1,CRACOW UNIV ECONOMICS,37,0.06033110187510362,0.010526235031948335,0.2792757215372334
2023,H1,DE GRUYTER MOUTON,31,0.12430485234924252,0.030722820663819202,0.38864366691347424
2023,H1,CURRENT MEDICINE GROUP,98,0.08519641104684457,0.016067246971212458,0.34689280774435854
2023,H1,DEUTSCHER AERZTE-VERLAG GMBH,43,0.0,0.0,0.4366727720405978
2023,H1,Chinese Center for Disease Control and Prevention,85,0.28578733042872523,0.1406067529184586,0.49459869153045766
2023,H1,COLL AMER PATHOLOGISTS,91,0.04084941574439398,0.007502997163540367,0.19350572478692832
2023,H1,COMPANY BIOLOGISTS LTD,300,0.1222249420750742,0.07097860320104807,0.20240970682641762
2023,H1,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",157,0.030782997426130058,0.007833920165550044,0.11328422371768095
2023,H1,"E H ANGLE EDUCATION RESEARCH FOUNDATION, INC",16,0.39605266299193453,0.11833416711498164,0.7621350934781689
2023,H1,ECOLE POLYTECHNIQUE,17,0.0,0.0,0.6549611348621597
2023,H1,E SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG,14,0.05442545598515592,0.0008782777850079945,0.790302121863771
2023,H1,EDICIONES DOYMA S A,18,0.03790895141020555,5.7125337317542814e-05,0.9645097535038599
2023,H1,EDICIONES PROFESIONALES INFORMACION SL-EPI,63,0.0,0.0,0.11471185338235881
2023,H1,EDITURA ACAD ROMANE,17,0.08843110981598441,0.0011207458176795229,0.8934763509843452
2023,H1,CSIRO PUBLISHING,116,0.07046413714114118,0.023761343656997135,0.19100147138421028
2023,H1,AMER GEOPHYSICAL UNION,2427,0.026691629959926095,0.01817494579931291,0.03904049772853622
2023,H1,CENTERS DISEASE CONTROL & PREVENTION,282,0.021002000370843623,0.005391145810469275,0.07825959287697844
2023,H1,EDITURA ASE,35,0.0625515256527084,0.005962648438547293,0.4260263465907727
2023,H1,DUKE UNIV PRESS,345,0.0,0.0,0.12156879338223033
2023,H1,EDIZIONI MINERVA MEDICA,134,0.042773053593006226,0.013963084966297029,0.1235766489236687
2023,H1,CURRENT BIOLOGY LTD,308,0.07912330040648842,0.03629681876262243,0.16388732185791552
2023,H1,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,233,0.03606892988135532,0.009104345826092463,0.1322374955380936
2023,H1,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,468,0.10495522768830594,0.07161441569862068,0.1512887172773779
2023,H1,CHURCHILL LIVINGSTONE,734,0.09558813989976916,0.06806808715017708,0.13265087144320065
2023,H1,DE GRUYTER POLAND SP Z O O,530,0.0041699689345310684,7.888558604420813e-05,0.18184414645453767
2023,H1,AMER MEDICAL ASSOC,3287,0.04321552097101107,0.032402184069918065,0.05742335113521025
2023,H1,DOVE MEDICAL PRESS LTD,681,0.09490851710923626,0.06417800470340956,0.13818105222116506
2023,H1,COPERNICUS GESELLSCHAFT MBH,1205,0.025600315466090134,0.015719744478078296,0.041429867890721304
2023,H1,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,3886,0.05597336048007434,0.0456844828890901,0.06841334040055648
2023,H1,EDP SCIENCES S A,1142,0.009501284207947507,0.004332638113645066,0.02070765868430557
2023,H1,ACADEMIC PRESS INC ELSEVIER SCIENCE,7768,0.05063248279028107,0.04332843387571663,0.05909175134961544
2023,H1,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,68,0.05418800103833197,0.004382247874358647,0.42717976126663254
2022,H2,WILEY-V C H VERLAG GMBH,8468,0.03517921357930146,0.028490393896217266,0.043368296704067534
2023,H1,ELSEVIER ESPANA SLU,51,0.028957318453726354,0.004092620319421469,0.17790210138769286
2023,H1,ELSEVIER ESPANA,174,0.09134382045765367,0.03987208802034774,0.1957168659203189
2022,H2,LIPPINCOTT WILLIAMS & WILKINS,23058,0.0736335076395461,0.06900870593196869,0.07854210466904234
2023,H1,"ELSEVIER MASSON, CORP OFF",115,0.08851403461327387,0.03872437882107577,0.1896880649309031
2023,H1,ELSEVIER INC,296,0.11439843124572556,0.0702959105060124,0.1807896264754074
2023,H1,AMER PHYSICAL SOC,4688,0.010309044414046337,0.006317338627969891,0.016780376896073857
2023,H1,ELSEVIER ADVANCED TECHNOLOGY,554,0.117077665722921,0.08043169271474547,0.16738101587917825
2023,H1,ELSEVIER GMBH,878,0.10633611698093667,0.07914980255685217,0.14142622532991214
2023,H1,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,2401,0.08480895956873645,0.06835775538755827,0.1047741064539124
2023,H1,AMER ASSOC CANCER RESEARCH,9037,0.10541309276807916,0.09713553878176302,0.11430672635364549
2023,H1,ELSEVIER SCIENCE LONDON,325,0.09235669114399103,0.04980651260592266,0.16494758493736364
2023,H1,CAMBRIDGE UNIV PRESS,6831,0.027431915190175602,0.021791428549017847,0.03448092068396702
2023,H1,EMW PUBLISHING,21,0.0,0.0,0.5168762613479044
2023,H1,EQUINOX PUBLISHING LTD,16,0.0,0.0,0.597493706413611
2023,H1,"ESMON PUBLICIDAD S A, DEPT ALLERGY & CLIN IMMUNOL, CLIN UNIV NAVARRA",27,0.0,0.0,0.4947125020075056
2023,H1,"ETHNICITY & DISEASE, INC",18,0.11115998370430939,0.015204546890904372,0.5032364131425895
2023,H1,EUROPA EDITION,49,0.0,0.0,0.6273389198216286
2023,H1,EUROPEAN ASSOC GEOCHEMISTRY,21,0.0,0.0,0.551779012920626
2023,H1,EUR CENTRE DIS PREVENTION & CONTROL,112,0.0,0.0,0.07889507303447553
2023,H1,ELSEVIER SINGAPORE PTE LTD,143,0.039518566417157015,0.010570292722320804,0.13678577483301876
2023,H1,FEDERAL RESERVE BANK ST LOUIS,12,0.0,0.0,0.8843189332272345
2023,H1,"FORUM MULTIMEDIA PUBLISHING, LLC",10,0.0,0.0,0.576854561314159
2023,H1,FRANZ STEINER VERLAG GMBH,12,0.0,0.0,0.7410825372810856
2023,H1,FOUNDATION REHABILITATION INFORMATION,42,0.08958270343822178,0.022339766519071744,0.2976135856886038
2023,H1,EXCERPTA MEDICA INC-ELSEVIER SCIENCE INC,110,0.06552363920307634,0.024945898311626902,0.16119449911519243
2023,H1,ELSEVIER TAIWAN,302,0.1478082947583852,0.09444987790881981,0.22385906677476286
2023,H1,EUROPEAN MATHEMATICAL SOC-EMS,178,0.008527639817690762,0.0011850011191412418,0.058693985793259996
2023,H1,ELSEVIER IRELAND LTD,3537,0.10180515496327255,0.08762241468246419,0.11798667407980036
2023,H1,FERRATA STORTI FOUNDATION,205,0.07912975122032505,0.028624135393104558,0.20036779702036317
2023,H1,ENDOCRINE SOC,385,0.052274672526800785,0.026375064841060853,0.10096950825583467
2023,H1,EUROPEAN RESPIRATORY SOC JOURNALS LTD,419,0.08412055324715514,0.049698866779918804,0.1388982701441789
2023,H1,GEOMETRY & TOPOLOGY PUBLICATIONS,25,0.0,0.0,0.500810998320429
2023,H1,FUTURE MEDICINE LTD,59,0.009698580468288686,2.2198248343563615e-08,0.9997686142173583
2023,H1,GEOSCIENCEWORLD,24,0.0,0.0,0.4741869386218314
2023,H1,HARVARD GRADUATE SCHOOL EDUCATION,12,0.0,0.0,0.9711151933718578
2023,H1,GUILFORD PUBLICATIONS INC,17,0.06327683026288235,0.0022522630702213452,0.6690359039246419
2023,H1,HANLEY & BELFUS-ELSEVIER INC,35,0.0,0.0,0.2675292520054951
2023,H1,HUMANA PRESS INC,29,0.0,0.0,0.3438561344415994
2023,H1,HONG KONG ACAD MEDICINE PRESS,31,0.10989743396592815,0.006277335852979327,0.7070157566327939
2023,H1,HUMAN KINETICS PUBL INC,145,0.0,0.0,0.13641310971422052
2023,H1,GLOBAL SCIENCE PRESS,74,0.02155130598026326,0.0029955848387104647,0.1390206357706017
2023,H1,HARBORSIDE PRESS,139,0.027285056454962174,0.003912500559638283,0.16688796633255107
2023,H1,"GEOLOGICAL SOC AMER, INC",241,0.01897517371322862,0.0049758616526524,0.06960556284156526
2023,H1,HIGHER EDUCATION PRESS,239,0.02538086685790883,0.007047534498363856,0.0872171251653344
2023,H1,HINDAWI LTD,307,0.01303137925220645,0.002267411706086766,0.07124570471865257
2023,H1,INDERSCIENCE ENTERPRISES LTD,13,0.0,0.0,0.7251006394599036
2023,H1,INDIANA UNIV MATH JOURNAL,20,0.0,0.0,0.577116416812574
2023,H1,INST ECONOMIC RESEARCH-POLAND,16,0.0811256362076942,0.011387238412953287,0.4035990229765519
2023,H1,INT COUNCIL RESEARCH & INNOVATION BUILDING & CONSTRUCTION,18,0.31365671138954837,0.1095399876059538,0.6293177124148874
2023,H1,"INT PRESS BOSTON, INC",50,0.0,0.0,0.2989694175432954
2023,H1,INT SCIENTIFIC RESEARCH PUBLICATIONS,48,0.0,0.0,0.2540133990243757
2023,H1,INST BADAN GOSPODARCZYCH,15,0.1145817116459233,0.016560237326893306,0.498626996287126
2023,H1,INT RHINOLOGIC SOC,28,0.03464745526190307,0.00011628926276447652,0.9171907246362501
2023,H1,INT SOC ENVIRON INFORM SCI,10,0.20255761919747575,0.028948903780434,0.6839698804025871
2023,H1,INT PRESS EDITING CENTRE INC,27,0.2521063864607484,0.07674648867676014,0.577514171084006
2023,H1,INT SOC BAYESIAN ANALYSIS,47,0.0,0.0,0.33860281757700156
2023,H1,INST MATHEMATICS & INFORMATICS,34,0.1868555234416086,0.06395819138892854,0.43592533758342633
2023,H1,IGI GLOBAL,119,0.03320107961575319,0.0018824628594641484,0.3847283952845913
2023,H1,INT UNION AGAINST TUBERCULOSIS LUNG DISEASE (I U A T L D),56,0.009607463762360558,2.1009317718978412e-10,0.9999977674140529
2023,H1,INTER-RESEARCH,145,0.0,0.0,0.08390019675108468
2023,H1,"INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES",128,0.1603515358764057,0.06942104307150096,0.32835982281570353
2023,H1,GEORG THIEME VERLAG KG,1492,0.02303834557785531,0.010140690065188208,0.05148691044685503
2023,H1,INT SOC GLOBAL HEALTH,109,0.10081420167865815,0.04446566106802489,0.21267642601641035
2022,H2,OXFORD UNIV PRESS,23589,0.047806272120755056,0.04400192369752681,0.0519216754255491
2023,H1,INT SOC AGING & DISEASE,144,0.09053246577250822,0.03180184218906528,0.23176192886533084
2023,H1,INST MATHEMATICAL STATISTICS-IMS,104,0.013078107282391635,0.0018443783280904331,0.08678515338571458
2023,H1,IRCA-BSSA,30,0.08235540260235807,0.007066173357137898,0.5309137002240134
2023,H1,IWA PUBLISHING,13,0.0,0.0,0.7311922792914424
2023,H1,JAPAN ACAD,10,0.0,0.0,1.0
2023,H1,J O S P T,21,0.0,0.0,0.6343900939217556
2023,H1,INT UNION CRYSTALLOGRAPHY,203,0.026862102094774312,0.0073820510940094996,0.09293410755482169
2023,H1,JAPAN EPIDEMIOLOGICAL ASSOC,23,0.12749666073664062,0.004126687564081991,0.8374794670273705
2023,H1,J A S S S,41,0.009198283975676519,7.185994130643542e-07,0.9917312277071463
2023,H1,JAPANESE SOC HYGIENE,78,0.0,0.0,0.12405768048868011
2023,H1,JAPAN NEUROSURGICAL SOC,42,0.24520381006195238,0.11116405820361734,0.45764909836564255
2023,H1,Inst Navigation - ION,68,0.25153677086444026,0.11515310950717438,0.4646307260426575
2023,H1,JAPAN PROSTHODONTIC SOC,71,0.25005009554950824,0.10309109885675548,0.4916635187769924
2023,H1,JAPANESE SOC ALLERGOLOGY,26,0.0825400980119739,0.01346121501028404,0.3723240915182422
2022,H1,WILEY,41170,0.0633233304271958,0.0599462892498543,0.06687708108204153
2023,H1,JOHN BENJAMINS PUBLISHING CO,88,0.0,0.0,0.2739154010549835
2023,H1,IOS PRESS,32,0.060546843609115664,0.007983393854150428,0.34042855831165075
2023,H1,JOHNS HOPKINS UNIV PRESS,17,0.0,0.0,0.7473648487052917
2023,H1,JOHN WILEY & SONS INC,99,0.1161448335766562,0.045694876397911526,0.2650443110297334
2023,H1,JOURNAL STATISTICAL SOFTWARE,31,0.2027461318046024,0.07965908118404741,0.42764917341145553
2023,H1,INFORMS,405,0.014094292958912295,0.003804693296089766,0.05079274839027138
2023,H1,EMERALD GROUP PUBLISHING LTD,2700,0.07278101012404167,0.05909414790027023,0.08933691469123461
2023,H1,KHAYYAM PUBL CO INC,11,0.0,0.0,0.7728330498481645
2023,H1,KOREA HEALTH PERSONNEL LICENSING EXAMINATION INST,20,0.18980561327746856,0.027800285491952258,0.6574536919933947
2023,H1,KOREAN BIOCHIP SOCIETY-KBCS,15,0.5071966324031947,0.13835333183513623,0.8683686970582012
2023,H1,KOREAN ACAD PROSTHODONTICS,31,0.19772149172285589,0.03570045317421391,0.6212943792962027
2023,H1,KOREAN DIABETES ASSOC,48,0.0,0.0,0.3755767865586439
2023,H1,KOREAN ACAD REHABILITATION MEDICINE,24,0.1534463088732406,0.0203527915512091,0.6126176072142321
2023,H1,KOREAN ASSOC STUDY LIVER,55,0.33691093712516856,0.16126864629663654,0.5731310816976455
2023,H1,KOREAN ASSOC ORTHODONTISTS,29,0.082315724417246,0.014344127791483727,0.3560348770190255
2023,H1,KERMAN UNIV MEDICAL SCIENCES,84,0.16543933887093615,0.07119998079378917,0.3388998351641446
2023,H1,KOREAN SOC COLOPROCTOLOGY,21,0.1304916314770647,0.002515253440346971,0.8993140071916073
2023,H1,KOREAN SOC GINSENG,28,0.32722030057103113,0.09125940911275275,0.701988510619399
2023,H1,KOREAN SOC GYNECOLOGY ONCOLOGY & COLPOSCOPY,62,0.0,0.0,0.2233831939051859
2023,H1,KOREAN SOC PHYCOLOGY,11,0.0,0.0,0.26627794427375107
2023,H1,KOREAN SOC HORTICULTURAL SCIENCE,56,0.0,0.0,0.20534324005275414
2023,H1,KOREAN SOC LABORATORY MEDICINE,31,0.25302708753366,0.046285898420969925,0.7027571387951084
2023,H1,KOREAN SOC PEDIATRIC ENDOCRINOLOGY,20,0.0,0.0,0.6328291639541601
2023,H1,KOREAN SOC OTORHINOLARYNGOL,16,0.0,0.0,0.7432794112240033
2023,H1,KOREAN SOC PRECISION ENG,32,0.0,0.0,0.34053511457098673
2023,H1,JOURNAL OF CENTRAL SOUTH UNIV,145,0.016902672481453326,0.0020585423299203393,0.12534317064261805
2023,H1,KOREAN SOC STUDY OBESITY,15,0.1811465434618905,0.02021846547812362,0.7033988335686457
2023,H1,KOREAN INST METALS MATERIALS,114,0.12400816203575862,0.059274884214602995,0.24130219587287535
2023,H1,KOREAN SOC NEPHROLOGY,49,0.1180495409645686,0.03225976329357232,0.3495722281106794
2023,H1,KOREAN SOC ANESTHESIOLOGISTS,45,0.04062920486692828,0.005667621284649923,0.23934407055903884
2023,H1,KOREAN SOCIETY ANIMAL SCIENCE & TECHNOLOGY,58,0.08691708963004223,0.016221533326456455,0.3546450894883875
2022,H2,NATURE PORTFOLIO,22082,0.0514111439623944,0.0468971059723665,0.056333995355617214
2023,H1,KOREAN SOC SEXUAL MEDICINE & ANDROLOGY,53,0.15136450447937233,0.04830729762738341,0.38527486023696217
2023,H1,LABORATORY KNOWLEDGE MANAGEMENT & E-LEARNING UNIV,13,0.15401755657729962,0.02121639960903568,0.6046007031609006
2023,H1,Korean Pediatric Soc,44,0.13320367181936188,0.03144488274149891,0.4210949121299725
2023,H1,LAWBOOK CO LTD,16,0.12875681508563525,0.019302834967462282,0.5259816766342257
2023,H1,LINGUISTIC SOC AMER,10,0.0,0.0,0.9382099106189102
2023,H1,KOREAN STROKE SOC,30,0.05978886181548459,0.008662379781989964,0.31636998692994095
2023,H1,KOREAN SOCIETY OF RADIOLOGY,103,0.14077904006551983,0.06114581713876213,0.29188008999091325
2023,H1,KOREAN SPINAL NEUROSURGERY SOC,80,0.08014004253381815,0.02193903584916383,0.2528277897965161
2023,H1,KOREAN FIBER SOC,207,0.006847863633753229,8.495113176852859e-05,0.35880723582183055
2023,H1,LIFE SCIENCE ALLIANCE LLC,179,0.10837899106777749,0.04757192276046476,0.22828121603267476
2023,H1,IVYSPRING INT PUBL,760,0.17301568672703227,0.13083601417040547,0.2252691362457615
