count,mean,ci_lower,ci_upper,year,half_year,is_oa,country_list
27,0.1795067455600008,0.07822203005355235,0.36062955474413294,2023,H1,True,NE
83,0.061369876518493474,0.02669335772750074,0.13485227397048954,2023,H1,True,MT
65,0.02877596151268632,0.007626657517750941,0.10251531139508763,2023,H1,True,MK
224,0.05256890063533465,0.030168754248072763,0.09005662723915325,2023,H1,True,LK
73,0.14062114591105074,0.07881155700568504,0.23836287588188898,2023,H1,True,MZ
286,0.04359833686682493,0.025373166671031212,0.07392148781220509,2023,H1,True,LV
339,0.011637082285164645,0.004506847671434302,0.029711302754098893,2023,H1,True,KZ
220,0.019385996014722233,0.007777725156957984,0.04749039689849112,2023,H1,True,LU
547,0.06635029323305543,0.04837071215806092,0.09037824798971776,2023,H1,True,KE
13,0.0,0.0,0.22809537235419838,2023,H1,True,PF
21,0.18491692055499176,0.07338612179098844,0.3938959958893865,2023,H1,True,PG
446,0.05205859078477825,0.03500206143697182,0.07676558650842781,2023,H1,True,MO
60,0.0005379457461469595,4.445556712532467e-06,0.061178559693876006,2023,H1,True,PA
3935,0.0736223070810576,0.06587182348083574,0.08220446281966558,2023,H1,True,EG
525,0.07855773521135866,0.05848508947560592,0.10475302159293316,2023,H1,True,LB
214,0.13541196086849996,0.09595143857098484,0.1877309165094502,2023,H1,True,OM
490,0.017467602229610312,0.009072387458853137,0.03336979440203101,2023,H1,True,MA
638,0.06496883243533093,0.04832781024974739,0.08681722878770237,2023,H1,True,LT
2334,0.06184272804796606,0.05277229828521357,0.0723530870333276,2023,H1,True,IL
344,0.06910257516645897,0.04678623087138205,0.10093632845040777,2023,H1,True,PH
29,0.0,0.0,0.11696979849974075,2023,H1,True,PY
120,0.06544647564537509,0.03333068823512986,0.12452123923520078,2023,H1,True,PR
33,0.0,0.0,0.10426999754245206,2023,H1,True,RE
109,0.06936865339049093,0.03491024880367634,0.13314700123555612,2023,H1,True,PS
444,0.025115839282303706,0.014135407703731543,0.04424311797414106,2023,H1,True,PE
267,0.025556307916820894,0.012323204363413116,0.052247882073742945,2023,H1,True,NP
930,0.0513379559209259,0.03890951470042731,0.06745763777003133,2023,H1,True,NG
5540,0.035059149118391274,0.030528957068528477,0.04023367818473871,2023,H1,True,CH
103,0.0724287379550531,0.03630557267112776,0.13929834594366652,2023,H1,True,RW
145,0.05661744076560642,0.0292089577010506,0.10691250202696352,2023,H1,True,SD
10,0.0,0.0,0.2775327998628892,2023,H1,True,SS
35,0.0,6.938893903907228e-18,0.09890099232440402,2023,H1,True,SL
11,0.0,0.0,0.2588329669680317,2023,H1,True,SV
14,0.0,1.3877787807814457e-17,0.2153108027376358,2023,H1,True,SZ
22,0.06257537364880834,0.013809904507852341,0.24139144875168278,2023,H1,True,SO
477,0.04203929436464225,0.02739167119659921,0.06400424493830847,2023,H1,True,QA
18,0.08369318903514936,0.01962100877431741,0.29420480671860894,2023,H1,True,TG
16,0.0,0.0,0.1936076805344365,2023,H1,True,TJ
85,0.11975379749330199,0.06670930450858878,0.20568158951530105,2023,H1,True,SN
1167,0.04332153566011298,0.03306305118227652,0.05657668805031821,2023,H1,True,NZ
84,0.03971564352039971,0.014314111350215313,0.10537523663274884,2023,H1,True,SY
24,0.0,1.3877787807814457e-17,0.13797620467498017,2023,H1,True,TT
3312,0.06139743869203054,0.05371893331816183,0.07009220114503885,2023,H1,True,IR
80047,0.05509256996607678,0.053533232974322574,0.056694607160361045,2021,H1,False,US
292,0.07140235648224325,0.047102588540251844,0.10683268201939503,2023,H1,True,TZ
9996,0.04265289150834806,0.03886409194083636,0.04679307266351175,2023,H1,True,
2369,0.10602141970417965,0.09425560560573211,0.11906287949468629,2023,H1,True,MY
393,0.06094928817589654,0.04128077780419609,0.08911789445330626,2023,H1,True,UG
862,0.06444561674990514,0.04990890724071404,0.08284715442222662,2023,H1,True,RS
637,0.02030466018817036,0.011888056480153128,0.03447223355959575,2023,H1,True,TN
3159,0.06860666675727094,0.06030539326691792,0.07795584590255478,2023,H1,True,HK
783,0.06750165138413915,0.05195630147484187,0.08727002380350132,2023,H1,True,SK
741,0.05359351594648429,0.03955901252008627,0.07223262913372337,2023,H1,True,SI
2480,0.04027701822449457,0.0332234677159023,0.048752565211280574,2023,H1,True,NO
549,0.030250168140033427,0.018868736668232383,0.04815978090622369,2023,H1,True,UA
13362,0.031138574474260924,0.02832562159358914,0.03422103703964927,2023,H1,False,ES
2080,0.03758720358118815,0.03022913472088533,0.04665014275020454,2023,H1,True,MX
17630,0.04452804661300387,0.04158126185256709,0.04767327670448248,2023,H1,False,DE
1793,0.07556076738891838,0.06421426727874965,0.08872208073812782,2023,H1,True,SG
3098,0.09928863431454665,0.08924919805555467,0.11032058823164617,2023,H1,True,PK
8861,0.058582817349404924,0.0538817104313561,0.06366648856660696,2023,H1,True,AU
9318,0.05890374457293212,0.05430252595502108,0.0638685079064813,2023,H1,True,CA
2423,0.03547385606595042,0.028813179209538943,0.043605134181931286,2023,H1,True,RO
15,0.0,0.0,0.20388330103584862,2023,H1,True,VI
53,0.0,0.0,0.06758198857654187,2023,H1,True,VE
39,0.08676936459648654,0.031745462392841595,0.21589944866455876,2023,H1,True,XK
49841,0.06959677920576719,0.06739578064084593,0.071864118687846,2022,H1,True,US
13917,0.03802920154583461,0.034976850406202346,0.04133651454303481,2023,H1,False,IT
113,0.02880310042998495,0.010240601994061758,0.07834918131012816,2023,H1,True,UZ
166,0.03594521548310618,0.016542219411843896,0.07634011020674306,2023,H1,True,UY
141,0.11914997009789868,0.0755332290368856,0.18296838157346057,2023,H1,True,ZM
110,0.04823125708813024,0.021268972762835833,0.10568245187452684,2023,H1,True,ZW
180,0.050416789496449295,0.026816769293271488,0.09280533978096522,2023,H1,True,YE
2284,0.07754657927285533,0.0672735315597451,0.0892382894663817,2023,H1,True,TH
7140,0.10050376172568054,0.09374302313121757,0.10769414265114965,2023,H1,True,IN
763,0.06255181974097633,0.047464537182473586,0.08202185743438511,2023,H1,True,VN
20,0.1793409777758982,0.0685773983641047,0.39343702846153356,2023,H2,False,AL
54,0.0,0.0,0.0664135880908964,2023,H2,False,AM
22,0.07810076140121895,0.01983560384859459,0.26180067577659216,2023,H2,False,AG
2545,0.054704109583937975,0.046521592593986895,0.06422887233824434,2023,H1,True,TR
3213,0.05027966856686671,0.04324624130551927,0.058387181794926774,2023,H1,True,PT
4029,0.0866329711176201,0.07833605672114555,0.09571738605707344,2023,H1,True,TW
865,0.16109860912552518,0.1381067430775199,0.18708728368008426,2023,H2,False,AE
830,0.04434591000125621,0.032315477728909636,0.060574685746921056,2023,H2,False,AR
47,0.0,0.0,0.07555760416399632,2023,H2,False,AZ
35,0.3158321345643783,0.1867288096547295,0.4813642287657276,2023,H2,False,BA
14,0.07711633315764682,0.01449959628672784,0.32183591357348984,2023,H2,False,BB
4231,0.03751369043944692,0.0321948864773469,0.04367154451975675,2023,H1,True,RU
2231,0.0712931980978256,0.06133655481684948,0.08272364572331901,2023,H1,True,ZA
39,0.0,0.0,0.08966685370757142,2023,H2,False,BF
10,0.2296450301309102,0.07073791787779915,0.5386168858732524,2023,H2,False,BI
29,0.00475629507067801,0.00015954145967450595,0.12521016142937724,2023,H2,False,BJ
43,0.2527840675818352,0.14695743146725326,0.39915896364020553,2023,H2,False,BH
40,0.21835397933131423,0.11827697604556,0.3677875332207371,2023,H2,False,BN
29,0.050752489430553605,0.011668193618738387,0.19493356681800542,2023,H2,False,BO
329,0.09595442242997979,0.06863439427379818,0.1326009596900345,2023,H2,False,BD
29,0.060478812429435654,0.015507899719867033,0.2082711346319956,2023,H2,False,BW
214,0.04515870934730543,0.024461730748454084,0.08189720821004615,2023,H2,False,BG
41,0.0515674875616432,0.014713084357376685,0.16525413823049778,2023,H2,False,BY
5860,0.05376573295874051,0.048277568342652656,0.059838562277399095,2023,H1,True,PL
4790,0.04300602015332094,0.03761773627358034,0.049126711881742446,2023,H1,True,SE
10,0.0,0.0,0.2775327998628892,2023,H2,False,CG
39,0.08289427544886942,0.02965528175746633,0.21093438510810614,2023,H2,False,CD
48,0.14613812062960516,0.07269039340772439,0.2720282701419705,2023,H2,False,CI
111,0.07720031771467967,0.040519635033428675,0.14216638766948467,2023,H2,False,CM
6572,0.07980089309629985,0.07349212904999866,0.08660059889530944,2023,H1,True,SA
9572,0.04342747029309897,0.03952426112131483,0.04769699809684284,2023,H1,True,FR
6713,0.042735928131953135,0.03815335852231797,0.04784152961989988,2023,H1,True,NL
21666,0.04320041550199912,0.040573267021468344,0.04598951964764115,2023,H1,False,
1008,0.04158082019705779,0.030898382749069725,0.05574403694397244,2023,H2,False,CL
9715,0.10016450569196844,0.09435175814794293,0.10629333033076789,2023,H1,True,KR
3105,0.049956445609696115,0.042834363186530576,0.05819072613277055,2023,H2,False,AT
76171,0.05901978335518881,0.05736835225607113,0.06071569127396347,2021,H2,False,US
9742,0.06375043354496474,0.05906895984519484,0.0687758149005617,2023,H1,True,JP
45538,0.04354617921617851,0.04170993945920088,0.04545942282279954,2022,H2,False,CN
3596,0.05705497171384196,0.049935934144515734,0.065119359296749,2023,H2,False,BE
3264,0.06369555328004572,0.05581975755885715,0.07259713044533492,2023,H2,False,BR
55652,0.03748878103634859,0.03594223877233305,0.03909916988879717,2022,H1,False,CN
33,0.08100021383387092,0.026350563786628714,0.22302807722877355,2023,H2,False,CU
84,0.05451437152802868,0.022677734860285424,0.12531472122971257,2023,H2,False,CR
313,0.10188865254468284,0.07305903248307521,0.14037185994295354,2023,H2,False,CY
33,0.0,0.0,0.10426999754245206,2023,H2,False,DO
679,0.058121678475273664,0.04288327018146688,0.07833183344312183,2023,H2,False,CO
143,0.07105151106477979,0.039231152875573154,0.12531495814287721,2023,H2,False,DZ
206,0.0898671890931548,0.05795855227815839,0.13679200348305476,2023,H2,False,EC
316,0.0630648777487046,0.04116102626419514,0.09546435594547385,2023,H2,False,EE
12,0.0,2.7755575615628914e-17,0.24249400665524085,2023,H2,False,FO
21,0.42936505610994974,0.2453327869966873,0.6352431620731502,2023,H2,False,FJ
165,0.04985632789050823,0.025708085139303595,0.0944877907214568,2023,H2,False,ET
12,0.22382923237744592,0.07489771236825707,0.506700264310328,2023,H2,False,GA
1190,0.12563479435463815,0.10800005623630818,0.1456787443674988,2023,H2,False,EG
20,0.055430855362271235,0.010583483768146398,0.24354077434671761,2023,H2,False,GF
21,0.0,0.0,0.154639018924847,2023,H2,False,GL
20,0.0,0.0,0.16112515805281938,2023,H2,False,GP
28,0.14422454888938166,0.05779211568763021,0.3165008344442222,2023,H2,False,GD
29,0.037423035726540044,0.0070250913209490284,0.17603604873550785,2023,H2,False,GM
1789,0.05180286387442985,0.04245938958548089,0.06306701088489425,2023,H2,False,CZ
67,0.03722708041365047,0.011594162915783156,0.11304877559953594,2023,H2,False,GE
10,0.07665341781444847,0.011259054670704899,0.37703290549087376,2023,H2,False,GY
40,0.04142657452349959,0.01023526440825484,0.15297976025229548,2023,H2,False,GT
251,0.0887609058654543,0.05949664041783737,0.13042313868374877,2023,H2,False,GH
21,0.14654351263886492,0.05177615428039026,0.35062719987363655,2023,H2,False,HN
104090,0.04677382373220747,0.04550771123467857,0.048073387770542104,2021,H1,True,
164,0.24535553093781126,0.18582532166896326,0.31654205264213364,2023,H2,False,IQ
346,0.04688784275678312,0.02915931459939881,0.07456723093557972,2023,H2,False,HR
209,0.06783115290565109,0.040960612961687286,0.11030165010322851,2023,H2,False,IS
514,0.09493737936701359,0.07251715958167793,0.12336728165443275,2023,H2,False,ID
26,0.05483475405764688,0.012362208208058958,0.21191858422593784,2023,H2,False,JM
16,0.0,0.0,0.1936076805344365,2023,H2,False,KG
46,0.1682321832326229,0.0868505511496486,0.30075487082636865,2023,H2,False,KH
307,0.1679274768058655,0.1302744694386904,0.2137881597397037,2023,H2,False,JO
33,0.1344652789750611,0.05601158636598971,0.2891475805100351,2023,H2,False,LI
16,0.0,0.0,0.1936076805344365,2023,H2,False,MD
23,0.0,0.0,0.14311661845042686,2023,H2,False,ML
24,0.089039885053438,0.025714712695255826,0.2657704912778607,2023,H2,False,MC
46,0.29622932897099924,0.18420540697625148,0.4396639143028364,2023,H2,False,LY
24,0.23775113746997026,0.11171902437872716,0.4361514560256615,2023,H2,False,ME
263,0.10319034548361027,0.07195866064469872,0.14584700119635333,2023,H2,False,KE
40,0.20589939086924286,0.10923274639811362,0.3541051679106406,2023,H2,False,MK
12,0.0,2.7755575615628914e-17,0.24249400665524085,2023,H2,False,MQ
17,0.0,0.0,0.1843181350088518,2023,H2,False,MU
22,0.11306022321182602,0.035616410109613195,0.3055450043131063,2023,H2,False,MM
143,0.08094865067667247,0.046453371763267824,0.137369188506873,2023,H2,False,KW
31,0.11917526407164045,0.04567827989141608,0.2766482119736595,2023,H2,False,MN
84,0.0,0.0,0.04373172841465989,2023,H2,False,MT
40,0.08339904394372535,0.030288665184648345,0.20951590836274486,2023,H2,False,MG
1013,0.045142642131016694,0.0339848555553333,0.05973718041344092,2023,H2,False,HU
125,0.0983494137029047,0.05752948697719335,0.16312008115587218,2023,H2,False,LK
17,0.0,0.0,0.1843181350088518,2023,H2,False,NA
14,0.016022506033256233,0.0008407051417370498,0.2396154723906332,2023,H2,False,NC
58,0.08577692039939766,0.0371214059773327,0.18589373386618518,2023,H2,False,MW
53,0.03821371553059219,0.010618782354944498,0.12822551950987032,2023,H2,False,MZ
135,0.04328223212997467,0.019788652941576952,0.09204870189233028,2023,H2,False,LV
153,0.059035273018245196,0.03140108572132777,0.10827022650053217,2023,H2,False,KZ
237,0.07880760111727596,0.05084045036865048,0.12021092073666009,2023,H2,False,MA
342,0.1230357549941486,0.0923514828584046,0.1620943419329932,2023,H2,False,LB
257,0.031742602845864866,0.016273643891074975,0.061003782690582674,2023,H2,False,LU
227,0.071884595100806,0.04493539788152175,0.11308242605188862,2023,H2,False,LT
6160,0.04553462650714524,0.04060572724280544,0.051029993948633195,2023,H2,False,CH
13,0.0,0.0,0.22809537235419838,2023,H2,False,PG
1565,0.1235067463829719,0.10812165526926257,0.14073559719834813,2023,H2,False,IR
107,0.025113786692363308,0.008114746560082806,0.07502931587749385,2023,H2,False,NP
364,0.09504015501198441,0.06900238766580749,0.12953611287069103,2023,H2,False,NG
52,0.24743674369926708,0.15030438532063778,0.3793178844051995,2023,H2,False,PS
113,0.09215535256110721,0.051430888880415374,0.15969766727156615,2023,H2,False,OM
90,0.09860317992559842,0.05251761570356307,0.17755160400618808,2023,H2,False,PA
30,0.0,0.0,0.11351339317396876,2023,H2,False,PY
216,0.09122824746393061,0.05964515309486373,0.13709690801195035,2023,H2,False,PE
1376,0.05483406435994229,0.04399770601851767,0.06814909385478857,2023,H2,False,GR
279,0.08041974151900795,0.053917858677840984,0.11831882399032334,2023,H2,False,PH
844,0.14402542764626303,0.12194913854497597,0.16932746525674225,2023,H2,False,MY
29,0.046744778514021756,0.010190972216060704,0.18933292866432327,2023,H2,False,RE
193,0.052024791558481914,0.02853527860116703,0.09299922183179306,2023,H2,False,PR
34,0.1536144964470265,0.068631610592851,0.30892372221791126,2023,H2,False,RW
736,0.09578153750920088,0.07657085792417967,0.11918984230083823,2023,H2,False,MO
35,0.022082469816011942,0.003243963271588393,0.13545401232928495,2023,H2,False,SD
334,0.07794118754519877,0.053754142088797044,0.11172635369179491,2023,H2,False,RS
37,0.0,0.0,0.0940578258372025,2023,H2,False,SN
22,0.246270056892127,0.11364698702527734,0.45432951251328335,2023,H2,False,SY
14,0.0761462936438387,0.014190613295250176,0.3206225375101618,2023,H2,False,SS
17,0.14750857488869054,0.04695227609828709,0.3780059978453518,2023,H2,False,SV
1079,0.16611688723341742,0.14510181036675854,0.18950091334591487,2023,H2,False,PK
2734,0.06750219061676996,0.058691642544561023,0.07752641197852117,2023,H2,False,FI
26,0.11664561288212136,0.04069693811451447,0.2912918815370978,2023,H2,False,TT
1195,0.04988474375488666,0.038919291881072356,0.06373481262073044,2023,H2,False,MX
479,0.07357309525663973,0.053433028623231155,0.10049841764918971,2023,H2,False,QA
26846,0.04164706201032598,0.03932210161991985,0.044103177285898354,2023,H1,False,GB
2286,0.07267552365561793,0.0627352799299044,0.08404953422368484,2023,H2,False,IE
313,0.08088607216930926,0.055517893912002396,0.11641711800672092,2023,H2,False,SK
263,0.09641761186324356,0.06633948647604132,0.13811570913664736,2023,H2,False,TN
2156,0.05923812254216287,0.05003540422517068,0.0700087046438521,2023,H2,False,IL
503,0.0741058469847921,0.054302051192302817,0.10036552685033669,2023,H2,False,RO
155,0.0381823453251193,0.01752507532407488,0.08117702668305272,2023,H2,False,TZ
165,0.0724910566620529,0.04191440493556055,0.12252096368237948,2023,H2,False,UG
58559,0.05732456883396689,0.0554706503995246,0.05923656230020057,2022,H1,True,CN
788,0.14138087814252717,0.11879088824464012,0.1674504044389774,2023,H2,False,TH
371,0.02574979599697049,0.013855427373848025,0.04736460821838177,2023,H2,False,UA
552,0.055011226881035234,0.038884240732532535,0.07728890949336228,2023,H2,False,SI
1735,0.13531886101511995,0.12002659420877881,0.15222243927367862,2023,H2,False,SA
16833,0.04359765104184383,0.04061563303709841,0.04678793267293257,2023,H1,True,DE
4353,0.05821037050257027,0.051636522461165714,0.065563276806785,2023,H2,False,DK
11570,0.03597156515795349,0.03272947628050405,0.03952168419642061,2023,H1,True,ES
1643,0.06569367965641472,0.05469850320801445,0.07871500116720831,2023,H2,False,NZ
4164,0.08130026663434314,0.07338012827127194,0.08999222791815226,2023,H2,False,HK
11,0.18125994100790813,0.05111426175820921,0.4764064905785842,2023,H2,False,XK
37,0.23419976894617806,0.1269342541521605,0.3914664674200927,2023,H2,False,YE
46,0.10519561619020558,0.04517671840016324,0.22607247514430368,2023,H2,False,VE
61,0.12932729957415798,0.06671074153120984,0.2358640266120368,2023,H2,False,UZ
43,0.19855481954198076,0.10639413183424268,0.34015842711516936,2023,H2,False,ZW
18878,0.04792388039812009,0.04496770967128523,0.05106399841643679,2023,H1,True,GB
1530,0.014113384988017928,0.009302960543909979,0.02135758563808405,2023,H2,False,RU
76,0.0965146592574351,0.048308602799804715,0.18354696824377215,2023,H2,False,ZM
115,0.039196366387948295,0.016154757911312177,0.09202822147570525,2023,H2,False,UY
2013,0.11086583135420275,0.09788464100426397,0.12532938203349725,2023,H2,False,TR
3118,0.05167668097552655,0.044443298820575045,0.060013396269656766,2023,H2,False,NO
12764,0.08114201651079922,0.07653009205145858,0.08600598446558619,2023,H2,False,AU
2959,0.07464635620511144,0.06571828502865769,0.08467740810434786,2023,H2,False,SG
11,0.0,0.0,0.2588329669680317,2023,H2,True,AO
12,0.18517338334582895,0.05556342501266073,0.4674704770273642,2023,H2,True,AG
47,0.12183386573481628,0.056065413014175114,0.2447489726175323,2023,H2,True,AF
10811,0.07091127560192917,0.06622375207680106,0.07590362591004352,2023,H2,False,CA
61,0.06593246139287204,0.02599877685127018,0.15729782576667323,2023,H2,True,AL
143,0.07936089389030834,0.045282292427411046,0.13544782757043156,2023,H2,True,AM
539,0.10220466293294694,0.07938255081747093,0.13065683289156188,2023,H2,False,VN
2673,0.062082782792685066,0.053548419235244685,0.07187403136379074,2023,H2,False,PT
6751,0.12045958820477273,0.11291015507263646,0.12844070840805313,2023,H2,False,IN
6642,0.13863584648188235,0.13053394963747372,0.14715549795484067,2023,H2,False,KR
2643,0.09392139001696087,0.08338167002993488,0.10563982378982095,2023,H2,False,TW
12998,0.03618108111436642,0.03310534912461499,0.03953088832381671,2023,H2,False,
3180,0.05056910349576228,0.04348098420253407,0.05874174304792834,2023,H2,False,PL
10,0.0,0.0,0.2775327998628892,2023,H2,True,BB
120,0.023276319173448638,0.007668520690822585,0.06845926003866606,2023,H2,True,AZ
99,0.14848903354975046,0.09165238930171847,0.23158580514574872,2023,H2,True,BA
1133,0.16869704125461227,0.1480191158500791,0.1916139537462539,2023,H2,True,AE
15420,0.035928620348665216,0.033104774851442614,0.03898362889298641,2023,H1,True,IT
20,0.0,0.0,0.16112515805281938,2023,H2,True,BI
71,0.18790950689958863,0.11398833523022221,0.29386861039087875,2023,H2,True,BH
31,0.07120486043185426,0.020876391344915687,0.21608728488799034,2023,H2,True,BO
74,0.18626526717945452,0.11388625863743145,0.2896097554288337,2023,H2,True,BN
96,0.09233357850181005,0.04910706038762462,0.16693050704995122,2023,H2,True,BF
78,0.04726098853027739,0.017865006561821967,0.11915812563803838,2023,H2,True,BJ
10,0.4214280264152595,0.18218768162116628,0.7042809708488047,2023,H2,True,BT
10,0.1188139844924431,0.023984619803961243,0.4252265934857069,2023,H2,True,BS
62,0.11281825060252589,0.05572129567792916,0.21509472533348611,2023,H2,True,BW
85,0.10293754762405384,0.05462684763812664,0.1855857985753357,2023,H2,True,BY
863,0.05755499418275606,0.04388808320489333,0.07514334720281415,2023,H2,True,AR
558,0.08532483284301812,0.06488671089308869,0.11143344262751075,2023,H2,True,BG
97,0.06941849900732507,0.03357260804419222,0.13806956998986059,2023,H2,True,CD
63,0.05667319840081983,0.021146452201265167,0.143156990795962,2023,H2,True,CG
1102,0.16397587175230927,0.14328962593436192,0.186996670758016,2023,H2,True,BD
72,0.08548044573398475,0.040140766254276664,0.17281192818916224,2023,H2,True,CI
1793,0.08827336372554227,0.07600691469112376,0.1023002696003426,2023,H2,False,ZA
194,0.07985399604484197,0.04936931306613655,0.12665450668164902,2023,H2,True,CM
1664,0.07033610081501188,0.05901367661427377,0.08363777330308426,2023,H2,True,CL
2632,0.055300100655718096,0.04719850636675861,0.06469790063654965,2023,H2,True,AT
5481,0.05593202871710437,0.05015377440954715,0.062332313337872945,2023,H2,False,SE
61,0.0,0.0,0.05924386789811283,2023,H2,True,CU
112,0.026288100515312954,0.008897138219762575,0.07509691222796921,2023,H2,True,CR
476,0.08882351215988667,0.0664488089281286,0.11778171299086185,2023,H2,True,CY
35,0.02332645186856671,0.0035692418112144436,0.13737063577590564,2023,H2,True,DO
3374,0.06132870908627728,0.05372094581036626,0.06993423245271317,2023,H2,True,BE
7920,0.0626055973230371,0.057479493812304536,0.06815579629176628,2023,H2,False,JP
371,0.07545713565463726,0.05271772642769858,0.10689816468709683,2023,H2,True,EC
267,0.05765079735751396,0.03546592660239606,0.09238371931363326,2023,H2,True,DZ
992,0.08705813784934242,0.07106903206426378,0.10623309042708433,2023,H2,True,CO
321,0.07962586882235015,0.054741377879382165,0.1144527477847943,2023,H2,True,EE
10,0.0,0.0,0.2775327998628892,2023,H2,True,FO
35,0.14998982945802344,0.06710101550384533,0.3021113497926723,2023,H2,True,FJ
8965,0.049477945613337126,0.045178618540999894,0.05416320032809884,2023,H2,False,NL
4489,0.0717599990807319,0.06457054310186622,0.07968176059229146,2023,H2,True,BR
30,0.08498874650622712,0.02699464076795599,0.23720152342341871,2023,H2,True,GA
92352,0.039660242482456406,0.038420591190125364,0.04093818861773618,2021,H2,False,
10931,0.049053320308652094,0.04516051424316428,0.053262965554092656,2023,H2,False,ES
14,0.16939266713360124,0.052530693686746066,0.42862130104128254,2023,H2,True,GD
30,0.0,0.0,0.11351339317396876,2023,H2,True,GF
11,0.0,0.0,0.2588329669680317,2023,H2,True,GL
20,0.10277551064424625,0.029104288236954295,0.30445245031133084,2023,H2,True,GN
21,0.0934884023207072,0.025748131636979005,0.2869537822978313,2023,H2,True,GP
1988,0.06649789386717934,0.05636041272448706,0.07830747645350697,2023,H2,True,CZ
17,0.08825202510504,0.02065042372259049,0.30763886414011066,2023,H2,True,GU
1131,0.10701368586287482,0.09030932163855845,0.12637858161980356,2023,H2,True,ET
48,0.07010453627062976,0.0255050221457932,0.17841466960591043,2023,H2,True,GM
35,0.13233173217521138,0.05609756852208031,0.28129140889647514,2023,H2,True,GT
21,0.0,0.0,0.154639018924847,2023,H2,True,HN
10,0.0,0.0,0.2775327998628892,2023,H2,True,HT
193,0.11513209043637414,0.07742586165529661,0.16786009597985663,2023,H2,True,GE
8748,0.04558701786337552,0.04141186736224323,0.050161080700084286,2023,H2,False,FR
514,0.06341877057807702,0.04541813744232714,0.08789670979330413,2023,H2,True,GH
12182,0.04464412673652213,0.04111808228059278,0.048457263526914214,2023,H2,False,IT
223,0.07936041525285752,0.050594761540536715,0.12237275607044229,2023,H2,True,IS
20,0.0,0.0,0.16112515805281938,2023,H2,True,JM
595,0.1789493437559542,0.15023955431447497,0.2117780960953833,2023,H2,True,IQ
1997,0.050951598920750206,0.042139951635796986,0.06148752169353861,2023,H2,True,FI
3267,0.14046481367730257,0.12897172125112896,0.1528024224948926,2023,H2,True,EG
14,0.08962564230350355,0.018688440021594532,0.3372789093425613,2023,H2,True,KN
35,0.18216223611559357,0.08820806146622248,0.3389853512576395,2023,H2,True,KG
5306,0.05192577361796278,0.046273261487563805,0.058226613463081625,2023,H2,True,CH
82,0.09578236044836987,0.0490409724822527,0.17870173136743828,2023,H2,True,KH
781,0.06543726756941556,0.05013289929351773,0.08499562835011505,2023,H2,True,HR
636,0.17514802462708332,0.1475826837878659,0.2066140363872386,2023,H2,True,JO
10,0.0,0.0,0.2775327998628892,2023,H2,True,LI
1531,0.07640633187265525,0.06413440466734506,0.09079863134634063,2023,H2,True,HU
27,0.09045254949793924,0.028108574096834996,0.2548189146550235,2023,H2,True,LA
13,0.0,0.0,0.22809537235419838,2023,H2,True,LR
33,0.0,0.0,0.10426999754245206,2023,H2,True,ML
21,0.022982969222740936,0.0023359059276118477,0.1911609238175478,2023,H2,True,MC
47,0.10812000244865576,0.047381587736065864,0.22807744463079022,2023,H2,True,LY
52,0.0,0.0,0.06879223612386234,2023,H2,True,MG
38,0.22939869019838127,0.12444694823578742,0.3840381733500893,2023,H2,True,MD
14,0.0,1.3877787807814457e-17,0.2153108027376358,2023,H2,True,MQ
65,0.14609334340212343,0.08010244607232436,0.25158130749895047,2023,H2,True,MK
15,0.18776284271474536,0.06394901597698094,0.43889655411924416,2023,H2,True,MU
37,0.07449466231190911,0.02459121464109594,0.20444232387285527,2023,H2,True,MM
579,0.12458322816029814,0.10013281361928456,0.15398232316250654,2023,H2,True,KE
75,0.03497080903255204,0.011177656880200858,0.1040799792861124,2023,H2,True,ME
118,0.11306124739092888,0.06772435919488591,0.18279720793337156,2023,H2,True,MN
106,0.08272650592979808,0.04377726465862431,0.15086215753542456,2023,H2,True,MT
273,0.14750078875238445,0.1103354984680912,0.19444865430631547,2023,H2,True,KW
1008,0.12994687322080628,0.1105862095456011,0.1521173522788446,2023,H2,True,ID
233,0.07917931361816737,0.05094554749237296,0.12106411318786489,2023,H2,True,LU
228,0.15764217703506234,0.1160661207224786,0.2105635163315617,2023,H2,True,LK
31,0.0,0.0,0.11025539546043596,2023,H2,True,NA
88217,0.04473482527354148,0.04339040160166714,0.04611889677448407,2021,H2,True,
69,0.0,3.469446951953614e-18,0.05273725818905173,2023,H2,True,MZ
20,0.22312218593126354,0.09476176946208306,0.4407065655067327,2023,H2,True,NE
22,0.11176591001131266,0.03498573322745044,0.3039718667272956,2023,H2,True,NC
525,0.16100840711276734,0.13204937000174877,0.1948922557071433,2023,H2,True,LB
12,0.0,2.7755575615628914e-17,0.24249400665524085,2023,H2,True,NI
133,0.03728421787359943,0.01597564408571707,0.08457181348779742,2023,H2,True,MW
1684,0.08279712871027753,0.07056554266178146,0.09692778844434903,2023,H2,True,IE
504,0.16322435282492823,0.13352842831020711,0.19801521300496466,2023,H2,True,MA
262,0.06335353586622137,0.03970846816989585,0.09961784977502694,2023,H2,True,LV
382,0.08351712539489338,0.05974859852877089,0.11557870514968087,2023,H2,True,KZ
427,0.1769625969870331,0.14369166072341233,0.21599405074873773,2023,H2,True,MO
551,0.09403012030181535,0.07239286304431597,0.12128886294224717,2023,H2,True,LT
2972,0.14570788352003475,0.13348081883196122,0.15884964651767058,2023,H2,True,HK
