year,month,Publisher,count,alpha,ci_lower,ci_upper
2021,4,ACADEMIC PRESS INC ELSEVIER SCIENCE,1248,0.028201074877815452,0.016752381716511004,0.047099096508514106
2021,3,ELSEVIER SCIENCE INC,2947,0.05237673580919258,0.041605365004980334,0.06574544812617399
2021,4,PEERJ INC,56,0.10325147439242043,0.03559995277892839,0.264238475767595
2021,3,WILEY-V C H VERLAG GMBH,1418,0.015217613561042825,0.006874950264147376,0.03334408812210853
2021,4,"JMIR PUBLICATIONS, INC",278,0.03699166063483063,0.014770214030658091,0.0896042344984617
2021,4,POLISH CARDIAC SOC,19,0.0,0.0,0.25743428656288914
2021,4,PROJECT HOPE,14,0.0,0.0,0.716367782143408
2021,4,PORTLAND PRESS LTD,30,0.10951334341670689,0.019985197319912305,0.4258343244835869
2021,4,RADIOLOGICAL SOC NORTH AMERICA (RSNA),46,0.0,0.0,0.27210753612384064
2021,4,ROYAL COLL GENERAL PRACTITIONERS,20,0.0,0.0,0.48457345594930645
2021,4,SCIPOST FOUNDATION,17,0.0,0.0,0.524280732090338
2021,4,ROCKEFELLER UNIV PRESS,82,0.1299764672096701,0.04820579600687001,0.3058774242849937
2021,4,SOC EXPLORATION GEOPHYSICISTS - SEG,36,0.0,0.0,0.42321366767887036
2021,4,SHANGHAI JIAO TONG UNIV PRESS,18,0.08008311854907625,0.011146888113020998,0.40202106200371573
2021,4,SOC PETROLEUM ENG,28,0.04892404957606008,0.0013956353687518538,0.6543824667074923
2021,4,SPANDIDOS PUBL LTD,33,0.24508905091779287,0.09937393658423106,0.4885629760251514
2021,4,SOC NEUROSCIENCE,74,0.16016239944649358,0.07577529388717512,0.307281901970972
2021,4,SOC NUCLEAR MEDICINE INC,25,0.08244629634265095,0.011980530281100259,0.39970164287027127
2021,4,SPRINGER FRANCE,26,0.0,0.0,0.3424432681165428
2021,4,MOSBY-ELSEVIER,439,0.07118428477447472,0.04348252277987066,0.1144230739428177
2021,4,SPRINGER BASEL AG,138,0.0,0.0,0.06474219220872099
2021,4,SPRINGER JAPAN KK,63,0.0,0.0,0.3041896939230611
2021,4,TARU PUBLICATIONS,21,0.0,0.0,0.5892479157910543
2021,4,SPRINGER SINGAPORE PTE LTD,24,0.13741815161536053,0.02331103182145879,0.5153547718005879
2021,4,TAYLOR & FRANCIS AS,14,0.49295352853567903,0.13649521421119992,0.8567229455139623
2021,4,SPRINGER LONDON LTD,75,0.03527170194086195,0.0033847111194640245,0.282431017749571
2021,4,THIEME MEDICAL PUBL INC,29,0.0,0.0,0.30779959785970995
2021,4,"UNIV KRAGUJEVAC, FAC SCIENCE",13,0.0,0.0,0.892482423761711
2021,4,UNIV SISTAN & BALUCHESTAN,11,0.0,0.0,0.7154373238098982
2021,4,NATL ACAD SCIENCES,351,0.054197449099519894,0.026872463462373722,0.10627320756279154
2021,4,UNIV PENNSYLVANIA PRESS,31,0.0,0.0,1.0
2021,4,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,17,0.0,0.0,0.4694778397301009
2021,4,VEREIN FORDERUNG OPEN ACCESS PUBLIZIERENS QUANTENWISSENSCHAF,24,0.0,0.0,0.44527305895231195
2021,4,UNIV CHICAGO PRESS,118,0.0,0.0,0.08910568100578457
2021,4,UNIV NIS,12,0.0,0.0,0.755034259188127
2021,4,"VILNIUS UNIV, INST MATHEMATICS & INFORMATICS",18,0.0,0.0,0.6919337603324713
2021,4,TERMEDIA PUBLISHING HOUSE LTD,62,0.16305340938326626,0.059451096364604626,0.37518055927311433
2021,4,WAGENINGEN ACADEMIC PUBLISHERS,12,0.0,0.0,0.7306920373376986
2021,4,VILNIUS GEDIMINAS TECH UNIV,14,0.0926921728043279,0.006377962877457698,0.6191902435794188
2021,4,SPRINGER WIEN,85,0.026652958826498097,0.004140506365715379,0.15278886272253095
2021,4,SPRINGER-VERLAG ITALIA SRL,94,0.03950387338129247,0.010190351858786357,0.14111847911791014
2021,4,SCIENCE PRESS,209,0.04543118454648027,0.01787539668553203,0.11067851491746661
2021,3,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2755,0.03246820605046894,0.022841015842614328,0.04596226914209247
2021,4,WALTER DE GRUYTER GMBH,79,0.01751203236964895,0.00019109397414728547,0.6243737116396183
2021,4,ROYAL SOC,210,0.009500846979874597,0.0013496002186614534,0.06374126149268106
2021,4,W B SAUNDERS CO LTD,106,0.09910992679986101,0.039730532397136656,0.22631914495701885
2021,4,SPRINGER INT PUBL AG,185,0.06983803494814414,0.032699492910129115,0.14292440546930751
2021,4,"WILEY PERIODICALS, INC",12,0.11918492325265534,0.00995325080586447,0.6455442109772831
2021,4,ZHEJIANG UNIV PRESS,14,0.0,0.0,0.788348600178164
2021,5,ACAD MEDICINE SINGAPORE,11,0.0,0.0,0.9276449338535974
2021,5,ACAD MANAGEMENT,16,0.0,0.0,0.9462765260914047
2021,4,WORLD SCIENTIFIC PUBL CO PTE LTD,75,0.0,0.0,0.2837963989658389
2021,4,WOLTERS KLUWER MEDKNOW PUBLICATIONS,30,0.11087313956671607,0.02789333520289346,0.3514597729759945
2021,4,SPRINGER/PLENUM PUBLISHERS,192,0.051672149405935126,0.019202392102166406,0.13167475954447647
2021,4,TSINGHUA UNIV PRESS,139,0.014905428251506687,0.0021188497655540875,0.09732878718902323
2021,5,AMER ACAD FAMILY PHYSICIANS,18,0.0,0.0,0.9120602383709799
2021,4,OXFORD UNIV PRESS INC,842,0.04973708029396954,0.03131827374332344,0.07811476978069079
2021,5,AMER ASSOC CRITICAL CARE NURSES,11,0.16482059596392581,0.022836359257456466,0.6249757638658333
2021,5,AMER BOARD FAMILY MEDICINE,27,0.1287910478578481,0.03239353386684545,0.3949589551811751
2021,5,ACOUSTICAL SOC AMER AMER INST PHYSICS,63,0.05247188273382956,0.012372884956400898,0.19665071277164392
2021,5,AMER ACAD SLEEP MEDICINE,47,0.022405896830921146,1.4489066356356326e-05,0.9731575391624293
2021,5,AMER ACAD PEDIATRICS,58,0.004840536981431344,7.744919908112358e-08,0.996737159207274
2021,5,AME PUBLISHING COMPANY,35,0.04354582823427031,0.0061434858327628255,0.2511219641374889
2021,4,FRONTIERS MEDIA SA,1826,0.0746119585599822,0.05836827123136398,0.09492051568822903
2021,4,eLIFE SCIENCES PUBL LTD,175,0.0922367190039641,0.03512518811354795,0.22094449301115662
2021,5,AMER ASSOC CANCER RESEARCH,141,0.13318186050434022,0.06602118493735394,0.2503494958705055
2021,5,AMER ASSOC NEUROLOGICAL SURGEONS,74,0.14233662041163106,0.0606228524455592,0.29912067806005876
2021,5,AMER ECONOMIC ASSOC,26,0.0,0.0,0.3721656616633521
2021,4,TAYLOR & FRANCIS INC,326,0.03341666161241222,0.010792321296184449,0.09873530746522383
2021,5,AMER DIABETES ASSOC,59,0.2445663384318269,0.12595929995182098,0.4210553333887381
2021,5,AMER MATHEMATICAL SOC,20,0.11663600821303878,0.021571796217637332,0.44156872044625184
2021,4,W B SAUNDERS CO-ELSEVIER INC,306,0.1237549067866084,0.07801421193183616,0.19076504222791013
2021,5,AMER METEOROLOGICAL SOC,82,0.0,0.0,0.09002283029327308
2021,5,AMER ROENTGEN RAY SOC,47,0.0,0.0,0.5202170770255927
2021,5,"AMER PSYCHIATRIC PUBLISHING, INC",41,0.0,0.0,0.17244994975747355
2021,5,AMER PSYCHOLOGICAL ASSOC,63,0.0,0.0,0.2620986957925033
2021,5,AMER PUBLIC HEALTH ASSOC INC,26,0.19009355247726803,0.010979122400640884,0.8322858782895156
2021,5,ADIS INT LTD,114,0.05009240514497608,0.014846550204937596,0.15578100452755916
2021,5,AMER COLL PHYSICIANS,64,0.11980775024035206,0.03833754653138985,0.31728649315630425
2021,4,IOP Publishing Ltd,836,0.013168889685118177,0.0053965704292242124,0.03177751424015219
2021,5,AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS,18,0.0,0.0,0.40514556384021205
2021,5,AMER THORACIC SOC,32,0.0,0.0,0.2092259518900851
2021,5,ANNALS FAMILY MEDICINE,16,0.03260179164297277,0.00014001831682964005,0.8902318338517519
2021,5,AMER SOC NEURORADIOLOGY,29,0.02800512652881862,0.0003428536940201396,0.7076375947738281
2021,5,AMER PHYTOPATHOLOGICAL SOC,81,0.02992131106605494,0.003245606336556377,0.22610963390552355
2021,5,ASSOCIACAO BRASILEIRA PESQUISA POS-GRADUACAO FISIOTERAPIA-ABRAPG-FT,15,0.0,0.0,0.49932040361645147
2021,5,AUSTRALASIAN SOC COMPUTERS LEARNING TERTIARY EDUCATION-ASCILITE,18,0.0,0.0,0.25800573673683624
2021,5,ASCE-AMER SOC CIVIL ENGINEERS,99,0.0,0.0,0.10103532923900724
2021,5,AMER PHYSIOLOGICAL SOC,131,0.19205244906779068,0.10858161159196883,0.3168804177733164
2021,5,AMER SOC NEPHROLOGY,55,0.10546252704544304,0.030479374059490253,0.30658138198444385
2021,5,AMER SOC HEMATOLOGY,75,0.06207365991584739,0.009381915954504362,0.31622946642150546
2021,5,AMER SOC CLINICAL INVESTIGATION INC,97,0.25607478638539677,0.13726942750427193,0.42683279524453543
2021,5,ASSOC RESEARCH VISION OPHTHALMOLOGY INC,29,0.12016532388140908,0.020087020546802947,0.4764321904680545
2021,5,AMER SPEECH-LANGUAGE-HEARING ASSOC,51,0.15173338429018152,0.060520193713467514,0.3318585921392359
2021,5,BENTHAM SCIENCE PUBL LTD,16,0.2009532148235935,0.03840392180701711,0.6129525285374076
2021,5,BAISHIDENG PUBLISHING GROUP INC,35,0.38081473706088914,0.16983978736447092,0.6489848767272164
2021,5,BIOSCIENTIFICA LTD,26,0.054687377629965256,0.007819735282465053,0.29806872479537205
2021,5,ANNUAL REVIEWS,110,0.042591842369245465,0.009902461819468019,0.16518914249323705
2021,4,WILEY-HINDAWI,306,0.02544901345034745,0.00848655166187084,0.07379190052702038
2021,4,SAGE PUBLICATIONS INC,1041,0.0663901377732986,0.04623138805705385,0.09446828610466125
2021,3,OXFORD UNIV PRESS,2744,0.04762591806202614,0.0370930470949011,0.06096033355545589
2021,5,AMER SOC MICROBIOLOGY,177,0.03748405662494776,0.007127829944029792,0.17441210745151148
2021,5,AMER ASSOC ADVANCEMENT SCIENCE,337,0.027088878404539378,0.0038306165569609433,0.1677794143834796
2021,5,BRILL,11,0.0,0.0,0.7072101785662179
2021,5,C EJ PUBLISHING GROUP,12,0.05064795651406757,0.0007930425931792043,0.7819520883309771
2021,5,CANADIAN OPHTHAL SOC,11,0.0,0.0,0.6931736751089083
2021,4,SAGE PUBLICATIONS LTD,644,0.03443290458248498,0.018222665991458116,0.06412140145372597
2021,5,CHINESE LASER PRESS,18,0.0,0.0,0.5168038936709933
2021,5,CENTERS DISEASE CONTROL & PREVENTION,60,0.0,0.0,0.15649477877217635
2021,5,"CHINA UNIV GEOSCIENCES, BEIJING",24,0.039493141075413886,0.0007605981269528582,0.6895414294844129
2021,5,COGITATIO PRESS,18,0.0,0.0,0.25506331669142723
2021,5,CLEVELAND CLINIC,12,0.04377133022486679,1.1675582762941925e-05,0.994458665019857
2021,5,COLL FAMILY PHYSICIANS CANADA,13,0.0,0.0,0.8307311710948843
2021,5,COLL AMER PATHOLOGISTS,14,0.0,0.0,0.6543300700651855
2021,5,COLEGIO OFICIAL DE PSICOLOGOS DE ASTURIAS,20,0.0,0.0,0.5652460748430483
2021,5,CSIRO PUBLISHING,16,0.0,0.0,0.21447858007222334
2021,5,ASSOC COMPUTING MACHINERY,143,0.03445130179398762,0.01062973180708168,0.10594134196987472
2021,5,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",30,0.15023269850688706,0.03721903890749181,0.44706195724009157
2021,5,CURRENT BIOLOGY LTD,48,0.0,0.0,0.15981147485515707
2021,4,TAYLOR & FRANCIS LTD,824,0.054309960297950585,0.034819004294619975,0.08376465365574678
2021,5,COMPANY BIOLOGISTS LTD,33,0.15598534132584235,0.0451703134061547,0.41928170567311535
2021,5,CURRENT MEDICINE GROUP,18,0.0949873845556678,0.004218959965175137,0.7222257762971346
2021,5,CMA-CANADIAN MEDICAL ASSOC,40,0.08152214502122548,0.012134847492860895,0.390735589765582
2021,5,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,69,0.0500431073765452,0.011251814352914717,0.19605220509190965
2021,5,AMER MEDICAL ASSOC,495,0.050559440676704925,0.02735752544961231,0.09158602045355535
2021,5,EDITURA ASE,16,0.02770349210007243,6.735193271847621e-07,0.9991710685363828
2021,5,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,59,0.07856996722876033,0.022468171410053202,0.2403167939763334
2021,5,EDIZIONI MINERVA MEDICA,47,0.021795453151052104,0.0004988989992364865,0.4986432600744098
2021,5,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,23,0.059581218049668344,0.0027154370464965993,0.5958284654660075
2021,5,DUKE UNIV PRESS,66,0.16972314512306985,0.024824327755223006,0.6214276276779258
2021,4,BMC,2077,0.06092531585294767,0.04763700258096614,0.0776182918694313
2021,5,CHINESE CHEMICAL SOC,26,0.02677506898118338,0.001554176449701221,0.3271653366823353
2021,5,AMER GEOPHYSICAL UNION,414,0.022443201411817125,0.008002254557229346,0.06133316937396732
2021,5,AIP Publishing,427,0.009825463730641292,0.002563842431293078,0.03689356867886782
2021,5,CHURCHILL LIVINGSTONE,135,0.08408426600665835,0.0374621107009826,0.17799859921932507
2021,4,SPRINGERNATURE,910,0.06777017199228559,0.04624365107047987,0.0982847071420094
2021,5,DOVE MEDICAL PRESS LTD,128,0.047989684647224425,0.01610769741133396,0.13435836781334257
2021,5,CAMBRIDGE UNIV PRESS,600,0.042393643038495354,0.018713180757797834,0.09319443231659727
2021,5,ELSEVIER ESPANA,13,0.0,0.0,0.773600608109185
2021,4,SPRINGER HEIDELBERG,823,0.05138602995559499,0.03242717086081756,0.08050708308288707
2021,5,ELSEVIER ESPANA SLU,14,0.17203761089233355,0.0318082269235374,0.5678773490276163
2021,5,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,24,0.25121317488897066,0.07989472345813171,0.5645068336757123
2021,5,ELSEVIER INC,24,0.11929578940876516,0.024029674289190516,0.4270031330868899
2021,5,"ELSEVIER MASSON, CORP OFF",31,0.0,0.0,0.4015640725117304
2021,5,ELSEVIER ADVANCED TECHNOLOGY,106,0.10371484344557907,0.04443009284309659,0.2235953612113064
2021,5,EDP SCIENCES S A,169,0.009114844388726501,0.0012943777085512767,0.06128604776277189
2021,5,COPERNICUS GESELLSCHAFT MBH,271,0.022508005104041676,0.007511642139128521,0.0654684544300113
2021,5,ELSEVIER GMBH,125,0.0974545170079809,0.042983670740125005,0.2060884753747136
2021,5,"ETHNICITY & DISEASE, INC",12,0.0,0.0,0.5287102411514495
2021,5,EUR CENTRE DIS PREVENTION & CONTROL,14,0.0,0.0,0.8111077615935672
2021,5,ELSEVIER SCIENCE LONDON,70,0.0023491090018049597,2.942876079612068e-17,0.9999999999946921
2021,5,EUROPA EDITION,14,0.0,0.0,0.7785433119679411
2021,5,EXCERPTA MEDICA INC-ELSEVIER SCIENCE INC,12,0.0,0.0,0.5306028343021392
2021,5,EUROPEAN MATHEMATICAL SOC-EMS,27,0.0,0.0,0.47634465468361314
2021,5,ELSEVIER SINGAPORE PTE LTD,19,0.02691502176134266,1.59933351109632e-05,0.9795227064111465
2021,5,FERRATA STORTI FOUNDATION,19,0.0,0.0,0.7107117924239954
2021,5,EUROPEAN RESPIRATORY SOC JOURNALS LTD,64,0.0,0.0,0.06518365398271195
2021,5,ELSEVIER TAIWAN,46,0.0,0.0,0.15544838708067713
2021,4,CAMBRIDGE UNIV PRESS,2681,0.05167172977026427,0.040365082639012353,0.06592789428420924
2021,5,"FORUM MULTIMEDIA PUBLISHING, LLC",10,0.14199761614739512,0.019698467052885676,0.5768184225578387
2021,3,NATURE PORTFOLIO,4347,0.04999689128265319,0.04036500043007486,0.06177917924134735
2021,5,ENDOCRINE SOC,69,0.06056225391336216,0.015646528977129686,0.20726620242609164
2021,5,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,709,0.03770753664698181,0.02104192545324012,0.06667365948216938
2021,5,"GEOLOGICAL SOC AMER, INC",33,0.0,0.0,0.3631548692276594
2021,5,GEORG THIEME VERLAG KG,71,0.0,0.0,0.18704919617603774
2021,5,FUTURE MEDICINE LTD,25,0.11144771407661518,0.016080145213166582,0.49047196910712487
2021,4,ELSEVIER SCIENCE SA,1800,0.023060074277306726,0.01421730480268646,0.03719527837243293
2021,5,HUMAN KINETICS PUBL INC,20,0.0,0.0,0.5191035374010764
2021,5,HUMANA PRESS INC,10,0.0,0.0,0.5504042030762992
2021,5,HARBORSIDE PRESS,22,0.15287940391856994,0.024494495335746165,0.5646658057413646
2021,5,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,390,0.09108517792312322,0.05484716355854227,0.14752874948830774
2021,5,HIGHER EDUCATION PRESS,28,0.07823650680140826,0.011305550397897181,0.386508380734995
2021,5,INST MATHEMATICAL STATISTICS-IMS,13,0.0,0.0,0.5990792639044473
2021,5,IGI GLOBAL,24,0.0,0.0,0.3858512952613663
2021,5,INFORMS,36,0.0,0.0,0.3294293951281323
2021,5,HINDAWI LTD,103,0.026847731789237547,0.002353215600223188,0.2439578084194094
2021,5,INT SCIENTIFIC RESEARCH PUBLICATIONS,14,0.0,0.0,0.48981535804875553
2021,5,INT UNION AGAINST TUBERCULOSIS LUNG DISEASE (I U A T L D),17,0.032822082662500245,4.636828419172621e-06,0.9959898701532391
2021,5,INTER-RESEARCH,20,0.0,0.0,0.1880904980780328
2021,5,INT SOC GLOBAL HEALTH,13,0.2152546236607665,0.03561655409809501,0.6707552868030094
2021,5,"INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES",31,0.0979154721730349,0.013626435457942494,0.46028786239011754
2021,5,JOHN BENJAMINS PUBLISHING CO,10,0.0,0.0,0.8643813814680708
2021,5,INT UNION CRYSTALLOGRAPHY,40,0.0595080637336304,0.008863744049065045,0.3092346677137048
2021,5,KERMAN UNIV MEDICAL SCIENCES,13,0.0,0.0,0.6401430874727734
2021,5,KOREAN INST METALS MATERIALS,13,0.0,0.0,0.6872336879370649
2021,5,JOURNAL OF CENTRAL SOUTH UNIV,23,0.11233233222638725,0.017340360616056844,0.4757576865369734
2021,4,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1427,0.03639990027910231,0.021471370482082818,0.061060201604727145
2021,5,JOURNAL MATER SCI TECHNOL,101,0.0,0.0,0.21089749444586992
2021,5,KOREAN SOC PEDIATRIC ENDOCRINOLOGY,14,0.0,0.0,0.654710589328347
2021,4,WILEY-V C H VERLAG GMBH,1191,0.0257660898811235,0.013814957219282756,0.047557413191367574
2021,5,KOREAN FIBER SOC,59,0.0,0.0,0.15198638281242857
2021,5,KOREAN STROKE SOC,12,0.0,0.0,0.6579837314078495
2021,5,KOREAN SOC PRECISION ENG,18,0.07952355321478574,0.009233207194270794,0.44472592719695747
2021,4,PUBLIC LIBRARY SCIENCE,1766,0.044774132040184995,0.03277475632442266,0.06089011111984186
2021,5,KOREAN NUCLEAR SOC,39,0.044629045770391285,0.006347634573462734,0.25461952407705646
2021,5,IEEE COMPUTER SOC,176,0.06850490300210735,0.03411402546802306,0.13279900546185194
2021,3,SPRINGER,4119,0.029659729820107436,0.02265115924352869,0.03875086498732656
2021,5,"JMIR PUBLICATIONS, INC",228,0.12099079371736576,0.06823755289180605,0.20553069313831887
2021,5,CELL PRESS,1243,0.03654356034874878,0.02078837889591757,0.06346543932511577
2021,5,ELSEVIER IRELAND LTD,697,0.03665610530492696,0.019507076924061707,0.06783808245766573
2021,5,JOHN WILEY & SONS LTD,142,0.05700201252471465,0.017844067425417325,0.16744056546371597
2021,2,WILEY,5866,0.038735001052078125,0.031694212753228874,0.04726353821794686
2021,5,MATHEMATICAL SCIENCE PUBL,10,0.0,0.0,0.8787992398115779
2021,5,"MARY ANN LIEBERT, INC",91,0.0992710855417115,0.037754682949120454,0.2363961591634933
2021,5,MASSACHUSETTS MEDICAL SOC,61,0.07266557390308767,0.011210173490399475,0.3513220674381012
2021,5,KEAI PUBLISHING LTD,221,0.027596240021069703,0.007878310157455737,0.09208398686170549
2021,5,MEDYCYNA PRAKTYCZNA SP K SP ZOO,15,0.0,0.0,0.6744189435839653
2021,5,MICROBIOLOGY SOC,16,0.0,0.0,0.4552308165374991
2021,5,EMERALD GROUP PUBLISHING LTD,461,0.04376764084756617,0.02104251929924778,0.08880861622965239
2021,5,MIT PRESS,38,0.0,0.0,0.2873572671291493
2021,5,Medical Journal Sweden AB,10,0.0,0.0,0.6918272227266262
2021,5,NATL ATHLETIC TRAINERS ASSOC INC,23,0.0,0.0,0.4452409291979059
2021,3,MDPI,6210,0.05701461096784244,0.048745463044552274,0.06658833678551612
2021,3,LIPPINCOTT WILLIAMS & WILKINS,3656,0.06754968061015602,0.05671199956594427,0.08028217828017357
2021,5,NEW YORK BUSINESS GLOBAL LLC,22,0.0,0.0,0.2675669948930286
2021,5,NATURE PUBL GROUP,18,0.2647567755843464,0.07195256233895198,0.6258130705318451
2021,5,NORTHEAST FORESTRY UNIV,15,0.11788283558184015,0.01639345557209177,0.5172622392334877
2021,5,NONFERROUS METALS SOC CHINA,25,0.009422150144545992,8.214266205259992e-09,0.9999092165815072
2021,4,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2473,0.045468113938787816,0.03368485360668975,0.06111258291405902
2021,5,IOP Publishing Ltd,777,0.023553248751617132,0.012106712463246452,0.04532560295642569
2021,5,ACADEMIC PRESS INC ELSEVIER SCIENCE,1346,0.051587209636950224,0.0363185980008999,0.07279000936430192
2021,5,PALGRAVE MACMILLAN LTD,23,0.0,0.0,0.3547254516815344
2021,5,NATL ACAD SCIENCES,354,0.05016587437152648,0.022800009254965805,0.10678838696205557
2021,5,Optica Publishing Group,42,0.0034552091570827868,4.161278328517332e-17,0.9999999999965384
2021,5,PEERJ INC,64,0.0,0.0,0.10600071544480409
2021,4,ELSEVIER SCIENCE INC,3302,0.06396570976329971,0.0520275199609411,0.078416628186186
2021,5,MOSBY-ELSEVIER,366,0.08801280608248067,0.05528563307961766,0.1372977496594236
2021,5,BMC,1983,0.0794744787883296,0.06334272819903006,0.09927911287545986
2021,5,PROJECT HOPE,18,0.0852281396296878,0.011761924435284333,0.42174111188643726
2021,5,PORTLAND PRESS LTD,37,0.02320879263866879,0.00032119399437041625,0.6372991052678746
2021,5,ROY COLL PHYS LONDON EDITORIAL OFFICE,32,0.0,0.0,0.4376085536637441
2021,5,RADIOLOGICAL SOC NORTH AMERICA (RSNA),50,0.09929431451514639,0.022825861541446016,0.3422215649421716
2021,5,ROYAL COLL GENERAL PRACTITIONERS,33,0.0,0.0,0.3952167938291581
2021,5,SCANDINAVIAN JOURNAL WORK ENVIRONMENT & HEALTH,10,0.18593387283050578,0.027625146852463298,0.6474191314276879
2021,5,SHANGHAI UNIV,15,0.0,0.0,0.6134368449395068
2021,5,SHANGHAI JIAO TONG UNIV PRESS,14,0.1866544406095194,0.04341358702824293,0.5371326418333969
2021,5,ROCKEFELLER UNIV PRESS,69,0.055031837570983955,0.008501510542681882,0.28343114120677704
2021,5,SCIPOST FOUNDATION,26,0.05449887487220353,0.0077809571088984005,0.297588970836769
2021,5,SOC EXPLORATION GEOPHYSICISTS - SEG,43,0.0,0.0,0.22886917619596628
2021,5,SOC PETROLEUM ENG,20,0.0,0.0,0.563849829953487
2021,5,SPANDIDOS PUBL LTD,41,0.29204073578970285,0.13386193954663633,0.5240436510364682
2021,5,SOC NEUROSCIENCE,57,0.14601062579409219,0.052909250263444736,0.34351659910285676
2021,5,AMER PHYSICAL SOC,837,0.003802566843822603,0.0005791780956795406,0.024525345366624433
2021,5,SPRINGER FRANCE,22,0.09279493617081623,0.013396686131489375,0.4351935547050091
2021,5,SPRINGER JAPAN KK,56,0.0,0.0,0.10859360316042631
2021,5,AMER CHEMICAL SOC,3009,0.04247968598886454,0.032100633896276265,0.05602035167754446
2021,5,TARU PUBLICATIONS,16,0.0,0.0,0.7436753621044373
2021,5,TAYLOR & FRANCIS AS,17,0.0,0.0,0.6950637350609817
2021,5,ROYAL SOC,215,0.07644525512049215,0.03341861874862542,0.16539001501767858
2021,5,SPRINGER LONDON LTD,54,0.036880738619659716,0.005818406232248266,0.20035418961284668
2021,5,SPRINGER SINGAPORE PTE LTD,40,0.06078139622411182,0.007994630399574567,0.34196030524655047
2021,5,SPRINGER INT PUBL AG,126,0.02334853155209129,0.0012579430342866422,0.312131557002717
2021,5,SPRINGER WIEN,73,0.026088043897416653,0.003718389685413427,0.16125113997074578
2021,5,"UNIV KRAGUJEVAC, FAC SCIENCE",11,0.0,0.0,0.8388363150077387
2021,5,TSINGHUA UNIV PRESS,58,0.0,0.0,0.1858983475024751
2021,5,UNIV NEWCASTLE,11,0.0,0.0,0.6708848034384072
2021,5,UNIV SISTAN & BALUCHESTAN,11,0.0,0.0,0.5837169033056608
2021,5,THIEME MEDICAL PUBL INC,24,0.0706773297100997,0.0018422853523189955,0.7580910660933406
2021,5,UNIV CHICAGO PRESS,81,0.0,0.0,0.25384154086345334
2021,5,"UNIV PITTSBURGH, UNIV LIBRARY SYSTEM",14,0.7481632145469391,0.18770766991042284,0.9744852928886709
2021,5,VILNIUS GEDIMINAS TECH UNIV,16,0.0,0.0,0.6632375312430502
2021,5,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,15,0.18891044389641576,0.031916618006776164,0.6219846426638921
2021,5,SPRINGER BASEL AG,113,0.03210072220438263,0.008154439562611042,0.11800138713613216
2021,5,VEREIN FORDERUNG OPEN ACCESS PUBLIZIERENS QUANTENWISSENSCHAF,15,0.0,0.0,0.46194089826086626
2021,5,SCIENCE PRESS,204,0.012750126124534782,0.0018945849541715117,0.08077191855614385
2021,4,OXFORD UNIV PRESS,2645,0.04942083538880433,0.038947036802185454,0.06252803393193415
2021,5,SPRINGER-VERLAG ITALIA SRL,93,0.01805412509505281,0.002546875043834443,0.11691379372820311
2021,5,TERMEDIA PUBLISHING HOUSE LTD,67,0.04706879333992267,0.011958420215428974,0.16776148195337112
2021,5,W B SAUNDERS CO LTD,105,0.03315121588119124,0.0072552273744461975,0.13857526883020635
2021,5,WALTER DE GRUYTER GMBH,70,0.03777012552397806,0.006558823751130334,0.18921695094495947
2021,4,NATURE PORTFOLIO,3519,0.057940403456088675,0.04671948685965183,0.07165374824778535
2021,5,FRONTIERS MEDIA SA,1809,0.07706912292648047,0.060751399407389974,0.0973156454113607
2021,5,SOC NUCLEAR MEDICINE INC,490,0.062238551576192916,0.040572615436276285,0.09433658185563693
2021,5,SPRINGER/PLENUM PUBLISHERS,234,0.029833364768809784,0.008338604005107747,0.10108788235354971
2021,5,"WILEY PERIODICALS, INC",17,0.09094469820292535,0.003254283772517344,0.7540285639447961
2021,5,W B SAUNDERS CO-ELSEVIER INC,255,0.09267241115174747,0.0509509122366966,0.16270092297553163
2021,5,ZHEJIANG UNIV PRESS,16,0.0,0.0,0.594699052164386
2021,6,ACAD MEDICINE SINGAPORE,11,0.0,0.0,0.9650431733042111
2021,6,ACAD MANAGEMENT,23,0.0,0.0,0.6993951336465113
2021,5,WOLTERS KLUWER MEDKNOW PUBLICATIONS,35,0.0542642766643987,0.00793140791199395,0.2916812921897132
2021,6,AMER ACAD FAMILY PHYSICIANS,17,0.0,0.0,0.901789109984956
2021,6,AMER ACAD PEDIATRICS,60,0.0,0.0,0.24761005068245381
2021,6,AME PUBLISHING COMPANY,101,0.0,0.0,0.10869523234047715
