year,half_year,is_oa,country_list,count,mean,ci_lower,ci_upper
2022,H1,False,MR,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,False,MS,9,0.8888888888888888,0.5650002944233439,0.9801091123614551
2022,H1,False,MT,80,0.575,0.4656928984656886,0.6774343821039822
2022,H1,False,MU,14,0.7857142857142857,0.524107694133997,0.9242861328730683
2022,H1,False,MV,2,0.0,0.0,0.6576197724933469
2022,H1,False,MW,44,0.4772727272727273,0.337549910322511,0.6206453443937836
2022,H1,False,MX,1202,0.5083194675540765,0.48007582014557815,0.5365101081733568
2022,H1,False,MY,815,0.6613496932515337,0.6281693985448075,0.6930160973371132
2022,H1,False,MZ,28,0.5714285714285714,0.3907078562746876,0.734914528758763
2022,H1,False,NA,18,0.6666666666666666,0.43749467295945105,0.837212252491663
2022,H1,False,NC,10,0.7,0.39677814746114537,0.8922087325936989
2022,H1,False,NE,10,0.7,0.39677814746114537,0.8922087325936989
2022,H1,False,NG,345,0.5652173913043478,0.5124733543872966,0.616525074159954
2022,H1,False,NI,6,0.0,2.7755575615628914e-17,0.3903342879021653
2022,H1,False,NL,9396,0.5668369518944232,0.5567924864933963,0.5768267884169679
2022,H1,False,NO,3116,0.5799101412066753,0.5624920510043453,0.5971314447960615
2022,H1,False,NP,77,0.6233766233766234,0.5117280371207936,0.7232998839134109
2022,H1,False,NZ,1587,0.5589161940768747,0.5343747080603423,0.5831731462296919
2022,H1,False,OM,90,0.6222222222222222,0.5189976405818348,0.715440317613552
2022,H1,False,PA,74,0.5945945945945946,0.4807583890640794,0.6990943553744422
2022,H1,False,PE,220,0.5181818181818182,0.45241138258715186,0.5833281986421159
2022,H1,False,PF,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2022,H1,False,PG,18,0.6111111111111112,0.3861904160223791,0.7969475342783638
2022,H1,False,PH,244,0.5942622950819673,0.531651202436054,0.653951320317331
2022,H1,False,PK,938,0.6140724946695096,0.5825136669278971,0.6447007946949278
2022,H1,False,PL,2715,0.5042357274401473,0.485436116280956,0.523023369256673
2022,H1,False,PR,273,0.6227106227106227,0.5638855478062985,0.6781302264401263
2022,H1,False,PS,44,0.36363636363636365,0.23783529708820186,0.5113362312095656
2022,H1,False,PT,2615,0.5648183556405354,0.5457348658300426,0.5837116872853404
2022,H1,False,PW,2,1.0,0.34238022750665303,1.0
2022,H1,False,PY,30,0.26666666666666666,0.14182663319596317,0.4444796169518888
2022,H1,False,QA,379,0.58311345646438,0.5328841491071742,0.6316748309836063
2022,H1,False,RE,23,0.6956521739130435,0.49134243731240795,0.8439597554678597
2022,H1,False,RO,510,0.5058823529411764,0.4626095257334619,0.5490672276639195
2022,H1,False,RS,337,0.5281899109792285,0.4748743341821139,0.5808700581395824
2022,H1,False,RU,2768,0.4649566473988439,0.4464371719261793,0.48357325511947896
2022,H1,False,RW,30,0.5666666666666667,0.3919730700081361,0.7262251442353347
2022,H1,False,SA,1591,0.5587680703959774,0.5342570564802744,0.5829959776478184
2022,H1,False,SB,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,SC,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2022,H1,False,SD,32,0.5,0.33630882869327483,0.6636911713067252
2022,H1,False,SE,5727,0.5584075432163437,0.5455117552542604,0.5712250284811019
2022,H1,False,SG,3007,0.6145660126371799,0.59703467747815,0.631805003861256
2022,H1,False,SI,526,0.5247148288973384,0.48201324027511555,0.5670580424022915
2022,H1,False,SK,292,0.5,0.44302444325130114,0.5569755567486989
2022,H1,False,SL,14,0.5714285714285714,0.3259064457965074,0.7861920109552588
2022,H1,False,SM,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,SN,26,0.5,0.3206059352575905,0.6793940647424095
2022,H1,False,SO,1,0.0,0.0,0.7934506856227626
2022,H1,False,SR,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2022,H1,False,SS,36,0.3333333333333333,0.2021461882430531,0.4966600212884348
2022,H1,False,ST,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,SV,5,0.0,0.0,0.43448246478317476
2022,H1,False,SX,1,1.0,0.20654931437723745,1.0
2022,H1,False,SY,30,0.7333333333333333,0.555520383048111,0.8581733668040368
2022,H1,False,SZ,4,0.25,0.04558726080970055,0.6993581574175981
2022,H1,False,TD,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H1,False,TG,11,0.8181818181818182,0.523019438039156,0.9486323102539149
2022,H1,False,TH,816,0.5049019607843137,0.47065486481813545,0.5391031193798186
2022,H1,False,TJ,11,0.45454545454545453,0.21271271622459764,0.719908462590678
2022,H1,False,TL,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,TN,391,0.49104859335038364,0.4418253661872495,0.5404459990819717
2022,H1,False,TO,1,0.0,0.0,0.7934506856227626
2022,H1,False,TR,2314,0.5315471045808124,0.5111800689793233,0.5518095714226927
2022,H1,False,TT,31,0.5806451612903226,0.4076626249536972,0.7358445693268778
2022,H1,False,TW,2808,0.5181623931623932,0.4996688788223211,0.5366062815996965
2022,H1,False,TZ,108,0.5370370370370371,0.4433455287185074,0.6281842964854515
2022,H1,False,UA,427,0.49882903981264637,0.4516268527500809,0.5460521078524172
2022,H1,False,UG,141,0.5886524822695035,0.5061293117656546,0.6664732027598904
2022,H1,False,US,78079,0.5676942583793337,0.5642161806095206,0.5711656754103444
2022,H1,False,UY,110,0.5909090909090909,0.49747266778871363,0.6782102530661658
2022,H1,False,UZ,68,0.4117647058823529,0.302580197505184,0.5303853324689461
2022,H1,False,VA,2,1.0,0.34238022750665303,1.0
2022,H1,False,VE,31,0.5483870967741935,0.37772167637354503,0.7083826401947998
2022,H1,False,VG,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,VI,6,0.8333333333333334,0.43649717781352987,0.9699466302516935
2022,H1,False,VN,511,0.5616438356164384,0.5183210975884555,0.6040466700429802
2022,H1,False,VU,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2022,H1,False,WS,5,0.8,0.37553462976252533,0.9637758913675698
2022,H1,False,XK,21,0.6190476190476191,0.4087865377511576,0.7924898863143551
2022,H1,False,YE,21,0.5238095238095238,0.3236953458284443,0.7165599389846583
2022,H1,False,ZA,1489,0.5789120214909335,0.5536623928434413,0.6037555289401911
2022,H1,False,ZM,62,0.4838709677419355,0.3640985983824575,0.6055254039433933
2022,H1,False,ZW,43,0.4883720930232558,0.3461744754671859,0.632476915305507
2022,H1,True,AD,4,0.75,0.30064184258240184,0.9544127391902995
2022,H1,True,AE,964,0.6047717842323651,0.5735520640714838,0.6351598051701325
2022,H1,True,AF,41,0.7317073170731707,0.5806646689292336,0.8430503595218832
2022,H1,True,AG,3,1.0,0.4385029682449546,1.0
2022,H1,True,AL,58,0.5172413793103449,0.3916226178340948,0.6407181457594501
2022,H1,True,AM,91,0.5274725274725275,0.42587759658425334,0.6268419636394346
2022,H1,True,AO,10,0.8,0.49016247153664183,0.9433178485456247
2022,H1,True,AR,838,0.5441527446300716,0.5103070219130788,0.5775955151081602
2022,H1,True,AS,4,0.25,0.04558726080970055,0.6993581574175981
2022,H1,True,AT,2919,0.5854744775608085,0.5675020481002429,0.6032222306642085
2022,H1,True,AU,9112,0.6180860403863038,0.6080624394774654,0.6280101172603085
2022,H1,True,AW,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2022,H1,True,AZ,59,0.4067796610169492,0.29089033587192775,0.5340659874466261
2022,H1,True,BA,110,0.6090909090909091,0.5156993628097574,0.6951201422160979
2022,H1,True,BB,13,0.46153846153846156,0.23206067809538303,0.7085620428549398
2022,H1,True,BD,1011,0.6043521266073195,0.573869641079476,0.6340446081523149
2022,H1,True,BE,3388,0.5838252656434475,0.5671414614728892,0.6003191957824435
2022,H1,True,BF,102,0.5784313725490197,0.4814653869221886,0.6697041092116998
2022,H1,True,BG,388,0.5309278350515464,0.48121192299863524,0.5800373385578922
2022,H1,True,BH,91,0.6813186813186813,0.5799090990201555,0.7680399984561846
2022,H1,True,BI,24,0.375,0.21159367559548778,0.5729003755732572
2022,H1,True,BJ,74,0.7027027027027027,0.5906708986801543,0.794727839402392
2022,H1,True,BM,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,BN,68,0.5882352941176471,0.46961466753105385,0.697419802494816
2022,H1,True,BO,35,0.5714285714285714,0.4085741114397492,0.7201543182281931
2022,H1,True,BR,4334,0.5092293493308722,0.4943444514982597,0.5240979007083489
2022,H1,True,BS,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,BT,19,0.631578947368421,0.41039533164803066,0.8085048725486492
2022,H1,True,BW,52,0.5576923076923077,0.42339761787202884,0.6840494318059871
2022,H1,True,BY,103,0.49514563106796117,0.40051577668777416,0.5901245607707564
2022,H1,True,BZ,5,0.6,0.2307242812760128,0.882379225767352
2022,H1,True,CA,9353,0.5802416337004169,0.5702089221537168,0.5902084587120247
2022,H1,True,CD,98,0.5714285714285714,0.4725843630037067,0.664884209836053
2022,H1,True,CF,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,CG,61,0.6557377049180327,0.5304974914056818,0.7625249103965454
2022,H1,True,CH,5702,0.5769905296387232,0.5641197833700721,0.5897576081306494
2022,H1,True,CI,57,0.5614035087719298,0.43278009454231503,0.6822730310020559
2022,H1,True,CK,1,1.0,0.20654931437723745,1.0
2022,H1,True,CL,1603,0.5527136618839675,0.5282762197898228,0.576899059994179
2022,H1,True,CM,191,0.49214659685863876,0.42210340904754706,0.5624994572101893
2022,H1,True,CN,58550,0.5679248505550811,0.5639080726367538,0.5719327159747642
2022,H1,True,CO,818,0.49266503667481665,0.45851888928665296,0.5268797543675388
2022,H1,True,CR,107,0.5233644859813084,0.4295706213734639,0.615538853485473
2022,H1,True,CU,80,0.45,0.34577689184711224,0.5588049211064404
2022,H1,True,CV,9,0.5555555555555556,0.26665129349549305,0.8112214789023355
2022,H1,True,CW,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2022,H1,True,CY,395,0.5569620253164557,0.5076595661176142,0.6051672200772245
2022,H1,True,CZ,2224,0.5678956834532374,0.5472082664360426,0.5883489559166931
2022,H1,True,DE,17222,0.5851817442805713,0.5778051913549843,0.5925203051970352
2022,H1,True,DJ,2,0.0,0.0,0.6576197724933469
2022,H1,True,DK,3111,0.569270331083253,0.5517950039621045,0.5865747993482637
2022,H1,True,DM,1,1.0,0.20654931437723745,1.0
2022,H1,True,DO,27,0.6666666666666666,0.47824760507320074,0.8135673850128435
2022,H1,True,DZ,309,0.42718446601941745,0.37325608740333693,0.4829010850838562
2022,H1,True,EC,345,0.5333333333333333,0.4806125538242317,0.5853199763221408
2022,H1,True,EE,368,0.5869565217391305,0.5360040434499636,0.6361123208817006
2022,H1,True,EG,3457,0.5643621637257737,0.5477709894729381,0.5808104567721137
2022,H1,True,ER,8,0.5,0.21521606221387757,0.7847839377861224
2022,H1,True,ES,11102,0.5481895154026302,0.5389169911699009,0.5574287025776147
2022,H1,True,ET,1058,0.6323251417769377,0.6028409751535264,0.660851874352439
2022,H1,True,FI,2136,0.5833333333333334,0.5622945616923517,0.6040729037722151
2022,H1,True,FJ,38,0.6052631578947368,0.4471786799604255,0.744019242518399
2022,H1,True,FK,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,FM,2,1.0,0.34238022750665303,1.0
2022,H1,True,FO,22,0.4090909090909091,0.2325581619647187,0.6126518152368488
2022,H1,True,FR,9808,0.5428221859706363,0.5329484189654012,0.5526624221315932
2022,H1,True,GA,36,0.4722222222222222,0.31986041515179053,0.629940619770124
2022,H1,True,GB,19705,0.5861456483126111,0.5792527071301775,0.5930050081238346
2022,H1,True,GD,13,0.6923076923076923,0.42369343180549035,0.8731929634428948
2022,H1,True,GE,131,0.4580152671755725,0.3751079106238356,0.5433148052366676
2022,H1,True,GF,31,0.3870967741935484,0.23733101420380254,0.5617589138033927
2022,H1,True,GH,500,0.632,0.588871722496907,0.6731154516212433
2022,H1,True,GI,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H1,True,GL,23,0.782608695652174,0.5809651698373599,0.9033602197341379
2022,H1,True,GM,44,0.6590909090909091,0.5113914121793823,0.7812418048065555
2022,H1,True,GN,18,0.6111111111111112,0.3861904160223791,0.7969475342783638
2022,H1,True,GP,28,0.7857142857142857,0.6046141434627812,0.8978753966710211
2022,H1,True,GQ,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,True,GR,2090,0.5741626794258373,0.5528466883404536,0.5952065459166426
2022,H1,True,GT,39,0.46153846153846156,0.3156688560672785,0.6143055172948424
2022,H1,True,GU,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2022,H1,True,GW,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,GY,11,0.5454545454545454,0.280091537409322,0.7872872837754024
2022,H1,True,HK,2895,0.6200345423143351,0.6022056018800624,0.6375453503098997
2022,H1,True,HN,26,0.5384615384615384,0.35457938746858797,0.7124414646960878
2022,H1,True,HR,852,0.5669014084507042,0.5334027816562276,0.5997994590450891
2022,H1,True,HT,13,0.3076923076923077,0.12680703655710515,0.5763065681945096
2022,H1,True,HU,1514,0.5752972258916776,0.5502389179368685,0.5999743989250568
2022,H1,True,ID,994,0.5412474849094567,0.5101707750104952,0.5720066082552916
2022,H1,True,IE,1493,0.5552578700602813,0.52994110985699,0.5802910052595951
2022,H1,True,IL,2229,0.5630327501121579,0.5423504144752808,0.5834981982374258
2022,H1,True,IN,6657,0.5561063542136098,0.5441422632356088,0.5680057295695311
2022,H1,True,IQ,481,0.5405405405405406,0.4958587405360441,0.5845799251153253
2022,H1,True,IR,2879,0.5588746092393192,0.5406710746187485,0.5769212400618781
2022,H1,True,IS,190,0.5947368421052631,0.5237215333970435,0.6619972504947991
2022,H1,True,IT,14096,0.5496594778660613,0.5414337592208974,0.5578581373645196
2022,H1,True,JE,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H1,True,JM,21,0.7142857142857143,0.5004361928391441,0.8618613704787788
2022,H1,True,JO,519,0.5491329479768786,0.5061197350116655,0.591424174599164
2022,H1,True,JP,9866,0.4985809852017028,0.4887173513629567,0.5084457236350741
2022,H1,True,KE,610,0.6262295081967213,0.5871586911288375,0.6637204207119679
2022,H1,True,KG,18,0.6666666666666666,0.43749467295945105,0.837212252491663
2022,H1,True,KH,84,0.5238095238095238,0.418321056517279,0.6272155278439278
2022,H1,True,KI,5,0.4,0.11762077423264783,0.769275718723987
2022,H1,True,KN,20,0.75,0.531299122381256,0.8881382985923343
2022,H1,True,KP,9,0.1111111111111111,0.019890887638544907,0.434999705576656
2022,H1,True,KR,9566,0.49006899435500734,0.4800573091737035,0.5000886524059555
2022,H1,True,KW,235,0.5319148936170213,0.46811800812842086,0.5946851587675783
2022,H1,True,KY,5,0.6,0.2307242812760128,0.882379225767352
2022,H1,True,KZ,248,0.43548387096774194,0.3752237947366169,0.49771213825135346
2022,H1,True,LA,33,0.45454545454545453,0.29842938513876116,0.6201406146378254
2022,H1,True,LB,286,0.6188811188811189,0.5613717433748446,0.6732392756169798
2022,H1,True,LC,2,1.0,0.34238022750665303,1.0
2022,H1,True,LI,14,0.5714285714285714,0.3259064457965074,0.7861920109552588
2022,H1,True,LK,211,0.5687203791469194,0.5012558493550668,0.633727408341965
2022,H1,True,LR,13,0.7692307692307693,0.49743624053272495,0.9182047128150143
2022,H1,True,LS,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2022,H1,True,LT,579,0.5146804835924007,0.4740088839032218,0.5551585676270748
2022,H1,True,LU,196,0.5816326530612245,0.5116529523422368,0.6484739812221929
2022,H1,True,LV,279,0.5555555555555556,0.49688670566205484,0.6127153312149091
2022,H1,True,LY,31,0.45161290322580644,0.2916173598052001,0.6222783236264549
2022,H1,True,MA,435,0.5540229885057472,0.5070411075174779,0.6000590742345013
2022,H1,True,MC,27,0.6666666666666666,0.47824760507320074,0.8135673850128435
2022,H1,True,MD,33,0.7272727272727273,0.5578244099712737,0.8493255911457935
2022,H1,True,ME,65,0.5076923076923077,0.3891645248727548,0.6253616054145856
2022,H1,True,MG,56,0.5714285714285714,0.4413762073081303,0.6923103731606176
2022,H1,True,MK,62,0.5967741935483871,0.47250467700400245,0.7097513090408933
2022,H1,True,ML,47,0.5319148936170213,0.3923238322019481,0.6666831292343925
2022,H1,True,MM,59,0.6101694915254238,0.4826634180541163,0.7242063816603204
2022,H1,True,MN,75,0.44,0.3333145749124916,0.5525322861854451
2022,H1,True,MO,400,0.595,0.5462106166004184,0.6419820474760654
2022,H1,True,MP,5,1.0,0.5655175352168251,1.0
2022,H1,True,MQ,22,0.6363636363636364,0.4295170809013101,0.8026679532963388
2022,H1,True,MR,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,MS,1,0.0,0.0,0.7934506856227626
2022,H1,True,MT,77,0.6493506493506493,0.5379942353978194,0.7465132479593756
2022,H1,True,MU,23,0.5652173913043478,0.3681137508501646,0.743653646743258
2022,H1,True,MV,7,0.7142857142857143,0.35893445183261935,0.9177810759959433
2022,H1,True,MW,148,0.6148648648648649,0.5345028608301136,0.6894149035543143
2022,H1,True,MX,1989,0.48215183509301157,0.4602478178885587,0.504124661575003
2022,H1,True,MY,2148,0.6056797020484171,0.5848416563067775,0.6261404298218225
2022,H1,True,MZ,89,0.6067415730337079,0.5028653953994611,0.7017845556175188
2022,H1,True,NA,35,0.7142857142857143,0.5494506513681738,0.836734637635653
2022,H1,True,NC,29,0.7931034482758621,0.6160990959613211,0.9015392980215897
2022,H1,True,NE,26,0.5769230769230769,0.3894861374659171,0.7445555668634343
2022,H1,True,NG,877,0.629418472063854,0.5969549323420263,0.6607531917781947
2022,H1,True,NI,10,0.5,0.236593090512564,0.7634069094874361
2022,H1,True,NL,6800,0.5826470588235294,0.570883058097045,0.5943177342498747
2022,H1,True,NO,2516,0.604133545310016,0.5848798984327891,0.6230696922709199
2022,H1,True,NP,214,0.5841121495327103,0.5171614304863857,0.6480963684417408
2022,H1,True,NZ,1341,0.6025354213273676,0.5760859958421689,0.6283990742724528
2022,H1,True,OM,203,0.5763546798029556,0.5075813349611341,0.6422919069737584
2022,H1,True,PA,80,0.6375,0.5281079450222215,0.7342920693555084
2022,H1,True,PE,351,0.5185185185185185,0.4663296853648223,0.5703063944303773
2022,H1,True,PF,12,0.6666666666666666,0.39062208887279953,0.8618799089087867
2022,H1,True,PG,33,0.5454545454545454,0.37985938536217456,0.7015706148612388
2022,H1,True,PH,366,0.5573770491803278,0.5061564530162775,0.6074057207160145
2022,H1,True,PK,3046,0.5492449113591595,0.5315239099764002,0.566841858884255
2022,H1,True,PL,5924,0.5310600945307224,0.5183362504503882,0.5437436824486962
2022,H1,True,PR,126,0.49206349206349204,0.4063062494903745,0.5782903499458507
2022,H1,True,PS,121,0.5289256198347108,0.44047003362678394,0.6156010830208827
2022,H1,True,PT,2962,0.6076975016880486,0.5899851635228621,0.6251308529123816
2022,H1,True,PW,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,True,PY,23,0.43478260869565216,0.25634635325674215,0.6318862491498354
2022,H1,True,QA,419,0.630071599045346,0.5828582969543393,0.6749215345314409
2022,H1,True,RE,48,0.5833333333333334,0.4428133228397628,0.7115033222158844
2022,H1,True,RO,2094,0.5405921680993314,0.5191923748059788,0.5618433008334787
2022,H1,True,RS,687,0.5560407569141194,0.5186782089312121,0.5927800699790367
2022,H1,True,RU,4010,0.512718204488778,0.497242896315514,0.5281691686717185
2022,H1,True,RW,82,0.5365853658536586,0.4294472560322624,0.6404490397952913
2022,H1,True,SA,5790,0.5450777202072539,0.5322255959814103,0.5578700691675375
2022,H1,True,SC,8,0.5,0.21521606221387757,0.7847839377861224
2022,H1,True,SD,132,0.5,0.41591821422179404,0.5840817857782059
2022,H1,True,SE,4689,0.5706973768394114,0.5564777045631281,0.5848013064194016
2022,H1,True,SG,1721,0.6246368390470657,0.6015061535911864,0.6472123577862682
2022,H1,True,SI,733,0.5538881309686221,0.5177143942114024,0.5894999855636425
2022,H1,True,SK,720,0.5347222222222222,0.49820068617964836,0.5708752135090233
2022,H1,True,SL,43,0.5813953488372093,0.43328577386964223,0.716154490721508
2022,H1,True,SM,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,SN,90,0.5666666666666667,0.46364097523724423,0.6642342746875122
2022,H1,True,SO,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2022,H1,True,SR,5,0.4,0.11762077423264783,0.769275718723987
2022,H1,True,SS,12,0.4166666666666667,0.19326031365875665,0.6804886874504503
2022,H1,True,ST,5,0.8,0.37553462976252533,0.9637758913675698
2022,H1,True,SV,10,0.4,0.16818032970623614,0.6873262302663417
2022,H1,True,SX,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2022,H1,True,SY,53,0.6226415094339622,0.4880689594175337,0.7406373452712388
2022,H1,True,SZ,22,0.6818181818181818,0.47318597741042745,0.8363940681864375
2022,H1,True,TD,7,0.42857142857142855,0.15821985525146975,0.7495416354723428
2022,H1,True,TG,18,0.5555555555555556,0.33716415642042774,0.7544048187299437
2022,H1,True,TH,2147,0.45971122496506756,0.43872106808678496,0.4808452954447903
2022,H1,True,TJ,20,0.45,0.2581978582556243,0.6579146575496577
2022,H1,True,TL,8,0.625,0.30574239460262737,0.8631557141764026
2022,H1,True,TN,691,0.6338639652677279,0.5972963378906244,0.6689514480632932
2022,H1,True,TO,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,TR,2160,0.5199074074074074,0.49882161076914777,0.5409225209690759
2022,H1,True,TT,26,0.46153846153846156,0.2875585353039122,0.6454206125314121
2022,H1,True,TW,4879,0.5257224841155974,0.5116964844543458,0.5397080106775977
2022,H1,True,TZ,299,0.6153846153846154,0.559108198427606,0.6687337894848001
2022,H1,True,UA,497,0.41851106639839036,0.3759277457995831,0.46234442881086846
2022,H1,True,UG,387,0.5943152454780362,0.5446994262915098,0.6420770743905483
2022,H1,True,US,49820,0.5858490566037736,0.5815172774504026,0.5901675976925521
2022,H1,True,UY,123,0.5934959349593496,0.505138601023707,0.6761901239361131
2022,H1,True,UZ,76,0.6842105263157895,0.5730035365466362,0.7776914584293659
2022,H1,True,VA,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,True,VE,67,0.44776119402985076,0.334763933612968,0.5664238719950783
2022,H1,True,VI,8,0.75,0.40927543031016883,0.9285207872478909
2022,H1,True,VN,712,0.5351123595505618,0.498386172961603,0.5714616954230698
2022,H1,True,VU,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,WS,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,XK,25,0.48,0.30031285954112974,0.6650148304964322
2022,H1,True,YE,208,0.4230769230769231,0.357928160803059,0.491015477622858
2022,H1,True,ZA,2238,0.5777479892761395,0.5571686910253849,0.5980608407645497
2022,H1,True,ZM,112,0.5535714285714286,0.4612503363940854,0.6423395192773136
2022,H1,True,ZW,104,0.5576923076923077,0.46187689818306105,0.6493975609278099
2022,H2,False,AD,5,0.6,0.2307242812760128,0.882379225767352
2022,H2,False,AE,655,0.6534351145038167,0.6161923067887107,0.6888886763658462
2022,H2,False,AF,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H2,False,AG,4,0.5,0.15003898915214947,0.8499610108478506
2022,H2,False,AL,25,0.44,0.2666563888106735,0.6293266813020122
2022,H2,False,AM,36,0.3888888888888889,0.24784873065371,0.5513554090339485
2022,H2,False,AO,3,1.0,0.4385029682449546,1.0
2022,H2,False,AR,830,0.5144578313253012,0.4804681232642967,0.5483143266200534
2022,H2,False,AS,1,0.0,0.0,0.7934506856227626
2022,H2,False,AT,2818,0.5539389638041164,0.5355249422633048,0.5722061278326913
2022,H2,False,AU,9512,0.6068124474348192,0.5969551078705296,0.6165835485681442
2022,H2,False,AW,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,AZ,49,0.2857142857142857,0.178495944588126,0.42408883507780093
2022,H2,False,BA,37,0.5675675675675675,0.4091418109016808,0.7132828072284269
2022,H2,False,BB,10,0.4,0.16818032970623614,0.6873262302663417
2022,H2,False,BD,288,0.5763888888888888,0.518683224253292,0.6320835659683582
2022,H2,False,BE,3075,0.5265040650406504,0.5088344237140839,0.5441075683241924
2022,H2,False,BF,28,0.42857142857142855,0.26508547124123694,0.6092921437253123
2022,H2,False,BG,172,0.436046511627907,0.3641351394653982,0.5107521587431919
2022,H2,False,BH,39,0.46153846153846156,0.3156688560672785,0.6143055172948424
2022,H2,False,BI,15,0.4666666666666667,0.24809535365737387,0.698830199745016
2022,H2,False,BJ,21,0.47619047619047616,0.2834400610153417,0.6763046541715557
2022,H2,False,BM,6,0.8333333333333334,0.43649717781352987,0.9699466302516935
2022,H2,False,BN,35,0.6857142857142857,0.5202023638793081,0.8144915532573418
2022,H2,False,BO,23,0.2608695652173913,0.12548616044986347,0.4647000483742537
2022,H2,False,BR,3013,0.507135745104547,0.48928654281342654,0.5249667749650984
2022,H2,False,BS,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2022,H2,False,BT,4,0.75,0.30064184258240184,0.9544127391902995
2022,H2,False,BW,53,0.6415094339622641,0.5069114155535945,0.7569804744719122
2022,H2,False,BY,50,0.62,0.48150446930992974,0.7413721068980641
2022,H2,False,BZ,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H2,False,CA,10066,0.5631829922511424,0.553471368170488,0.5728464100389979
2022,H2,False,CD,27,0.48148148148148145,0.3074322697621846,0.6601438424504771
2022,H2,False,CF,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H2,False,CG,11,0.5454545454545454,0.280091537409322,0.7872872837754024
2022,H2,False,CH,5369,0.5474017507915813,0.5340585045323658,0.5606772147143588
2022,H2,False,CI,27,0.6666666666666666,0.47824760507320074,0.8135673850128435
2022,H2,False,CL,917,0.48745910577971646,0.4552272555022381,0.5197955893320336
2022,H2,False,CM,94,0.5425531914893617,0.4421544766623874,0.6396104530149279
2022,H2,False,CN,45536,0.5669799718903724,0.5624234928479621,0.5715251509020587
2022,H2,False,CO,587,0.4940374787052811,0.45376261249945693,0.5343898776559024
2022,H2,False,CR,66,0.6818181818181818,0.5621255011195574,0.7815099326937003
2022,H2,False,CU,25,0.44,0.2666563888106735,0.6293266813020122
2022,H2,False,CV,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2022,H2,False,CW,8,0.75,0.40927543031016883,0.9285207872478909
2022,H2,False,CY,325,0.5784615384615385,0.5241654438705334,0.6309244896886306
2022,H2,False,CZ,1409,0.5188076650106459,0.4927031068912112,0.544809948568132
2022,H2,False,DE,14396,0.5534870797443734,0.5453530982058334,0.5615925236889592
2022,H2,False,DJ,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,DK,3825,0.5534640522875817,0.5376637016106761,0.5691571224946851
2022,H2,False,DO,27,0.37037037037037035,0.21532512960965597,0.5577076558789761
2022,H2,False,DZ,145,0.4896551724137931,0.40961291385299775,0.5702314116207667
2022,H2,False,EC,172,0.5,0.42609778482549593,0.5739022151745041
2022,H2,False,EE,250,0.584,0.5220809648361122,0.643376640848653
2022,H2,False,EG,1066,0.5806754221388368,0.5508157576931303,0.6099557272609104
2022,H2,False,ER,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,ES,9911,0.5341539703359903,0.5243219010487364,0.5439595740320083
2022,H2,False,ET,146,0.5821917808219178,0.5010880861123241,0.6590812034080034
2022,H2,False,FI,2644,0.579803328290469,0.5608867217860236,0.5984883792398332
2022,H2,False,FJ,21,0.6666666666666666,0.4537345197425524,0.8280524739491653
2022,H2,False,FK,5,0.4,0.11762077423264783,0.769275718723987
