year,half_year,has_ai_policy,country_list,count,mean,ci_lower,ci_upper
2023,H1,False,UA,448,0.5223214285714286,0.476074667790286,0.5681886453908461
2023,H1,False,UG,127,0.6141732283464567,0.5273440239659118,0.6942982617544099
2023,H1,False,US,48839,0.5379102766231905,0.5334858339398455,0.5423287560676174
2023,H1,False,UY,97,0.4536082474226804,0.3581919179315887,0.5525590757048393
2023,H1,False,UZ,55,0.5454545454545454,0.41522690241861226,0.6697471974798342
2023,H1,False,VA,5,0.6,0.2307242812760128,0.882379225767352
2023,H1,False,VC,2,0.5,0.09453120573423074,0.9054687942657693
2023,H1,False,VE,35,0.6285714285714286,0.4633693684359532,0.7683418049663429
2023,H1,False,VG,2,0.5,0.09453120573423074,0.9054687942657693
2023,H1,False,VI,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2023,H1,False,VN,376,0.5664893617021277,0.5159764556249011,0.6156574111868909
2023,H1,False,VU,1,0.0,0.0,0.7934506856227626
2023,H1,False,WS,6,0.8333333333333334,0.43649717781352987,0.9699466302516935
2023,H1,False,XK,14,0.6428571428571429,0.38764423103907397,0.8365526824644587
2023,H1,False,YE,36,0.5277777777777778,0.37005938022987594,0.6801395848482095
2023,H1,False,ZA,1034,0.5135396518375241,0.48308111400884146,0.5438979585287084
2023,H1,False,ZM,53,0.5660377358490566,0.4326535142760728,0.6904960344024968
2023,H1,False,ZW,34,0.6764705882352942,0.508428945939082,0.808683564359745
2023,H1,True,AD,8,0.75,0.40927543031016883,0.9285207872478909
2023,H1,True,AE,1587,0.6452425960932577,0.6213787567185173,0.6684049910232243
2023,H1,True,AF,32,0.5625,0.3932559113685198,0.7183466888495963
2023,H1,True,AG,19,0.5263157894736842,0.3170780924511316,0.7267019483882042
2023,H1,True,AL,59,0.6440677966101694,0.5165549598185499,0.7539670859618668
2023,H1,True,AM,89,0.5280898876404494,0.4253754742950576,0.6284797759725685
2023,H1,True,AO,12,0.25,0.08894166839405471,0.5323053349335657
2023,H1,True,AR,1240,0.535483870967742,0.5076575163878965,0.5630910499795845
2023,H1,True,AS,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2023,H1,True,AT,4166,0.5691310609697552,0.554036959656705,0.5840977885557375
2023,H1,True,AU,15285,0.6325809617271835,0.6249057061946189,0.6401895929434119
2023,H1,True,AW,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2023,H1,True,AZ,91,0.43956043956043955,0.34208833970079755,0.5419286278070892
2023,H1,True,BA,129,0.6589147286821705,0.5735712861869636,0.7350672997182145
2023,H1,True,BB,12,0.75,0.46769466506643426,0.9110583316059453
2023,H1,True,BD,1149,0.6379460400348129,0.6097403078236823,0.6652324541068932
2023,H1,True,BE,4953,0.5766202301635373,0.5628058820418602,0.5903158198131306
2023,H1,True,BF,90,0.5888888888888889,0.48563237347145555,0.684867959761553
2023,H1,True,BG,537,0.5195530726256983,0.4773073051784043,0.5615210791059486
2023,H1,True,BH,94,0.574468085106383,0.4735323762443877,0.6695562506909143
2023,H1,True,BI,19,0.5263157894736842,0.3170780924511316,0.7267019483882042
2023,H1,True,BJ,105,0.6285714285714286,0.5331453452310677,0.7149218921300182
2023,H1,True,BM,7,0.7142857142857143,0.35893445183261935,0.9177810759959433
2023,H1,True,BN,77,0.6883116883116883,0.5779996467585954,0.7807271800830852
2023,H1,True,BO,56,0.5,0.37331738801362335,0.6266826119863766
2023,H1,True,BR,5641,0.5330615139159723,0.5200240988391425,0.5460539305831269
2023,H1,True,BS,9,0.6666666666666666,0.3542021355803963,0.879416181613089
2023,H1,True,BT,12,0.5,0.2537815976337061,0.7462184023662939
2023,H1,True,BW,77,0.5194805194805194,0.409640050772093,0.6274696209701498
2023,H1,True,BY,94,0.4787234042553192,0.3805716814684006,0.5785458536929418
2023,H1,True,BZ,8,0.625,0.30574239460262737,0.8631557141764026
2023,H1,True,CA,13558,0.5949255052367606,0.5866365293734407,0.6031607048602522
2023,H1,True,CD,97,0.5876288659793815,0.4881546966424227,0.680426759822102
2023,H1,True,CF,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2023,H1,True,CG,35,0.6,0.435727090128925,0.7444927114061941
2023,H1,True,CH,7924,0.5759717314487632,0.565056367198741,0.5868134710483903
2023,H1,True,CI,73,0.589041095890411,0.4744922324418476,0.6946872729906935
2023,H1,True,CL,1879,0.5486961149547632,0.526119370084421,0.5710741557659292
2023,H1,True,CM,243,0.5802469135802469,0.5174192016545353,0.6405769477213669
2023,H1,True,CN,96096,0.6023143523143523,0.5992159176780625,0.6054046071999741
2023,H1,True,CO,1228,0.5423452768729642,0.5143916002473559,0.5700348486721054
2023,H1,True,CR,134,0.5597014925373134,0.4751485749972079,0.6409268070894905
2023,H1,True,CU,99,0.48484848484848486,0.3888222679365345,0.5820066172776421
2023,H1,True,CV,8,0.875,0.5291118177871464,0.9775825085499433
2023,H1,True,CW,13,0.5384615384615384,0.29143795714506004,0.7679393219046169
2023,H1,True,CY,581,0.5679862306368331,0.5273907781615976,0.6076885648099144
2023,H1,True,CZ,2684,0.5789865871833085,0.5602083372437249,0.5975390621084796
2023,H1,True,DE,22624,0.5852192362093352,0.5787853423083393,0.5916241952967984
2023,H1,True,DJ,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2023,H1,True,DK,5262,0.5583428354237933,0.5448877812243568,0.5717127668174956
2023,H1,True,DM,2,1.0,0.34238022750665303,1.0
2023,H1,True,DO,29,0.5172413793103449,0.34431021881994717,0.6861390984731652
2023,H1,True,DZ,331,0.4773413897280967,0.42410091815562717,0.5311017617848147
2023,H1,True,EC,478,0.5564853556485355,0.5116742420597129,0.6003958154487565
2023,H1,True,EE,405,0.5950617283950618,0.5465777817165279,0.6417592822938273
2023,H1,True,EG,4009,0.595659765527563,0.5803836176744278,0.6107527648293075
2023,H1,True,ER,5,0.4,0.11762077423264783,0.769275718723987
2023,H1,True,ES,17562,0.5512470105910489,0.5438806638802605,0.5585909429721474
2023,H1,True,ET,1132,0.6519434628975265,0.6237223100109507,0.6791368586948329
2023,H1,True,FI,3515,0.5763869132290185,0.5599769269599401,0.5926301189340714
2023,H1,True,FJ,51,0.6078431372549019,0.4708515898394834,0.7297265901824019
2023,H1,True,FK,10,0.9,0.5958499732047615,0.9821237869049271
2023,H1,True,FM,4,0.25,0.04558726080970055,0.6993581574175981
2023,H1,True,FO,24,0.2916666666666667,0.14914648196960875,0.49167693664496637
2023,H1,True,FR,12618,0.5566650816294183,0.5479811997375519,0.5653144714737715
2023,H1,True,GA,21,0.5238095238095238,0.3236953458284443,0.7165599389846583
2023,H1,True,GB,29965,0.6066410812614718,0.6010967787050374,0.6121580449350985
2023,H1,True,GD,28,0.6785714285714286,0.49338843180857617,0.8206675307750504
2023,H1,True,GE,118,0.5,0.41121889415183216,0.5887811058481678
2023,H1,True,GF,35,0.5142857142857142,0.35568804595868564,0.6700576399749026
2023,H1,True,GH,619,0.6284329563812601,0.5896829449841221,0.6655987125681146
2023,H1,True,GI,2,0.5,0.09453120573423074,0.9054687942657693
2023,H1,True,GL,27,0.5925925925925926,0.4072670096806468,0.7548524292560443
2023,H1,True,GM,54,0.46296296296296297,0.336899011179811,0.5939464397898851
2023,H1,True,GN,15,0.7333333333333333,0.4804956594401943,0.8910254667430761
2023,H1,True,GP,27,0.5555555555555556,0.3731302451322448,0.72414141822977
2023,H1,True,GQ,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2023,H1,True,GR,2938,0.591218515997277,0.5733342951741494,0.60886451040488
2023,H1,True,GT,43,0.3023255813953488,0.1860200013584818,0.45105364177729607
2023,H1,True,GU,14,0.6428571428571429,0.38764423103907397,0.8365526824644587
2023,H1,True,GW,10,0.3,0.10779126740630099,0.6032218525388546
2023,H1,True,GY,7,0.8571428571428571,0.4868721707256811,0.9743203756552565
2023,H1,True,HK,5194,0.6495956873315364,0.6365145713507369,0.6624556862670431
2023,H1,True,HN,31,0.45161290322580644,0.2916173598052001,0.6222783236264549
2023,H1,True,HR,974,0.5965092402464066,0.5653781810521616,0.6268820246326472
2023,H1,True,HT,17,0.35294117647058826,0.17309720397243744,0.5869963651478132
2023,H1,True,HU,1873,0.593699946609717,0.5712874808652195,0.6157288482713659
2023,H1,True,ID,1286,0.5824261275272161,0.5552662196534689,0.6090950656426574
2023,H1,True,IE,2579,0.6196200077549437,0.6007184531117206,0.6381657408417548
2023,H1,True,IL,3134,0.583918315252074,0.5665688938204695,0.6010622650200695
2023,H1,True,IN,9336,0.5938303341902313,0.5838315769994101,0.6037519069092362
2023,H1,True,IQ,593,0.6003372681281619,0.5603888267955582,0.6389941052064066
2023,H1,True,IR,3537,0.5801526717557252,0.56380955622593,0.5963218720218753
2023,H1,True,IS,245,0.5428571428571428,0.4802970192132454,0.6040940629622205
2023,H1,True,IT,21270,0.5591443347437706,0.5524619648260365,0.5658053450469906
2023,H1,True,JE,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2023,H1,True,JM,37,0.5405405405405406,0.3838404689217949,0.6896143019562697
2023,H1,True,JO,751,0.6018641810918774,0.5664210641320668,0.6362705053519879
2023,H1,True,JP,11414,0.5169966707552129,0.5078250525058657,0.5261568521649386
2023,H1,True,KE,599,0.6293823038397329,0.5899952606036257,0.667120433302394
2023,H1,True,KG,35,0.5714285714285714,0.4085741114397492,0.7201543182281931
2023,H1,True,KH,101,0.6138613861386139,0.5164020139158059,0.702976848785217
2023,H1,True,KI,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2023,H1,True,KN,18,0.5555555555555556,0.33716415642042774,0.7544048187299437
2023,H1,True,KP,2,0.5,0.09453120573423074,0.9054687942657693
2023,H1,True,KR,11869,0.5431797118544106,0.5342055814331755,0.5521259006770732
2023,H1,True,KW,291,0.5773195876288659,0.5199176241906639,0.6327067732736235
2023,H1,True,KY,6,0.5,0.18761630648265054,0.8123836935173494
2023,H1,True,KZ,369,0.5528455284552846,0.5018300453952055,0.6027720557857036
2023,H1,True,LA,34,0.7058823529411765,0.5383109020528557,0.8316536932957758
2023,H1,True,LB,652,0.5858895705521472,0.5476854529033596,0.6230875265929253
2023,H1,True,LC,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2023,H1,True,LI,62,0.3709677419354839,0.26157165984141106,0.4954203587653947
2023,H1,True,LK,273,0.6373626373626373,0.5787924972254981,0.6921206829010966
2023,H1,True,LR,13,0.9230769230769231,0.6668604907890041,0.9862895787574435
2023,H1,True,LS,13,0.6923076923076923,0.42369343180549035,0.8731929634428948
2023,H1,True,LT,673,0.5393759286775631,0.5016005924989276,0.5767043034398428
2023,H1,True,LU,329,0.6534954407294833,0.6005715184637279,0.702876256215117
2023,H1,True,LV,342,0.5877192982456141,0.5348568670483892,0.6386330326432142
2023,H1,True,LY,45,0.6444444444444445,0.4983581419637687,0.7678091739578413
2023,H1,True,MA,529,0.5879017013232514,0.5454703425629664,0.629065625801491
2023,H1,True,MC,28,0.6428571428571429,0.4583030651442781,0.7929417049226233
2023,H1,True,MD,44,0.6590909090909091,0.5113914121793823,0.7812418048065555
2023,H1,True,ME,49,0.5510204081632653,0.413151082194979,0.6814715893131335
2023,H1,True,MG,62,0.5806451612903226,0.4566558474484658,0.6952241409222806
2023,H1,True,MK,78,0.6153846153846154,0.5044278560846394,0.7155095724433158
2023,H1,True,ML,55,0.5454545454545454,0.41522690241861226,0.6697471974798342
2023,H1,True,MM,51,0.5490196078431373,0.4138470855036881,0.6773248145062599
2023,H1,True,MN,76,0.4473684210526316,0.3408065806517214,0.5589948493551352
2023,H1,True,MO,913,0.6451259583789705,0.6135405642352566,0.6754952308310592
2023,H1,True,MP,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2023,H1,True,MQ,23,0.391304347826087,0.2215762279247795,0.592144776086183
2023,H1,True,MR,8,0.375,0.13684428582359742,0.6942576053973727
2023,H1,True,MS,4,0.5,0.15003898915214947,0.8499610108478506
2023,H1,True,MT,131,0.648854961832061,0.563936441087627,0.7252921117705883
2023,H1,True,MU,17,0.6470588235294118,0.41300363485218694,0.8269027960275627
2023,H1,True,MV,16,0.625,0.38641040545502714,0.8151876744113636
2023,H1,True,MW,136,0.6102941176470589,0.5263783797337949,0.6881502747367385
2023,H1,True,MX,2323,0.524321997417133,0.5039900179770345,0.5445736688919762
2023,H1,True,MY,2656,0.6174698795180723,0.5988296992391556,0.6357707495697992
2023,H1,True,MZ,71,0.5352112676056338,0.42039236914515843,0.6464155215452013
2023,H1,True,NA,40,0.675,0.5201774618987768,0.799154977682173
2023,H1,True,NC,32,0.46875,0.30869387108068835,0.6355048288102536
2023,H1,True,NE,23,0.7391304347826086,0.5352999516257462,0.8745138395501366
2023,H1,True,NG,1030,0.5990291262135923,0.5687843373917116,0.6285379872833923
2023,H1,True,NI,12,0.5833333333333334,0.31951131254954973,0.8067396863412435
2023,H1,True,NL,11175,0.5917673378076063,0.582624475558779,0.6008471308286301
2023,H1,True,NO,4086,0.6047479197258933,0.589665508265878,0.6196335583651368
2023,H1,True,NP,253,0.6600790513833992,0.5997055093362189,0.7156641368724472
2023,H1,True,NZ,1987,0.6104680422747861,0.5888331704538791,0.6316766034685751
2023,H1,True,OM,248,0.6088709677419355,0.5469166073032408,0.6675040057795594
2023,H1,True,PA,125,0.568,0.4804150136010523,0.6515300928546153
2023,H1,True,PE,473,0.5581395348837209,0.5130953719611085,0.6022469477608886
2023,H1,True,PF,16,0.6875,0.44404355834740666,0.8583535614521796
2023,H1,True,PG,23,0.6086956521739131,0.4078552239138171,0.7784237720752205
2023,H1,True,PH,402,0.5870646766169154,0.5383314591508699,0.6341496870666901
2023,H1,True,PK,3230,0.6120743034055728,0.595146220834106,0.6287361213336594
2023,H1,True,PL,6601,0.548098772913195,0.5360683662547884,0.5600732298696675
2023,H1,True,PR,213,0.596244131455399,0.5292115653165149,0.6598666682601316
2023,H1,True,PS,132,0.5757575757575758,0.4904765651820479,0.6567538913636175
2023,H1,True,PT,4710,0.59723991507431,0.5831594735625221,0.6111618688080303
2023,H1,True,PW,5,0.6,0.2307242812760128,0.882379225767352
2023,H1,True,PY,46,0.4782608695652174,0.34124689434045685,0.6186258692719597
2023,H1,True,QA,753,0.6294820717131474,0.5944119769309519,0.6632377563485223
2023,H1,True,RE,48,0.4791666666666667,0.34471316176951616,0.616707676966572
2023,H1,True,RO,2536,0.5784700315457413,0.5591466377756874,0.5975560566455621
2023,H1,True,RS,937,0.5976520811099253,0.5659168937244731,0.6285898409483196
2023,H1,True,RU,4206,0.47741321921065144,0.46234546890054135,0.4925221901648846
2023,H1,True,RW,106,0.5754716981132075,0.4803608851671633,0.6653036041047655
2023,H1,True,SA,6958,0.5941362460477149,0.5825491437540461,0.6056194618869545
2023,H1,True,SB,1,1.0,0.20654931437723745,1.0
2023,H1,True,SC,5,0.6,0.2307242812760128,0.882379225767352
2023,H1,True,SD,151,0.6225165562913907,0.5430630840583557,0.6958910066728992
2023,H1,True,SE,7339,0.5925875459871918,0.5813004759457464,0.6037777403852739
2023,H1,True,SG,3359,0.6314379279547484,0.614982289109773,0.6475932770632623
2023,H1,True,SI,1040,0.5471153846153847,0.5167444780158634,0.5771395109480526
2023,H1,True,SK,814,0.5503685503685504,0.5160378735735246,0.5842260579202906
2023,H1,True,SL,35,0.6285714285714286,0.4633693684359532,0.7683418049663429
2023,H1,True,SM,6,0.8333333333333334,0.43649717781352987,0.9699466302516935
2023,H1,True,SN,90,0.6,0.4967030736405094,0.6951098012466252
2023,H1,True,SO,21,0.6190476190476191,0.4087865377511576,0.7924898863143551
2023,H1,True,SR,5,0.6,0.2307242812760128,0.882379225767352
2023,H1,True,SS,15,0.4666666666666667,0.24809535365737387,0.698830199745016
2023,H1,True,ST,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2023,H1,True,SV,12,0.3333333333333333,0.13812009109121315,0.6093779111272004
2023,H1,True,SX,2,0.5,0.09453120573423074,0.9054687942657693
2023,H1,True,SY,73,0.6575342465753424,0.5432662599276812,0.7560513266068143
2023,H1,True,SZ,17,0.5882352941176471,0.3600544264299978,0.7838894320978518
2023,H1,True,TC,1,0.0,0.0,0.7934506856227626
2023,H1,True,TD,7,0.42857142857142855,0.15821985525146975,0.7495416354723428
2023,H1,True,TG,25,0.64,0.44518497748164865,0.7975211922554178
2023,H1,True,TH,2309,0.5205716760502382,0.5001775029324391,0.5408975130993299
2023,H1,True,TJ,14,0.6428571428571429,0.38764423103907397,0.8365526824644587
2023,H1,True,TL,4,0.75,0.30064184258240184,0.9544127391902995
2023,H1,True,TM,1,0.0,0.0,0.7934506856227626
2023,H1,True,TN,561,0.5276292335115864,0.48626996378669335,0.5686126931356994
2023,H1,True,TO,3,1.0,0.4385029682449546,1.0
2023,H1,True,TR,3366,0.5493166963755199,0.532461110503141,0.5660598448762216
2023,H1,True,TT,35,0.6285714285714286,0.4633693684359532,0.7683418049663429
2023,H1,True,TW,5232,0.5693807339449541,0.5559174429908947,0.5827422176787241
2023,H1,True,TZ,342,0.6111111111111112,0.5584834970945424,0.6612703758481554
2023,H1,True,UA,520,0.5134615384615384,0.47056103874430066,0.5561646046049631
2023,H1,True,UG,419,0.5966587112171837,0.5490140420511452,0.6425471171263611
2023,H1,True,US,79436,0.594327508938013,0.5909084249726703,0.5977374701449366
2023,H1,True,UY,212,0.5660377358490566,0.4987325125461866,0.6309923334263401
2023,H1,True,UZ,150,0.58,0.49998480543102514,0.6560199554700825
2023,H1,True,VA,2,0.5,0.09453120573423074,0.9054687942657693
2023,H1,True,VE,74,0.4864864864864865,0.3761178964834877,0.5981888543110093
2023,H1,True,VI,10,0.5,0.236593090512564,0.7634069094874361
2023,H1,True,VN,938,0.593816631130064,0.5620665675571936,0.6248014008802698
2023,H1,True,VU,5,0.8,0.37553462976252533,0.9637758913675698
2023,H1,True,WS,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2023,H1,True,XK,38,0.7631578947368421,0.607931876367602,0.8700629298294591
2023,H1,True,YE,180,0.5888888888888889,0.515882202785973,0.6581808198057403
2023,H1,True,ZA,2873,0.6084232509571876,0.5904417205602501,0.6261152252838866
2023,H1,True,ZM,146,0.6095890410958904,0.528618110885002,0.6849409418087681
2023,H1,True,ZW,111,0.5945945945945946,0.5015792842185703,0.6812815067853825
2023,H2,False,AD,4,0.75,0.30064184258240184,0.9544127391902995
2023,H2,False,AE,561,0.6595365418894831,0.6193578377908586,0.6975452457287641
2023,H2,False,AF,23,0.6521739130434783,0.44890335377263,0.8118872406120227
2023,H2,False,AG,4,0.5,0.15003898915214947,0.8499610108478506
2023,H2,False,AL,24,0.5416666666666666,0.3507486535891948,0.72108666268789
2023,H2,False,AM,46,0.5652173913043478,0.4224743369429499,0.6979073722198005
2023,H2,False,AO,4,0.5,0.15003898915214947,0.8499610108478506
2023,H2,False,AR,584,0.5462328767123288,0.5056835533014753,0.5861779498125325
2023,H2,False,AS,4,0.0,0.0,0.4898908364545973
2023,H2,False,AT,1712,0.5665887850467289,0.542991891361872,0.589887518229213
2023,H2,False,AU,5781,0.5912471890676354,0.5785181817818574,0.6038550098622009
2023,H2,False,AW,2,0.0,0.0,0.6576197724933469
2023,H2,False,AZ,42,0.3333333333333333,0.2101246707235726,0.48447492623166194
2023,H2,False,BA,25,0.6,0.40739457358966996,0.7659669762225203
2023,H2,False,BB,13,0.6153846153846154,0.35522891512665694,0.8229029220223743
2023,H2,False,BD,251,0.6334661354581673,0.5722595839203349,0.6906489722857455
2023,H2,False,BE,2310,0.5380952380952381,0.5177182847402062,0.5583456993884655
2023,H2,False,BF,43,0.5116279069767442,0.3675230846944931,0.6538255245328142
2023,H2,False,BG,165,0.49696969696969695,0.42162138154095286,0.5724559025160276
2023,H2,False,BH,22,0.6363636363636364,0.4295170809013101,0.8026679532963388
2023,H2,False,BI,15,0.4666666666666667,0.24809535365737387,0.698830199745016
2023,H2,False,BJ,32,0.625,0.4525440735307745,0.7706611269054578
2023,H2,False,BM,1,1.0,0.20654931437723745,1.0
2023,H2,False,BN,40,0.75,0.5980603857923197,0.858128813609037
2023,H2,False,BO,16,0.6875,0.44404355834740666,0.8583535614521796
2023,H2,False,BR,2318,0.5422778257118205,0.5219428920973522,0.5624728630160704
2023,H2,False,BS,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2023,H2,False,BT,5,0.6,0.2307242812760128,0.882379225767352
2023,H2,False,BW,17,0.7647058823529411,0.5273820188043501,0.9044495567791988
2023,H2,False,BY,46,0.5217391304347826,0.3813741307280403,0.6587531056595433
2023,H2,False,CA,6934,0.5638880876838765,0.5521837212406295,0.5755217049007462
2023,H2,False,CD,40,0.475,0.329354701126789,0.6250263789330753
2023,H2,False,CF,4,0.25,0.04558726080970055,0.6993581574175981
2023,H2,False,CG,25,0.56,0.3706733186979878,0.7333436111893266
2023,H2,False,CH,3893,0.5617775494477267,0.5461381892238019,0.5772951105608822
2023,H2,False,CI,27,0.7037037037037037,0.5151931703585185,0.8414695953022023
2023,H2,False,CL,926,0.5151187904967602,0.4829333497936471,0.5471793105253625
2023,H2,False,CM,79,0.5569620253164557,0.4473191294830839,0.6613221248854566
2023,H2,False,CN,30525,0.6002293202293202,0.5947218291723096,0.6057115874790789
2023,H2,False,CO,400,0.545,0.496002466449648,0.5931414270602654
2023,H2,False,CR,56,0.6428571428571429,0.5119388780139953,0.755434282923501
2023,H2,False,CU,26,0.5,0.3206059352575905,0.6793940647424095
2023,H2,False,CV,4,0.5,0.15003898915214947,0.8499610108478506
2023,H2,False,CW,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2023,H2,False,CY,227,0.5726872246696035,0.5076511511235907,0.6353041055646488
2023,H2,False,CZ,1224,0.5563725490196079,0.5284068715465439,0.5839854890539403
2023,H2,False,DE,10737,0.5725994225575114,0.5632178149472733,0.5819290998430668
2023,H2,False,DK,2348,0.5523850085178875,0.5322029051876839,0.5723959822404482
2023,H2,False,DO,20,0.5,0.29929800819821234,0.7007019918017876
2023,H2,False,DZ,107,0.5794392523364486,0.4847449221141086,0.6686272924062772
2023,H2,False,EC,122,0.6065573770491803,0.5178907917103079,0.6887183833871156
2023,H2,False,EE,188,0.5797872340425532,0.5083246082084568,0.6480545195589132
2023,H2,False,EG,1190,0.5915966386554622,0.5634178121461653,0.6191859987613113
2023,H2,False,ES,5812,0.5550584996558844,0.5422499709130394,0.5677942943117861
2023,H2,False,ET,241,0.6514522821576764,0.5893420135102175,0.7088101064437012
2023,H2,False,FI,1301,0.5680245964642583,0.5409464924367468,0.5947021710874575
2023,H2,False,FJ,10,0.8,0.49016247153664183,0.9433178485456247
2023,H2,False,FK,5,0.8,0.37553462976252533,0.9637758913675698
2023,H2,False,FM,1,0.0,0.0,0.7934506856227626
2023,H2,False,FO,8,0.375,0.13684428582359742,0.6942576053973727
2023,H2,False,FR,6301,0.5261069671480717,0.5137660143053993,0.5384161067120479
2023,H2,False,GA,14,0.5714285714285714,0.3259064457965074,0.7861920109552588
2023,H2,False,GB,14339,0.5763302880256642,0.5682229585969263,0.5843967302063537
2023,H2,False,GD,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2023,H2,False,GE,62,0.4838709677419355,0.3640985983824575,0.6055254039433933
2023,H2,False,GF,14,0.35714285714285715,0.1634473175355414,0.612355768960926
2023,H2,False,GH,156,0.6794871794871795,0.6026987284896592,0.7476484243276791
2023,H2,False,GI,3,1.0,0.4385029682449546,1.0
2023,H2,False,GL,11,0.7272727272727273,0.43435469882387084,0.902539407099751
2023,H2,False,GM,33,0.5454545454545454,0.37985938536217456,0.7015706148612388
2023,H2,False,GN,4,0.5,0.15003898915214947,0.8499610108478506
2023,H2,False,GP,9,0.2222222222222222,0.06322510711784671,0.5474110308930111
2023,H2,False,GR,974,0.5595482546201233,0.5281975794512777,0.5904310580989236
2023,H2,False,GT,25,0.4,0.2340330237774797,0.5926054264103301
2023,H2,False,GU,5,0.6,0.2307242812760128,0.882379225767352
2023,H2,False,GW,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2023,H2,False,GY,11,0.6363636363636364,0.35380117450784887,0.8483352890463243
2023,H2,False,HK,2110,0.6104265402843602,0.5894363893083958,0.6310153375964118
2023,H2,False,HN,17,0.35294117647058826,0.17309720397243744,0.5869963651478132
2023,H2,False,HR,288,0.5659722222222222,0.5082340603997634,0.6219736220643889
2023,H2,False,HT,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2023,H2,False,HU,682,0.5674486803519062,0.5299907956257662,0.6041509930001273
2023,H2,False,ID,309,0.598705501618123,0.5431644024857875,0.6518225414760176
2023,H2,False,IE,975,0.5435897435897435,0.5122145684265919,0.5746227832548619
2023,H2,False,IL,1531,0.5558458523840627,0.5308480187488833,0.5805641398276702
2023,H2,False,IM,1,1.0,0.20654931437723745,1.0
2023,H2,False,IN,4471,0.5754864683515992,0.5609397199370024,0.5899036129970522
2023,H2,False,IQ,148,0.5743243243243243,0.4937765409597366,0.6511114242301873
2023,H2,False,IR,1339,0.6019417475728155,0.5754674969862092,0.6278327498201062
2023,H2,False,IS,154,0.5909090909090909,0.5119624959657405,0.6654306947029269
2023,H2,False,IT,6753,0.5559010810010365,0.5440220809016975,0.5677165183537857
2023,H2,False,JE,1,1.0,0.20654931437723745,1.0
2023,H2,False,JM,15,0.5333333333333333,0.30116980025498397,0.7519046463426261
2023,H2,False,JO,223,0.6681614349775785,0.6039714746019457,0.7266559177182715
2023,H2,False,JP,6104,0.5073722149410222,0.4948296138009421,0.5199055427362378
2023,H2,False,KE,211,0.6587677725118484,0.5924667261632637,0.7193911450678099
2023,H2,False,KG,19,0.47368421052631576,0.2732980516117956,0.6829219075488682
2023,H2,False,KH,38,0.5789473684210527,0.42192345343670545,0.7214749884224129
2023,H2,False,KN,4,0.25,0.04558726080970055,0.6993581574175981
2023,H2,False,KR,4657,0.5604466394674683,0.5461475854705077,0.5746460533979666
2023,H2,False,KW,89,0.550561797752809,0.44726333152374137,0.649676118957986
2023,H2,False,KY,2,1.0,0.34238022750665303,1.0
2023,H2,False,KZ,116,0.4827586206896552,0.39384395327057964,0.5727786159190631
2023,H2,False,LA,14,0.5714285714285714,0.3259064457965074,0.7861920109552588
2023,H2,False,LB,198,0.6161616161616161,0.5468233813665888,0.6810782611837858
2023,H2,False,LI,10,0.1,0.017876213095072896,0.4041500267952385
2023,H2,False,LK,91,0.7032967032967034,0.6027596483701374,0.7873650972851531
2023,H2,False,LR,2,1.0,0.34238022750665303,1.0
2023,H2,False,LS,4,0.75,0.30064184258240184,0.9544127391902995
2023,H2,False,LT,191,0.643979057591623,0.5738477160960617,0.7084330691787734
2023,H2,False,LU,176,0.5909090909090909,0.5170832971321644,0.6608512025646198
2023,H2,False,LV,84,0.4880952380952381,0.3840835367193851,0.5931481711000114
2023,H2,False,LY,27,0.7037037037037037,0.5151931703585185,0.8414695953022023
2023,H2,False,MA,192,0.5677083333333334,0.49698551032613225,0.6357749386439948
2023,H2,False,MC,13,0.8461538461538461,0.5776536898051745,0.9567418216419186
2023,H2,False,MD,12,0.5833333333333334,0.31951131254954973,0.8067396863412435
2023,H2,False,ME,18,0.3333333333333333,0.1627877475083369,0.5625053270405489
2023,H2,False,MG,19,0.631578947368421,0.41039533164803066,0.8085048725486492
2023,H2,False,MK,28,0.5357142857142857,0.358126892344679,0.7046843001720462
2023,H2,False,ML,12,0.6666666666666666,0.39062208887279953,0.8618799089087867
2023,H2,False,MM,19,0.6842105263157895,0.46010407675327475,0.8463562091220773
2023,H2,False,MN,46,0.43478260869565216,0.3020926277801995,0.5775256630570501
2023,H2,False,MO,298,0.6778523489932886,0.6228229339973552,0.7283548015401882
2023,H2,False,MQ,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2023,H2,False,MR,2,0.0,0.0,0.6576197724933469
